employee_id,employment_status,department,grade,attained_age_years,completed_service_years,gratuity_plan_id,db_pension_plan_id,dc_superannuation_plan_id,gti_pricing_plan_id,edli_plan_id,gratuity_dbo,db_pension_liability,combined_db_liability,current_annual_employer_contribution,current_annual_employee_contribution,projected_future_contribution_corpus,gti_sum_assured,gti_q_death_1y,gti_fresh_expected_claim_cost,gti_fresh_model_gross_premium,gti_underwriting_referral_flag,gti_cover_above_free_cover_limit,gti_free_cover_limit,edli_capped_monthly_wage,edli_part_b_lower_if_qualifying,edli_part_b_upper_if_qualifying,official_calculator_required_flag,edli_model_status,pipeline_11_version
E01753,Active,Manufacturing,E3,54.130047912388775,3.02258726899384,GRAT_STD_01,,,GTI_GRADE_03,EDLI_STAT_CURRENT,91436.8256053978,,91436.8256053978,,,,2500000.0,0.002023730736841341,5059.326842103353,6324.15855262919,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01754,Exited,Operations,E4,20.919917864476385,1.8179329226557153,GRAT_STD_01,,,,,,,0.0,,,,,,,,,,,,,,,,P11-C01
E01755,Active,Customer Service,E4,51.34017796030116,7.2032854209445585,GRAT_STD_01,,,GTI_FLAT_01,EDLI_STAT_CURRENT,241513.92079129245,,241513.92079129245,,,,2000000.0,0.001598207424029694,3196.414848059388,3995.5185600742348,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01756,Active,Operations,E6,37.275838466803556,10.428473648186174,GRAT_EXEC_03,,SUP_DC_01,GTI_GRADE_03,EDLI_STAT_CURRENT,998860.4540076634,,998860.4540076634,229680.0,0.0,20816227.79698309,5000000.0,0.00056611510098712,2830.5755049356,3538.2193811694997,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01757,Active,Manufacturing,E3,37.58521560574949,3.8193018480492813,GRAT_STD_01,,SUP_DC_01,GTI_FLAT_01,,157592.92685151397,,157592.92685151397,139500.0,0.0,12223671.141655562,2000000.0,0.0005770699315011441,1154.1398630022882,1442.67482875286,False,0.0,5000000.0,,,,,,P11-C01
E01758,Active,Supply Chain,E1,39.017111567419576,6.850102669404517,GRAT_ENH_02,,SUP_DC_02,GTI_SAL_02,EDLI_STAT_CURRENT,195505.27058935544,,195505.27058935544,48800.0,24400.0,5900627.942589332,1881000.0,0.0006321981278106948,1189.1646784119168,1486.455848014896,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01759,Active,Human Resources,E7,41.96851471594798,3.5318275154004106,GRAT_STD_01,,SUP_DC_01,GTI_SAL_02,EDLI_STAT_CURRENT,280370.43532307283,,280370.43532307283,294840.0,0.0,15938920.48356023,7245000.0,0.0007725636991167843,5597.224000101102,6996.530000126378,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01760,Active,Operations,E6,55.860369609856264,10.872005475701574,GRAT_STD_01,,SUP_DC_01,GTI_GRADE_03,EDLI_STAT_CURRENT,821491.4176567598,,821491.4176567598,224280.0,0.0,1178821.8483493177,5000000.0,0.0023503692535508107,11751.846267754054,14689.807834692567,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01761,Exited,Finance,E2,21.82614647501711,1.782340862422998,GRAT_STD_01,,,,,,,0.0,,,,,,,,,,,,,,,,P11-C01
E01762,Retired,Corporate,E2,28.317590691307323,0.2135523613963039,GRAT_STD_01,,,,,,,0.0,,,,,,,,,,,,,,,,P11-C01
E01763,Active,Finance,E5,38.600958247775495,18.43394934976044,GRAT_STD_01,,,GTI_SAL_02,EDLI_STAT_CURRENT,1058523.627543917,,1058523.627543917,,,,5337000.0,0.0006153938056631848,3284.3567408244176,4105.445926030522,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01764,Exited,Finance,E4,39.04722792607803,4.082135523613963,GRAT_STD_01,,,,,,,0.0,,,,,,,,,,,,,,,,P11-C01
E01765,Active,Sales,E6,41.58795345653662,8.900752908966462,GRAT_ENH_02,,,GTI_SAL_02,EDLI_STAT_CURRENT,794168.300930965,,794168.300930965,,,,6231000.0,0.0007521730780695214,4686.790449451188,5858.488061813984,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01766,Active,Manufacturing,E4,32.96098562628337,7.468856947296373,GRAT_STD_01,,SUP_DC_02,GTI_FLAT_01,EDLI_STAT_CURRENT,285727.4832955321,,285727.4832955321,90700.0,45350.0,20904072.612563357,2000000.0,0.00044267724043744094,885.3544808748819,1106.6931010936023,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01767,Active,Sales,E4,43.35386721423682,3.3429158110882957,GRAT_STD_01,,SUP_DC_01,GTI_SAL_02,EDLI_STAT_CURRENT,177144.9929862526,,177144.9929862526,171000.0,0.0,7826062.468762149,4731000.0,0.000853358565011615,4037.2393710699507,5046.549213837438,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01768,Active,Finance,E5,36.39698836413415,6.74880219028063,GRAT_STD_01,PEN_DB_02,,,EDLI_STAT_CURRENT,257389.74074520945,578335.7289552455,835725.469700455,,,,,,,,,,,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01769,Active,Operations,E5,31.340177960301162,3.5482546201232035,GRAT_STD_01,,SUP_DC_01,GTI_FLAT_01,EDLI_STAT_CURRENT,125771.05096969736,,125771.05096969736,132300.0,0.0,21717384.019779313,2000000.0,0.0004079414337592907,815.8828675185814,1019.8535843982268,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01770,Active,Operations,E4,50.88569472963724,4.268309377138946,GRAT_ENH_02,,SUP_DC_01,GTI_GRADE_03,EDLI_STAT_CURRENT,258512.84937419585,,258512.84937419585,126900.0,0.0,2009632.4804399177,3000000.0,0.0015389733323561054,4616.919997068317,5771.149996335395,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01771,Active,Manufacturing,E5,40.219028062970565,22.217659137577,GRAT_STD_01,,,GTI_SAL_02,EDLI_STAT_CURRENT,1234212.8303559185,,1234212.8303559185,,,,4884000.0,0.0006846455300609459,3343.8087688176597,4179.760961022074,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01772,Active,Research,E3,34.9678302532512,5.404517453798768,GRAT_STD_01,,,GTI_FLAT_01,EDLI_STAT_CURRENT,185973.3318043403,,185973.3318043403,,,,2000000.0,0.0004938277798306468,987.6555596612938,1234.5694495766172,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01773,Active,Operations,E2,26.792607802874745,8.706365503080082,GRAT_STD_01,,SUP_DC_02,,EDLI_STAT_CURRENT,141325.21512998425,,141325.21512998425,39000.0,19500.0,16423147.950606216,,,,,,,,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01774,Active,Operations,E1,20.48186173853525,1.056810403832991,GRAT_STD_01,,,GTI_SAL_02,EDLI_STAT_CURRENT,12056.924454044909,,12056.924454044909,,,,1500000.0,0.00027386513425924704,410.79770138887056,513.4971267360881,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01775,Active,Supply Chain,E4,22.34360027378508,3.4195756331279945,GRAT_ENH_02,,SUP_DC_01,,EDLI_STAT_CURRENT,233161.0920883325,,233161.0920883325,166860.0,0.0,62356428.71573467,,,,,,,,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01776,Active,Sales,E4,24.361396303901437,5.834360027378508,GRAT_STD_01,,,GTI_FLAT_01,EDLI_STAT_CURRENT,178278.28254975763,,178278.28254975763,,,,2000000.0,0.0003069185368701153,613.8370737402306,767.2963421752883,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01777,Active,Sales,E5,42.45311430527036,7.690622861054073,GRAT_STD_01,,SUP_DC_01,GTI_SAL_02,EDLI_STAT_CURRENT,334715.83922391175,,334715.83922391175,131040.0,0.0,6686387.161834579,4251000.0,0.000799621909490526,3399.192737244226,4248.9909215552825,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01778,Exited,Finance,E6,42.46680355920602,2.083504449007529,GRAT_STD_01,,,,,,,0.0,,,,,,,,,,,,,,,,P11-C01
E01779,Active,Manufacturing,E3,31.189596167008897,6.409308692676249,GRAT_STD_01,,,GTI_SAL_02,EDLI_STAT_CURRENT,180290.07900757904,,180290.07900757904,,,,2595000.0,0.00040497839549628027,1050.9189363128473,1313.648670391059,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01780,Active,Finance,E3,49.24845995893224,3.838466803559206,GRAT_STD_01,,SUP_DC_01,GTI_FLAT_01,EDLI_STAT_CURRENT,112947.14894623849,,112947.14894623849,90900.0,0.0,1882652.3556281927,2000000.0,0.0013456272252605997,2691.2544505211995,3364.0680631514992,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01781,Active,Operations,E7,41.74401095140315,10.231348391512663,GRAT_ENH_02,,SUP_DC_01,GTI_FLAT_01,EDLI_STAT_CURRENT,1336490.6700544837,,1336490.6700544837,330120.0,0.0,18344430.06107744,2000000.0,0.0007604453905718674,1520.8907811437348,1901.1134764296685,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01782,Active,Technology,E6,48.04380561259411,5.333333333333333,GRAT_STD_01,,SUP_DC_01,GTI_GRADE_03,EDLI_STAT_CURRENT,437099.76478894433,,437099.76478894433,275940.0,0.0,6817736.893020698,5000000.0,0.0012214227494598269,6107.113747299134,7633.892184123917,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01783,Active,Operations,E1,40.68446269678302,1.516769336071184,GRAT_STD_01,,,GTI_GRADE_03,EDLI_STAT_CURRENT,19631.789863164304,,19631.789863164304,,,,1500000.0,0.0007066240504008648,1059.9360756012973,1324.9200945016214,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01784,Active,Supply Chain,E4,33.503080082135526,10.11088295687885,GRAT_STD_01,,SUP_DC_01,GTI_SAL_02,EDLI_STAT_CURRENT,391667.77863355225,,391667.77863355225,132480.0,0.0,17613802.960911144,3804000.0,0.00045554465382150887,1732.8918631370198,2166.1148289212747,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01785,Active,Manufacturing,E3,27.06365503080082,7.501711156741957,GRAT_STD_01,,,GTI_GRADE_03,EDLI_STAT_CURRENT,184753.46461452002,,184753.46461452002,,,,2500000.0,0.0003383306354322132,845.8265885805331,1057.2832357256664,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01786,Active,Manufacturing,E1,26.82819986310746,2.433949349760438,GRAT_STD_01,,,GTI_FLAT_01,EDLI_STAT_CURRENT,28651.30345171647,,28651.30345171647,,,,2000000.0,0.0003352606569058463,670.5213138116925,838.1516422646156,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01787,Active,Corporate,E5,43.937029431895965,10.625598904859686,GRAT_STD_01,,SUP_DC_01,GTI_FLAT_01,EDLI_STAT_CURRENT,660099.0432653823,,660099.0432653823,191700.0,0.0,8169022.220228862,2000000.0,0.0008906894856402378,1781.3789712804758,2226.7237141005944,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01788,Active,Manufacturing,E3,33.72210814510609,2.078028747433265,,,,,,,,0.0,,,,,,,,,,,,,,,,P11-C01
E01789,Active,Corporate,E7,59.23613963039014,2.3436002737850785,GRAT_STD_01,,SUP_DC_02,GTI_SAL_02,EDLI_STAT_CURRENT,1043.620263208667,,1043.620263208667,264400.0,132200.0,312486.91987828247,9843000.0,0.0031653022241767224,31156.069792571478,38945.08724071435,True,2343000.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01790,Active,Sales,E5,37.998631074606436,13.620807665982204,GRAT_STD_01,,SUP_DC_01,GTI_FLAT_01,EDLI_STAT_CURRENT,724584.9234404464,,724584.9234404464,163260.0,0.0,13743420.50735966,2000000.0,0.0005922219334894514,1184.4438669789029,1480.5548337236285,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01791,Exited,Customer Service,E1,19.734428473648187,1.6618754277891854,GRAT_ENH_02,,,,,,,0.0,,,,,,,,,,,,,,,,P11-C01
E01792,Active,Technology,E6,28.98836413415469,8.88432580424367,GRAT_STD_01,,SUP_DC_01,,EDLI_STAT_CURRENT,599322.0632972906,,599322.0632972906,233280.0,0.0,47945363.32142877,,,,,,,,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01793,Active,Operations,E4,37.412731006160165,0.3586584531143053,GRAT_STD_01,,SUP_DC_01,GTI_SAL_02,EDLI_STAT_CURRENT,10186.111403208592,,10186.111403208592,139860.0,0.0,12525453.697197441,3573000.0,0.0005709225657081369,2039.906327275173,2549.882909093966,False,0.0,7500000.0,,,,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01794,Active,Manufacturing,E8,61.01026694045174,11.069130732375086,GRAT_EXEC_03,PEN_DB_02,,GTI_SAL_02,EDLI_STAT_CURRENT,2582126.306122729,15080869.161853008,17662995.467975736,,,,10000000.0,0.003710642031623343,37106.42031623343,46383.025395291785,True,2500000.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01795,Active,Sales,E1,19.59753593429158,1.596167008898015,GRAT_STD_01,,SUP_DC_02,GTI_GRADE_03,EDLI_STAT_CURRENT,19876.60456886504,,19876.60456886504,38800.0,19400.0,31575898.088822167,1500000.0,0.0002678931297262727,401.839694589409,502.29961823676126,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01796,Active,Human Resources,E3,27.66050650239562,1.4893908281998631,GRAT_STD_01,PEN_DB_02,,,EDLI_STAT_CURRENT,36777.33149953509,56731.903853676275,93509.23535321136,,,,,,,,,,,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01797,Active,Sales,E4,30.4476386036961,4.963723477070499,GRAT_STD_01,,,,EDLI_STAT_CURRENT,131506.76130212203,,131506.76130212203,,,,,,,,,,,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01798,Active,Manufacturing,E4,38.43394934976044,3.2799452429842573,GRAT_STD_01,,,GTI_SAL_02,EDLI_STAT_CURRENT,133421.97232352063,,133421.97232352063,,,,3744000.0,0.000608835085309023,2279.4785593969823,2849.3481992462275,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01799,Active,Technology,E4,43.728952772073924,10.546201232032855,GRAT_STD_01,PEN_DB_01,,GTI_SAL_02,EDLI_STAT_CURRENT,447063.97091250645,987417.0790036723,1434481.049916179,,,,3993000.0,0.0008771309858789975,3502.3840266148372,4377.980033268546,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01800,Active,Research,E1,24.542094455852155,5.163586584531143,GRAT_STD_01,,SUP_DC_01,GTI_SAL_02,EDLI_STAT_CURRENT,116650.50031223337,,116650.50031223337,77400.0,0.0,23836887.486819375,2046000.0,0.00030877612214334505,631.755945905284,789.6949323816049,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01801,Active,Sales,E6,41.98494182067078,4.84599589322382,GRAT_STD_01,PEN_DB_01,,,EDLI_STAT_CURRENT,459161.0019574816,823433.3675857438,1282594.3695432255,,,,,,,,,,,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01802,Deceased,Research,E5,55.64681724845996,5.90280629705681,GRAT_STD_01,,,,,,,0.0,,,,,,,,,,,,,,,,P11-C01
E01803,Active,Sales,E5,30.193018480492814,7.474332648870637,GRAT_EXEC_03,,SUP_DC_01,GTI_GRADE_03,,574491.7753264316,,574491.7753264316,181080.0,0.0,33182183.341158435,4000000.0,0.0003864047075375629,1545.6188301502516,1932.0235376878145,False,0.0,5000000.0,,,,,,P11-C01
E01804,Active,Research,E2,42.42573579739904,17.196440793976727,GRAT_STD_01,,,GTI_SAL_02,EDLI_STAT_CURRENT,415596.886120667,,415596.886120667,,,,2376000.0,0.0007980596808796908,1896.1898017701453,2370.2372522126816,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01805,Active,Manufacturing,E5,43.794661190965094,4.61327857631759,GRAT_STD_01,PEN_DB_01,,GTI_GRADE_03,EDLI_STAT_CURRENT,242429.95563761957,455352.61427684943,697782.569914469,,,,4000000.0,0.0008813836237325488,3525.5344949301953,4406.918118662744,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01806,Active,Manufacturing,E6,53.451060917180016,4.0,GRAT_STD_01,,SUP_DC_02,GTI_GRADE_03,EDLI_STAT_CURRENT,323467.77182380855,,323467.77182380855,177000.0,88500.0,2629083.4448629967,5000000.0,0.0019095434433240607,9547.717216620304,11934.646520775379,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01807,Active,Manufacturing,E4,35.15400410677618,9.900068446269678,GRAT_STD_01,,,GTI_SAL_02,EDLI_STAT_CURRENT,493551.17989039794,,493551.17989039794,,,,4305000.0,0.0004990876403710901,2148.5722917975427,2685.715364746928,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01808,Active,Sales,E4,44.427104722792606,4.276522929500342,GRAT_STD_01,,SUP_DC_02,GTI_SAL_02,EDLI_STAT_CURRENT,149926.71539181628,,149926.71539181628,80200.0,40100.0,5074078.2304076385,3306000.0,0.0009237053375705415,3053.76984600821,3817.2123075102627,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01809,Active,Supply Chain,E1,25.182751540041068,6.965092402464066,GRAT_STD_01,,SUP_DC_01,,EDLI_STAT_CURRENT,106137.74646895978,,106137.74646895978,53460.0,0.0,15534035.68346192,,,,,,,,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01810,Active,Customer Service,E1,23.392197125256672,4.432580424366872,GRAT_STD_01,,,GTI_GRADE_03,EDLI_STAT_CURRENT,48413.12008478227,,48413.12008478227,,,,1500000.0,0.0002974831241368437,446.2246862052655,557.7808577565819,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01811,Active,Human Resources,E1,19.99726214921287,1.3004791238877482,GRAT_STD_01,,SUP_DC_02,GTI_FLAT_01,EDLI_STAT_CURRENT,14363.231991402958,,14363.231991402958,34600.0,17300.0,27221864.86523724,2000000.0,0.0002705303078739478,541.0606157478956,676.3257696848694,False,0.0,5000000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01812,Active,Technology,E3,29.13347022587269,2.42299794661191,GRAT_STD_01,,SUP_DC_01,GTI_SAL_02,EDLI_STAT_CURRENT,55089.84590789628,,55089.84590789628,93960.0,0.0,19037364.947247744,2634000.0,0.000368499364581604,970.6273263079449,1213.2841578849311,False,0.0,7500000.0,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
E01813,Active,Manufacturing,E2,22.053388090349078,3.4195756331279945,GRAT_ENH_02,,SUP_DC_01,,EDLI_STAT_CURRENT,81885.505381679,,81885.505381679,61920.0,0.0,23764257.46258924,,,,,,,,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,P11-C01
