employee_id,plan_id,attained_age_years,completed_service_years,remaining_service_years,current_gratuity_salary_basis,gratuity_salary_basis_column,model_input_quality_status,dbo_death,dbo_withdrawal,dbo_disability,dbo_early_retirement,puc_one_service_year_active_exit,projection_status,valuation_included_flag,probability_reach_retirement_active,probability_mass_total,retirement_puc_benefit,pv_gratuity_retirement,pv_one_service_year_retirement,gratuity_dbo,puc_one_service_year_pv,valuation_status,gratuity_engine_version
E01833,GRAT_STD_01,29.50034223134839,8.553045859000685,30.49965776865161,42600.0,eligible_gratuity_wages_monthly,Observed_or_Validated,2414.8017621217755,136134.52731027594,4239.13077047373,6144.829813088603,17412.895021395456,PROJECTED,True,0.21491495034974667,0.9999999999999998,1242992.593616976,33926.57398254083,3966.6072814094236,182859.86363850092,21379.502302804878,INCLUDED,P07-C01
E01834,GRAT_STD_01,52.61875427789185,14.009582477754963,7.381245722108147,85300.0,eligible_gratuity_wages_monthly,Observed_or_Validated,9405.009367005992,194976.3534595074,6062.63561970427,7504.515717579029,15557.102755193813,PROJECTED,True,0.6721557958054063,1.0,1059939.17626178,432376.4274335079,30862.906023077732,650324.9415973045,46420.00877827154,INCLUDED,P07-C01
E01836,GRAT_ENH_02,39.630390143737166,7.62217659137577,20.369609856262834,90000.0,eligible_gratuity_wages_monthly,Observed_or_Validated,7795.253404135674,301273.0269613428,8966.185949646691,12237.783359353332,43330.4379287368,PROJECTED,True,0.33380397402648176,1.0000000000000002,1796901.9387049596,151174.93566929898,19833.565105320202,481447.18534377747,63164.003034057,INCLUDED,P07-C01
E01837,GRAT_STD_01,27.170431211498972,5.856262833675565,32.82956878850103,32300.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1130.184345957999,73651.80361569248,2192.4926221926894,3285.819968029993,13705.03729619994,PROJECTED,True,0.18344334380498514,0.9999999999999999,739131.375059595,14708.447855605122,2511.575773379977,94968.74840747827,16216.613069579917,INCLUDED,P07-C01
E01838,GRAT_STD_01,41.667351129363446,2.5790554414784395,18.332648870636554,79100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1632.791132345628,52442.05083000566,1748.612734555318,1939.123818717684,22396.79596903585,PROJECTED,True,0.32932025938805026,1.0,342514.2266528333,32629.813013335912,12651.846287814164,90392.3915289602,35048.64225685001,INCLUDED,P07-C01
E01839,GRAT_ENH_02,40.087611225188226,12.336755646817249,19.912388774811774,91200.0,eligible_gratuity_wages_monthly,Observed_or_Validated,13428.379888877442,468677.75306498504,15021.870086479757,19897.73771717796,41909.37678909992,PROJECTED,True,0.36373177734062756,0.9999999999999998,2867173.557973162,271102.81218587223,21975.211307343503,788128.5529433924,63884.588096443425,INCLUDED,P07-C01
E01842,GRAT_ENH_02,48.602327173169066,5.059548254620124,11.397672826830934,24600.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1441.270416155333,41930.91148578727,1119.0999525313905,1480.509937334849,9086.145536773905,PROJECTED,True,0.5004045074664399,1.0000000000000002,190047.513431773,43982.17682424901,8692.905890182332,89953.96861605786,17779.051426956237,INCLUDED,P07-C01
E01843,GRAT_STD_01,35.0362765229295,9.344284736481862,24.963723477070502,191200.0,eligible_gratuity_wages_monthly,Observed_or_Validated,13769.327077992517,619748.1850523058,19279.642015104255,26809.458651772773,72729.6558230789,PROJECTED,True,0.2780881419571007,1.0,4414489.472975344,226743.29583171752,24265.452330071734,906349.908628893,96995.10815315062,INCLUDED,P07-C01
E01844,GRAT_STD_01,26.882956878850102,6.420260095824777,33.1170431211499,45300.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1739.8121281911551,112995.20687485658,3404.864408902361,5095.289389970568,19194.732138977197,PROJECTED,True,0.183587546682773,1.0000000000000002,1155644.2605485807,22571.66273234955,3515.692884004552,145806.8355342702,22710.425022981748,INCLUDED,P07-C01
E01845,GRAT_STD_01,36.43258042436687,2.0451745379876796,23.56741957563313,74000.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1070.0999507861504,43916.19487085874,1445.944822940877,1697.0458656308729,23533.09442116014,PROJECTED,True,0.24990971437335094,1.0000000000000002,344725.93042466795,17488.68973975614,8551.196690021327,65617.97524997278,32084.29111118147,INCLUDED,P07-C01
E01846,GRAT_STD_01,40.13141683778234,7.808350444900753,19.86858316221766,81900.0,eligible_gratuity_wages_monthly,Observed_or_Validated,5393.396057419429,204800.83090286425,6099.215448146177,8299.569853012783,28763.182934253833,PROJECTED,True,0.34281765732361913,1.0,1174228.98906131,104954.71415458249,13441.342687574072,329547.72641602514,42204.5256218279,INCLUDED,P07-C01
E01847,GRAT_STD_01,38.23682409308692,4.684462696783025,21.763175906913077,104600.0,eligible_gratuity_wages_monthly,Observed_or_Validated,3823.159100399129,168956.1657070937,4730.911612404413,6632.189494625851,39309.188232191445,PROJECTED,True,0.2948314054912795,0.9999999999999998,1004720.764259554,67941.44791621841,14503.57326206825,252083.8738307415,53812.7614942597,INCLUDED,P07-C01
E01848,GRAT_STD_01,47.24161533196441,12.75564681724846,12.758384668035589,129100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,15133.294961483942,396165.8395556938,12424.673768823024,15840.640543212385,34460.380969064194,PROJECTED,True,0.5106057905796569,0.9999999999999999,1998060.354383513,430333.14705120353,33736.67781937156,869897.5958804167,68197.05878843575,INCLUDED,P07-C01
E01849,GRAT_STD_01,47.017111567419576,5.084188911704312,12.982888432580424,106300.0,eligible_gratuity_wages_monthly,Observed_or_Validated,4697.67813287603,145445.12469738128,3927.6213570250343,5236.181316396422,31333.730565545862,PROJECTED,True,0.46030099299477134,0.9999999999999999,664379.2807919731,127049.12680456134,24989.064924806687,286355.7323082401,56322.79549035255,INCLUDED,P07-C01
E01850,GRAT_STD_01,44.91444216290212,6.26694045174538,15.08555783709788,128500.0,eligible_gratuity_wages_monthly,Observed_or_Validated,7075.256879434023,230264.04240834934,6493.047364491771,8687.272021881667,40293.923425397894,PROJECTED,True,0.421769632734768,0.9999999999999998,1118999.0063671754,170072.5919914288,27138.057765342666,422592.2106655856,67431.98119074057,INCLUDED,P07-C01
E01851,GRAT_EXEC_03,45.35523613963039,11.860369609856264,14.644763860369608,205900.0,eligible_gratuity_wages_monthly,Observed_or_Validated,31614.63312994679,895071.2826924145,27974.757033929418,36105.56261595094,83535.86507530845,PROJECTED,True,0.46255667206433165,0.9999999999999993,4724324.987476418,833845.2632717785,70305.16676131511,1824611.4987440202,153841.03183662356,INCLUDED,P07-C01
E01852,GRAT_STD_01,36.58590006844627,7.871321013004791,23.41409993155373,41300.0,eligible_gratuity_wages_monthly,Observed_or_Validated,2554.932754869046,111419.79576410755,3363.9892260675006,4673.394472389039,15500.843126058244,PROJECTED,True,0.291084237740464,0.9999999999999999,733887.7614496053,43818.10857983488,5566.804924794675,165830.22079726803,21067.64805085292,INCLUDED,P07-C01
E01853,GRAT_ENH_02,28.854209445585216,4.145106091718001,31.145790554414784,48100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1665.5733158817995,105683.93154070852,3016.0281830602266,4505.648761529422,27712.482927926674,PROJECTED,True,0.18884758046077177,1.0,998633.4328034642,22926.435668275342,5530.964747580956,137797.61746945532,33243.44767550763,INCLUDED,P07-C01
E01854,GRAT_STD_01,44.33401779603012,6.847364818617385,15.665982203969882,37600.0,eligible_gratuity_wages_monthly,Observed_or_Validated,2267.6975046886387,74453.96398709346,2133.894320558174,2853.8114835308766,11932.965375776464,PROJECTED,True,0.4135927035412352,1.0,370058.5629801651,53029.506826954246,7744.51314216115,134738.8741228254,19677.478517937616,INCLUDED,P07-C01
E01855,GRAT_STD_01,29.336071184120467,1.0376454483230664,30.663928815879533,57200.0,eligible_gratuity_wages_monthly,Observed_or_Validated,333.36712027170535,16925.294148730212,608.8802625436686,695.615550554089,17889.69162067785,PROJECTED,True,0.17112923496090776,1.0,204427.90423808992,4393.820571824796,4234.414152662288,22956.97765392447,22124.10577334014,INCLUDED,P07-C01
E01856,GRAT_STD_01,34.554414784394254,16.531143052703626,25.445585215605746,18800.0,eligible_gratuity_wages_monthly,Observed_or_Validated,2513.4197676443996,103589.75987995135,3539.7128038704614,4733.34728550102,6918.834310024393,PROJECTED,True,0.29842993851011973,0.9999999999999998,789771.023392709,42136.27753346023,2548.9028435071796,156512.51727042746,9467.737153531572,INCLUDED,P07-C01
E01857,GRAT_STD_01,50.09993155373032,4.4955509924709105,9.900068446269678,82700.0,eligible_gratuity_wages_monthly,Observed_or_Validated,3083.987174982785,86568.61540539966,2241.3082316335735,2956.0193917281367,21098.62180689254,PROJECTED,True,0.5377600282765334,1.0000000000000002,381888.118885221,105104.97050984827,23379.774956590787,199954.90071359242,44478.396763483324,INCLUDED,P07-C01
E01858,GRAT_STD_01,33.96577686516085,3.9014373716632442,26.034223134839152,33100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,896.5305897769541,43068.89050274388,1334.5697907748681,1754.402623378721,12060.784019868655,PROJECTED,True,0.23644961168856637,1.0000000000000004,339616.7389642295,13795.70400814068,3536.0567641918483,60850.09751481511,15596.840784060503,INCLUDED,P07-C01
E01859,GRAT_STD_01,44.18069815195072,10.30527036276523,15.819301848049278,91800.0,eligible_gratuity_wages_monthly,Observed_or_Validated,8571.469723253858,264025.6590125646,8081.741616815888,10604.317465192584,28265.458116488117,PROJECTED,True,0.4300843065209454,0.9999999999999997,1371958.9071096934,202331.6628126652,19633.804421446857,493614.8506304921,47899.26253793498,INCLUDED,P07-C01
E01860,GRAT_ENH_02,27.783709787816566,9.582477754962355,32.21629021218344,126000.0,eligible_gratuity_wages_monthly,Observed_or_Validated,10664.370039015917,619855.0235802206,19721.979552625966,28693.65587577676,70851.71981704293,PROJECTED,True,0.20332618491767665,0.9999999999999994,6449707.592673408,148284.93397607826,15474.592038503593,827219.9630237175,86326.31185554652,INCLUDED,P07-C01
E01861,GRAT_STD_01,26.811772758384667,8.396988364134154,33.18822724161534,47900.0,eligible_gratuity_wages_monthly,Observed_or_Validated,2471.2923841089614,154156.1026753491,4815.0602275022675,7121.008161064726,20074.276173586943,PROJECTED,True,0.1908133958802345,0.9999999999999999,1604847.5472576711,32422.54879156995,3861.2115898666207,200986.012239595,23935.487763453562,INCLUDED,P07-C01
E01862,GRAT_STD_01,48.3668720054757,3.7262149212867897,11.633127994524301,138600.0,eligible_gratuity_wages_monthly,Observed_or_Validated,4372.810570283283,114959.24143949815,3444.687332529502,3987.0638071154335,34019.455621108,PROJECTED,True,0.481783713422475,1.0,586861.2192816257,128695.17936808264,34537.776828943555,255458.98251750902,68557.23245005155,INCLUDED,P07-C01
E01863,GRAT_STD_01,32.479123887748116,3.189596167008898,27.520876112251884,44100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,924.2208708983256,48056.216946993314,1467.8504850395093,1958.9999966388423,16430.697039843722,PROJECTED,True,0.21610483626261381,0.9999999999999997,403396.1826674746,13543.439279192815,4246.129782596717,65950.7275787628,20676.82682244044,INCLUDED,P07-C01
E01865,GRAT_STD_01,34.587268993839835,1.6919917864476386,25.412731006160165,98100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1107.3007055344392,44391.49349295601,1621.9857389470833,1754.3434010821393,28886.146924586265,PROJECTED,True,0.22558185504111675,0.9999999999999997,420994.3969372573,17016.037783690117,10056.808738661513,65891.1611222098,38942.955663247776,INCLUDED,P07-C01
E01866,GRAT_STD_01,37.95482546201232,2.9295003422313486,22.045174537987677,57400.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1260.7023304236166,47271.63594991948,1588.7867033771147,1832.1425793619055,17734.514932164246,PROJECTED,True,0.27731922595756775,0.9999999999999998,350506.09401693725,21872.83338953329,7466.40410796919,73826.10095261541,25200.919040133434,INCLUDED,P07-C01
E01867,GRAT_STD_01,37.53593429158111,4.7939767282683095,22.464065708418893,111600.0,eligible_gratuity_wages_monthly,Observed_or_Validated,4118.245856672085,186467.12576585237,5250.979414045147,7387.837986315746,42391.56769880575,PROJECTED,True,0.28592897434690095,1.0000000000000002,1142748.4668030012,71470.97405688699,14908.494160067374,274695.1630797723,57300.06185887313,INCLUDED,P07-C01
E01868,GRAT_STD_01,32.5886379192334,14.33264887063655,27.4113620807666,117200.0,eligible_gratuity_wages_monthly,Observed_or_Validated,12766.866005063292,583572.5457944472,19544.062756442218,26805.29644214005,44840.89276161478,PROJECTED,True,0.2676877864800814,0.9999999999999996,4786744.1998094,200548.4948185151,13992.42363561846,843237.2658166077,58833.31639723324,INCLUDED,P07-C01
E01869,GRAT_STD_01,34.548939082819984,3.323750855578371,25.451060917180016,66800.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1545.9530087664373,73766.03388492798,2250.865565133432,2953.658312956619,24224.59271778771,PROJECTED,True,0.23884987743334893,1.0000000000000004,564396.0350329132,24091.323590233475,7248.233889071481,104607.83436201792,31472.82660685919,INCLUDED,P07-C01
E01870,GRAT_STD_01,21.587953456536617,3.4715947980835042,38.41204654346338,37500.0,eligible_gratuity_wages_monthly,Observed_or_Validated,632.1780153989939,48627.63278144006,1523.5457691031663,2215.8165137061656,15266.520478976003,PROJECTED,True,0.13464237478434468,0.9999999999999997,704252.3131565342,7050.485261325966,2030.9067363559222,60049.658340974354,17297.427215331925,INCLUDED,P07-C01
E01872,GRAT_STD_01,49.319644079397676,19.419575633127995,10.680355920602324,65100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,11541.715768750628,255033.5215375756,8608.61802330315,10478.238373053835,14710.007010419435,PROJECTED,True,0.5884816025208935,1.0,1358983.8097645366,388255.8150510153,19993.01232868791,673917.9087536985,34703.01933910734,INCLUDED,P07-C01
E01874,GRAT_STD_01,36.473648186173854,2.6776180698151952,23.526351813826146,48100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,927.1087233818959,37296.03659328802,1246.9841616022725,1460.2601624300166,15286.119444035256,PROJECTED,True,0.25618451167224415,1.0000000000000002,292661.9802216209,15262.514344487887,5700.0341148509215,56192.903985190096,20986.153558886177,INCLUDED,P07-C01
E01875,GRAT_STD_01,40.84052019164955,13.097878165639973,19.159479808350447,48800.0,eligible_gratuity_wages_monthly,Observed_or_Validated,5696.832067911703,191869.7540266833,6193.657244558203,8141.298627827722,16178.310661254134,PROJECTED,True,0.37957871727471987,1.0000000000000002,1126123.1696247442,116925.66608646132,8927.069301438127,328827.2080534423,25105.379962692263,INCLUDED,P07-C01
E01877,GRAT_STD_01,35.559206023271734,1.9548254620123204,24.440793976728266,49100.0,eligible_gratuity_wages_monthly,Reconstructed_or_Imputed,662.1684807502179,25272.400850165788,929.3475477801617,994.0672328414263,14250.880527645806,PROJECTED,True,0.23883967475487222,0.9999999999999997,230039.71968525677,10513.47882061811,5378.218682396028,38371.4629321557,19629.099210041833,INCLUDED,P07-C01
E01879,GRAT_STD_01,54.35455167693361,21.360711841204655,5.64544832306639,78700.0,eligible_gratuity_wages_monthly,Observed_or_Validated,11657.543099259403,205682.478679456,6942.286569514933,8200.767130223923,10883.676405858168,PROJECTED,True,0.7530944954520661,1.0,1347632.0140506125,692685.6556558298,32428.023036181978,925168.731134284,43311.699442040146,INCLUDED,P07-C01
E01880,GRAT_STD_01,35.397672826830934,7.025325119780972,24.602327173169066,69100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,3673.175741255942,170870.64277549478,5096.115717033503,7168.837741522968,26590.765379571687,PROJECTED,True,0.27146495738949533,1.0000000000000002,1174479.8292979207,60346.213661453025,8589.81081054003,247154.98563676022,35180.576190111715,INCLUDED,P07-C01
E01881,GRAT_ENH_02,49.09514031485284,14.973305954825461,10.904859685147159,150800.0,eligible_gratuity_wages_monthly,Observed_or_Validated,27545.095148266922,647186.4592374996,20758.65361895497,25918.614938190833,48179.662201480845,PROJECTED,True,0.5677262927700207,1.0,3347032.099462089,908600.3770108602,60681.34717557447,1630009.1999537726,108861.0093770553,INCLUDED,P07-C01
E01882,GRAT_STD_01,34.75427789185489,3.0061601642710474,25.24572210814511,94000.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1963.6847419217825,93834.82462059107,2838.243065454966,3724.075004594839,34050.35721288116,PROJECTED,True,0.2387550349067072,0.9999999999999996,709778.3078639026,30708.63944102723,10215.237300396353,133069.46687358987,44265.59451327751,INCLUDED,P07-C01
E01883,GRAT_STD_01,38.10814510609172,3.19233401779603,21.89185489390828,32400.0,eligible_gratuity_wages_monthly,Observed_or_Validated,782.6511256925482,32456.110129358123,978.7905128434397,1249.5347302919035,11110.080054427479,PROJECTED,True,0.28163808157933257,1.0,213679.8535936697,13683.259316797423,4286.286848593704,49150.34581498345,15396.366903021182,INCLUDED,P07-C01
E01884,GRAT_STD_01,35.57563312799452,3.047227926078029,24.42436687200548,52300.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1131.9559116816947,52269.17342826402,1579.7381201632948,2059.0006810076516,18718.609019355667,PROJECTED,True,0.24848436127600138,0.9999999999999999,381596.4070519549,18164.48844572856,5960.987785087471,75204.35658684521,24679.596804443136,INCLUDED,P07-C01
E01885,GRAT_STD_01,20.09034907597536,1.998631074606434,39.90965092402464,22800.0,eligible_gratuity_wages_monthly,Observed_or_Validated,203.2554543665627,14166.389814952647,520.6720184788581,648.2942548274212,7774.627213621862,PROJECTED,True,0.11928959380595025,0.9999999999999998,268988.4563555611,2155.955994517167,1078.7163383525963,17694.567537142655,8853.343551974458,INCLUDED,P07-C01
E01887,GRAT_ENH_02,25.336071184120467,7.123887748117728,34.66392881587953,70300.0,eligible_gratuity_wages_monthly,Observed_or_Validated,4008.0516330243454,266719.03262521443,8187.922841773815,12309.04304823266,40879.93248141682,PROJECTED,True,0.17448330469061193,0.9999999999999999,3099612.682103199,51820.801908229114,7274.230552260062,343044.8520564744,48154.16303367689,INCLUDED,P07-C01
E01888,GRAT_ENH_02,31.312799452429843,1.8809034907597535,28.687200547570157,75600.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1198.2673538374247,54534.614469436376,1990.9745332590874,2235.37047137877,31877.885879031637,PROJECTED,True,0.19519847582863523,0.9999999999999998,614305.2214449066,17215.605640167487,9152.838369827035,77174.83246807914,41030.72424885867,INCLUDED,P07-C01
E01890,GRAT_STD_01,40.3668720054757,9.349760438056126,19.6331279945243,70500.0,eligible_gratuity_wages_monthly,Observed_or_Validated,5666.042606942355,206758.8514103515,6323.772064695019,8516.401123312298,24307.04708542789,PROJECTED,True,0.35477631101807744,1.0000000000000004,1193825.3683257548,112201.83214481742,12000.503423395186,339466.8993501186,36307.55050882308,INCLUDED,P07-C01
E01891,GRAT_STD_01,41.8507871321013,10.313483915126625,18.149212867898697,52900.0,eligible_gratuity_wages_monthly,Observed_or_Validated,4832.236301111451,163359.68265711522,5047.819534393873,6704.978702167865,17447.52003063352,PROJECTED,True,0.38516511642068807,0.9999999999999999,906276.0731507646,102238.63093162628,9913.103251334349,282183.3481264147,27360.62328196787,INCLUDED,P07-C01
E01892,GRAT_STD_01,31.11567419575633,4.788501026694045,28.88432580424367,67000.0,eligible_gratuity_wages_monthly,Observed_or_Validated,2099.3731795863832,121706.50960177042,3501.4109720323627,5137.436017513581,27658.912263477545,PROJECTED,True,0.2126795001965797,0.9999999999999998,996173.8926604885,30014.43543214711,6268.023179869487,162459.16520304987,33926.93544334703,INCLUDED,P07-C01
E01893,GRAT_ENH_02,30.976043805612594,9.82340862422998,29.023956194387406,111800.0,eligible_gratuity_wages_monthly,Observed_or_Validated,10563.08600258109,544367.2407796779,17261.78160652976,24536.595543726136,60745.585036608434,PROJECTED,True,0.23429616965345507,1.0,4841695.700245017,159194.9192307843,16205.670080558513,755923.623163299,76951.25511716695,INCLUDED,P07-C01
E01894,GRAT_STD_01,50.001368925393564,6.778918548939083,9.998631074606436,126300.0,eligible_gratuity_wages_monthly,Observed_or_Validated,7266.564029915262,191562.16465448032,5292.943254675182,6894.331059099797,31128.269424507995,PROJECTED,True,0.5529725800468879,1.0000000000000002,884515.9896603576,248663.32255508495,36681.85725494539,459679.3255532555,67810.12667945339,INCLUDED,P07-C01
E01895,GRAT_ENH_02,42.90759753593429,3.6413415468856947,17.092402464065707,104200.0,eligible_gratuity_wages_monthly,Observed_or_Validated,4286.495747163156,143005.18851056593,4312.327962031191,5282.756953013313,43084.88153410192,PROJECTED,True,0.3612972249088603,0.9999999999999999,816049.5646109406,92755.95668710583,25473.017428545412,249642.7258598794,68557.89896264733,INCLUDED,P07-C01
E01896,GRAT_STD_01,34.0041067761807,6.965092402464066,25.9958932238193,71600.0,eligible_gratuity_wages_monthly,Observed_or_Validated,3643.5269109920227,179124.8191293115,5358.693671724476,7608.986131696087,28102.430597256378,PROJECTED,True,0.2545147165425695,1.0000000000000004,1308598.4065191506,57366.947158489835,8236.351198757238,253102.97300221393,36338.781796013616,INCLUDED,P07-C01
E01897,GRAT_STD_01,20.320328542094455,1.998631074606434,39.67967145790554,58100.0,eligible_gratuity_wages_monthly,Observed_or_Validated,521.3311114910241,36050.76331804348,1324.9053882327066,1646.154639635289,19785.11940488529,PROJECTED,True,0.12047298999823086,1.0,676324.4665686359,5560.4013878973465,2782.1049409993234,45103.555845299845,22567.224345884613,INCLUDED,P07-C01
E01898,GRAT_ENH_02,37.78781656399726,3.3210130047912387,22.21218343600274,42400.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1447.2830325643897,60214.6612018306,1823.3930053524346,2333.277271105209,19818.836727196143,PROJECTED,True,0.2783901949236056,0.9999999999999999,412074.403535722,25524.175010675,7685.659458078356,91342.78952152762,27504.4961852745,INCLUDED,P07-C01
E01899,GRAT_STD_01,29.79876796714579,7.956194387405886,30.20123203285421,73600.0,eligible_gratuity_wages_monthly,Observed_or_Validated,3882.4378130972214,219081.79152679298,6748.664143864156,9798.049049233909,30103.706730961447,PROJECTED,True,0.21528254485077153,0.9999999999999996,1963222.0329436671,54771.161408658634,6884.090400726967,294282.10394164687,36987.797131688414,INCLUDED,P07-C01
E01900,GRAT_STD_01,46.24503764544832,1.6399726214921286,13.75496235455168,82200.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1105.123129302211,25170.21842550309,964.1844446309943,872.4339601772225,17141.72516736033,PROJECTED,True,0.40495733390642374,0.9999999999999998,173343.49571497872,27678.596411648217,16877.47469007431,55790.55637126174,34019.199857434636,INCLUDED,P07-C01
E01901,GRAT_ENH_02,31.709787816564,2.245037645448323,28.290212183436,206800.0,eligible_gratuity_wages_monthly,Observed_or_Validated,3999.409955090123,196701.93010324254,6526.375361897233,8011.644846715452,95873.3857774412,PROJECTED,True,0.2017596987495735,1.0000000000000002,1958388.8679238711,58272.01650482617,25955.91954681434,273511.37677177147,121829.30532425555,INCLUDED,P07-C01
E01902,GRAT_STD_01,51.233401779603014,8.394250513347023,8.766598220396986,160000.0,eligible_gratuity_wages_monthly,Observed_or_Validated,11076.07034831462,268137.1431861684,7618.95916769639,9783.055484642284,35335.522535954544,PROJECTED,True,0.6011108792092091,1.0,1291416.030489523,428968.09082826506,51102.60768917932,725583.3190150867,86438.13022513386,INCLUDED,P07-C01
E01903,GRAT_STD_01,32.31211498973306,4.97741273100616,27.68788501026694,94900.0,eligible_gratuity_wages_monthly,Observed_or_Validated,3203.5388867404,176563.4344322863,5085.298970619307,7391.890110719461,38623.31150535395,PROJECTED,True,0.22556736319214898,1.0000000000000004,1367897.844900251,47397.48201272919,9522.513919224059,239641.64441309465,48145.82542457801,INCLUDED,P07-C01
E01904,GRAT_STD_01,36.99110198494182,5.234770704996578,23.00889801505818,131900.0,eligible_gratuity_wages_monthly,Observed_or_Validated,5286.701060733522,241541.1489082171,6891.320636951516,9702.660768877779,50321.56062219579,PROJECTED,True,0.2815445380187954,1.0,1522370.7919338958,90360.62067892698,17261.61961452828,353782.4520537069,67583.18023672407,INCLUDED,P07-C01
E01905,GRAT_ENH_02,52.80219028062971,5.089664613278576,7.197809719370291,114400.0,eligible_gratuity_wages_monthly,Observed_or_Validated,5844.7391748836,145757.33801723903,3747.4104828935233,4870.679426815325,31479.51373531143,PROJECTED,True,0.6321982954204075,0.9999999999999999,690575.4544011727,268265.9901437349,52707.9897256585,428486.15724556637,84187.50346096994,INCLUDED,P07-C01
E01906,GRAT_STD_01,38.98151950718686,4.670773442847365,21.01848049281314,58500.0,eligible_gratuity_wages_monthly,Observed_or_Validated,2164.8599411070027,92955.06015682759,2593.682518225071,3620.187863710953,21695.29130877652,PROJECTED,True,0.30541380759956777,1.0,536479.8501948173,39522.073739501386,8461.56942166054,140855.864219372,30156.86073043706,INCLUDED,P07-C01
E01907,GRAT_STD_01,49.1854893908282,16.35044490075291,10.814510609171798,110400.0,eligible_gratuity_wages_monthly,Observed_or_Validated,16373.006762784185,377123.5001355039,12300.782074270915,15238.9953450489,25750.75399313568,PROJECTED,True,0.5750991225573835,0.9999999999999998,1955631.8752473115,541076.4559997712,33092.46074245085,962112.7403173791,58843.21473558653,INCLUDED,P07-C01
E01908,GRAT_STD_01,20.024640657084188,1.998631074606434,39.97535934291581,37700.0,eligible_gratuity_wages_monthly,Observed_or_Validated,335.45956351110294,23433.178047809342,861.2836493218562,1073.0449358387232,12860.285483924239,PROJECTED,True,0.1189538475578898,0.9999999999999999,446480.97124749474,3552.665972021139,1777.549652439344,29255.632168502165,14637.835136363583,INCLUDED,P07-C01
E01909,GRAT_ENH_02,50.37371663244353,3.4113620807665983,9.626283367556468,111700.0,eligible_gratuity_wages_monthly,Observed_or_Validated,4173.771179298776,100923.27821740152,2995.620483104344,3378.432665145343,32676.42070990608,PROJECTED,True,0.535048588668827,0.9999999999999998,523021.61760174984,145900.3359767779,42768.93877649929,257371.43852172786,75445.35948640537,INCLUDED,P07-C01
E01910,GRAT_ENH_02,33.82614647501711,2.74880219028063,26.17385352498289,74300.0,eligible_gratuity_wages_monthly,Observed_or_Validated,1885.5854515209542,84011.5386180339,2814.4515736723665,3384.06565876862,33503.917316288826,PROJECTED,True,0.22666794797219225,1.0000000000000002,758522.0748903552,29259.81960074097,10644.570825867171,121355.46090273681,44148.488142156,INCLUDED,P07-C01
E01911,GRAT_STD_01,49.8590006844627,7.123887748117728,10.1409993155373,197000.0,eligible_gratuity_wages_monthly,Observed_or_Validated,11984.132675406334,314938.2636342334,8783.270154965132,11424.70368386136,48727.65860750472,PROJECTED,True,0.5511200367712616,0.9999999999999999,1461934.6754295034,405689.0619119113,56947.70555854174,752819.4320603774,105675.36416604646,INCLUDED,P07-C01
E01912,GRAT_ENH_02,51.75359342915811,6.978781656399726,8.246406570841891,70400.0,eligible_gratuity_wages_monthly,Observed_or_Validated,5287.331441667118,129642.18219397498,3551.652914510257,4586.313376663728,20500.35191968206,PROJECTED,True,0.6094418050480187,0.9999999999999999,620643.6327114063,216503.02487493944,31023.040343496126,359570.50480175554,51523.39226317819,INCLUDED,P07-C01
E01913,GRAT_STD_01,45.045859000684466,5.078713210130048,14.954140999315534,116500.0,eligible_gratuity_wages_monthly,Observed_or_Validated,5130.960986090526,171533.76093784694,4690.693197307081,6315.12275734084,36952.3794933441,PROJECTED,True,0.41568888045274033,1.0,815877.5875548682,123306.0131345034,24278.98722230586,310976.5510130888,61231.36671564996,INCLUDED,P07-C01
E01914,GRAT_STD_01,33.59890485968515,4.418891170431212,26.40109514031485,102300.0,eligible_gratuity_wages_monthly,Reconstructed_or_Imputed,3139.991872822603,167448.39617898926,4736.567788827315,6849.775078476388,41226.34477584075,PROJECTED,True,0.23579349696238483,1.0,1214533.2448402517,47992.936126331275,10860.854969109352,230167.66704544684,52087.1997449501,INCLUDED,P07-C01
