employee_id,plan_id,expected_retirement_date,projection_periods,projection_horizon_years,probability_reach_retirement_active,cumulative_death_probability,cumulative_withdrawal_probability,cumulative_disability_probability,cumulative_early_retirement_probability,probability_mass_total,projection_status,decrement_engine_version
E01199,GRAT_STD_01,2042-07-24,16,15.893223819301845,0.364328414681827,0.015303787310068807,0.5859859038968649,0.01447646114531117,0.01990543296592829,1.0,PROJECTED,P06-C01
E01200,GRAT_STD_01,2049-10-12,24,23.1129363449692,0.24801022782835433,0.013660270769451463,0.6955245097582373,0.017578412722808905,0.025226578921148123,1.0,PROJECTED,P06-C01
E01201,GRAT_STD_01,2036-01-08,10,9.352498288843258,0.5250683066986263,0.014368465408977193,0.4368616048527586,0.010158103040115435,0.013543519999522774,1.0000000000000002,PROJECTED,P06-C01
E01202,GRAT_STD_01,2047-09-25,22,21.065023956194388,0.33862275141396103,0.016458631522531655,0.6005542144762583,0.018960267120996008,0.025404135466252607,0.9999999999999997,PROJECTED,P06-C01
E01203,GRAT_ENH_02,2044-08-03,18,17.921971252566735,0.3877572984723809,0.01688979312441333,0.5555553969738475,0.01712337366315075,0.022674137766207646,1.0,PROJECTED,P06-C01
E01204,GRAT_STD_01,2042-07-06,16,15.84394250513347,0.42326918665326463,0.01691981621149892,0.5233356797379679,0.01573841962590712,0.020736897771361187,0.9999999999999999,PROJECTED,P06-C01
E01205,GRAT_STD_01,2051-06-13,25,24.780287474332646,0.27403484904913517,0.015069010803381253,0.6624803759445634,0.020249999646226105,0.028165764556693736,0.9999999999999998,PROJECTED,P06-C01
E01206,GRAT_STD_01,2040-01-12,14,13.36344969199179,0.43023920393091547,0.015670404658938833,0.523004267175342,0.013229139087137517,0.01785698514766617,1.0,PROJECTED,P06-C01
E01207,GRAT_EXEC_03,2040-04-04,14,13.589322381930188,0.44260973427071554,0.01914420023334121,0.5065910855607006,0.013712842835398063,0.017942137099844446,1.0,PROJECTED,P06-C01
E01208,GRAT_STD_01,2055-03-31,29,28.577686516084874,0.2516598876024372,0.014800849521387735,0.6795863481348826,0.02269156353073707,0.03126135121055526,0.9999999999999999,PROJECTED,P06-C01
E01209,GRAT_STD_01,2044-03-13,18,17.530458590006845,0.3629692722119129,0.01601250938001007,0.5829297808413536,0.01612330625914486,0.02196513130757856,1.0,PROJECTED,P06-C01
E01210,GRAT_STD_01,2035-03-02,9,8.498288843258045,0.6622620078975752,0.015515887406158627,0.29947202279739255,0.010441419755498973,0.012308662143374489,0.9999999999999998,PROJECTED,P06-C01
E01211,GRAT_STD_01,2049-12-27,24,23.32101300479124,0.2670122221276541,0.01449338899948773,0.6735245699981282,0.01861782478532398,0.02635199408940612,1.0,PROJECTED,P06-C01
E01213,GRAT_ENH_02,2062-06-27,36,35.81930184804928,0.14677430841508923,0.010696701489887925,0.7864241490579015,0.02205070634616359,0.034054134690958034,1.0000000000000002,PROJECTED,P06-C01
E01214,GRAT_STD_01,2044-06-16,18,17.790554414784395,0.41113918120581566,0.01747569377828455,0.5313371200722231,0.017512959351290335,0.022535045592386765,1.0000000000000004,PROJECTED,P06-C01
E01215,GRAT_STD_01,2056-11-02,31,30.171115674195757,0.20362548540450542,0.012956696913438067,0.7303322373181494,0.02156766751158603,0.03151791285232091,0.9999999999999998,PROJECTED,P06-C01
E01216,GRAT_ENH_02,2035-02-17,9,8.462696783025322,0.6067637094544592,0.014715903656068422,0.35579236255697116,0.009940540080958519,0.01278748425154258,0.9999999999999999,PROJECTED,P06-C01
E01217,GRAT_ENH_02,2034-11-29,9,8.243668720054757,0.5599162668837795,0.013741370971869046,0.4048343401702316,0.00923979791966584,0.012268224054453875,0.9999999999999999,PROJECTED,P06-C01
E01219,GRAT_ENH_02,2057-03-30,31,30.576317590691307,0.22053118324293974,0.013756951427362569,0.710325115895246,0.022871435582307732,0.03251531385214419,1.0000000000000004,PROJECTED,P06-C01
E01220,GRAT_ENH_02,2050-05-11,24,23.690622861054074,0.3269836830530455,0.016713642704098485,0.607687692891901,0.02111882788919178,0.02749615346176346,1.0000000000000002,PROJECTED,P06-C01
E01221,GRAT_STD_01,2042-04-19,16,15.630390143737166,0.4247453426348094,0.016849754443400006,0.522342227270478,0.015542822787012805,0.020519852864299956,1.0,PROJECTED,P06-C01
E01222,GRAT_STD_01,2066-10-12,41,40.11225188227242,0.11765968447028996,0.009382229980541909,0.8146301884372761,0.022409666951124427,0.035918230160767554,1.0,PROJECTED,P06-C01
E01224,GRAT_STD_01,2053-12-26,28,27.318275154004105,0.24108917321827505,0.014198815948106428,0.6936954977760698,0.021093575362224427,0.029922937695324444,1.0,PROJECTED,P06-C01
E01226,GRAT_STD_01,2055-08-05,29,28.92539356605065,0.19842394974499478,0.012540454310622864,0.7391026580977941,0.020169611181074687,0.029763326665513203,0.9999999999999996,PROJECTED,P06-C01
E01227,GRAT_STD_01,2060-09-05,35,34.012320328542096,0.15342970541130746,0.010872712048929803,0.7820820526474901,0.021158020191833254,0.03245750970043945,1.0,PROJECTED,P06-C01
E01228,GRAT_STD_01,2045-06-13,19,18.781656399726216,0.31643984917404866,0.014989900944800568,0.6301542971441949,0.016046519229109976,0.0223694335078457,0.9999999999999998,PROJECTED,P06-C01
E01229,GRAT_STD_01,2060-06-09,34,33.771389459274474,0.17427996467065535,0.0119478248588803,0.7572791393377388,0.022636024308052952,0.03385704682467277,1.0000000000000002,PROJECTED,P06-C01
E01230,GRAT_STD_01,2048-12-03,23,22.255989048596852,0.29435022506592057,0.015269600111556566,0.6457547413908572,0.01867024548243843,0.025955187949227184,0.9999999999999999,PROJECTED,P06-C01
E01232,GRAT_STD_01,2056-01-05,30,29.34428473648186,0.21092592432154847,0.013183348189127243,0.7236513420848516,0.021285773510640107,0.03095361189383267,1.0000000000000002,PROJECTED,P06-C01
E01233,GRAT_STD_01,2057-10-12,32,31.1129363449692,0.18513592492473394,0.012191218061699437,0.7499559373067928,0.021185051694260028,0.03153186801251359,0.9999999999999998,PROJECTED,P06-C01
E01234,GRAT_STD_01,2056-07-24,30,29.894592744695416,0.20124890183143565,0.012810872469449824,0.7336654408113222,0.021186941519896,0.03108784336789581,0.9999999999999994,PROJECTED,P06-C01
E01235,GRAT_STD_01,2053-11-18,28,27.214236824093085,0.2112818870380042,0.012874936577038958,0.7279665064566009,0.019432668513248257,0.028444001415107813,1.0,PROJECTED,P06-C01
E01236,GRAT_STD_01,2056-03-11,30,29.52498288843258,0.18922159712433592,0.012177621445604754,0.7486432566156437,0.02009147953524777,0.029866045279167586,0.9999999999999998,PROJECTED,P06-C01
E01237,GRAT_ENH_02,2050-10-02,25,24.0848733744011,0.2504054721299267,0.013992758281632699,0.6903920594584902,0.01860436243750974,0.02660534769244061,1.0,PROJECTED,P06-C01
E01238,GRAT_ENH_02,2057-03-23,31,30.55715263518138,0.19656612939856422,0.012675019784270321,0.7377118422872649,0.02146312305203486,0.0315838854778656,1.0,PROJECTED,P06-C01
E01239,GRAT_STD_01,2058-02-02,32,31.422313483915126,0.21274826617956816,0.013510254158774326,0.7174909539591272,0.02315598626839441,0.033094539434135775,1.0,PROJECTED,P06-C01
E01240,GRAT_STD_01,2049-09-01,24,23.000684462696782,0.3150269226374288,0.016166486658184962,0.6217195942765903,0.020080290270528173,0.027006706157267874,1.0,PROJECTED,P06-C01
E01241,GRAT_STD_01,2055-09-22,30,29.05681040383299,0.2176916118037791,0.013447446378671834,0.716511176405417,0.02141653622677963,0.030933229185352563,1.0,PROJECTED,P06-C01
E01242,GRAT_STD_01,2041-04-29,15,14.658453114305267,0.4150994879687502,0.016078884209171897,0.535196648713422,0.014325185668470585,0.01929979344018538,1.0,PROJECTED,P06-C01
E01243,GRAT_STD_01,2051-11-14,26,25.20191649555099,0.27384227277575185,0.015139899377523981,0.6618144642318737,0.020626969146827767,0.028576394468022553,0.9999999999999998,PROJECTED,P06-C01
E01244,GRAT_STD_01,2064-12-26,39,38.318959616700894,0.11485762779000422,0.009005118125126941,0.8226757337099403,0.020554165960409414,0.032907354414518725,0.9999999999999996,PROJECTED,P06-C01
E01245,GRAT_STD_01,2034-07-29,8,7.9069130732375115,0.6146761189627389,0.014154030012374802,0.3497385530399672,0.009336355728950491,0.012094942255968778,1.0000000000000002,PROJECTED,P06-C01
E01247,GRAT_STD_01,2057-12-06,32,31.263518138261464,0.2020103183969654,0.013011545559569704,0.7299823171860614,0.0223960829384384,0.03259973591896501,1.0,PROJECTED,P06-C01
E01248,GRAT_STD_01,2046-04-14,20,19.616700889801507,0.3602132148791296,0.016693783311130406,0.5807809711074401,0.01814105958426297,0.024170971118037142,1.0,PROJECTED,P06-C01
E01249,GRAT_STD_01,2028-06-03,2,1.7549623545516795,0.8935421909830354,0.004978935169027657,0.09585344443191826,0.0024908745549152966,0.0031345548611032515,0.9999999999999999,PROJECTED,P06-C01
E01250,GRAT_STD_01,2066-09-25,41,40.06570841889117,0.11814474887119711,0.009408466926064184,0.8140851447302798,0.02243198905352906,0.035929650418930335,1.0000000000000007,PROJECTED,P06-C01
E01251,GRAT_STD_01,2061-01-05,35,34.34633812457221,0.14397630100691133,0.010368124043079475,0.7932970829275361,0.020548830864187854,0.03180966115828529,1.0000000000000002,PROJECTED,P06-C01
E01253,GRAT_STD_01,2054-10-07,29,28.098562628336754,0.25855520027701884,0.01500791411143617,0.6729342522855778,0.022579460986818647,0.030923172339148115,0.9999999999999996,PROJECTED,P06-C01
E01254,GRAT_EXEC_03,2046-04-20,20,19.6331279945243,0.31780476419026543,0.015338327066287922,0.6264273069206833,0.016933717815116815,0.02349588400764626,0.9999999999999996,PROJECTED,P06-C01
E01255,GRAT_STD_01,2055-07-07,29,28.84599589322382,0.18788407499516865,0.012002996349096521,0.7518492390442879,0.0193957477365233,0.028867941874923288,0.9999999999999997,PROJECTED,P06-C01
E01256,GRAT_ENH_02,2066-08-26,40,39.983572895277206,0.11891195283164602,0.009449002482489149,0.8132437266982916,0.022459826879861502,0.035935491107711985,1.0000000000000002,PROJECTED,P06-C01
E01257,GRAT_STD_01,2041-03-17,15,14.540725530458587,0.3881092037058301,0.015271785093402981,0.5643591123836312,0.01362501585607226,0.018634882961063342,0.9999999999999998,PROJECTED,P06-C01
E01258,GRAT_ENH_02,2045-08-29,19,18.992470910335385,0.32845491975610047,0.015478382669357074,0.6164447770697452,0.01663126169254763,0.022990658812249567,1.0,PROJECTED,P06-C01
E01259,GRAT_STD_01,2051-07-05,25,24.840520191649553,0.29738038368016856,0.01593147512892259,0.637023726500484,0.021189257225817403,0.02847515746460727,0.9999999999999998,PROJECTED,P06-C01
E01260,GRAT_STD_01,2044-01-31,18,17.4154688569473,0.40091069063616436,0.017047762500981358,0.5429113663769747,0.016903738624186936,0.02222644186169276,1.0,PROJECTED,P06-C01
E01261,GRAT_STD_01,2040-07-01,14,13.831622176591374,0.42811044588297126,0.01591840597641074,0.5238382616676358,0.013694532667311863,0.018438353805670313,1.0,PROJECTED,P06-C01
E01262,GRAT_STD_01,2036-05-07,10,9.681040383299113,0.6069922565324486,0.016067887740704646,0.3514810230956406,0.011405131683603137,0.014053700947602948,1.0,PROJECTED,P06-C01
E01263,GRAT_STD_01,2065-01-19,39,38.38466803559206,0.13232560404213853,0.010114566739823992,0.7992127030701757,0.022695739576668778,0.035651386571193114,1.0000000000000002,PROJECTED,P06-C01
E01264,GRAT_STD_01,2044-12-07,19,18.266940451745377,0.32289606121048453,0.015016773716133877,0.6244541995910634,0.015735638189520132,0.02189732729279785,0.9999999999999998,PROJECTED,P06-C01
E01265,GRAT_ENH_02,2055-01-06,29,28.347707049965777,0.20721284163290898,0.012870124974462433,0.730110989764325,0.0202011363416638,0.029604907286639677,0.9999999999999998,PROJECTED,P06-C01
E01266,GRAT_STD_01,2038-07-17,12,11.874058863791923,0.49852972162886017,0.016142229304181598,0.4559648928663392,0.012690981226282585,0.01667217497433661,1.0000000000000002,PROJECTED,P06-C01
E01267,GRAT_STD_01,2065-01-01,39,38.33538672142368,0.13521053660152632,0.010278031532187015,0.7956514359145355,0.022953057173226293,0.03590693877852498,1.0,PROJECTED,P06-C01
E01268,GRAT_STD_01,2046-02-18,20,19.46611909650924,0.31440620195843705,0.015164054935246609,0.6305800542946846,0.01666013849154345,0.023189550320088115,0.9999999999999998,PROJECTED,P06-C01
E01269,GRAT_ENH_02,2052-02-05,26,25.42915811088296,0.21664706042036264,0.012779777020662112,0.7260334472118752,0.018107566817118215,0.026432148529981745,1.0,PROJECTED,P06-C01
E01270,GRAT_STD_01,2059-08-17,33,32.95824777549623,0.19418894523921665,0.012827135233362192,0.7356924259409322,0.02332232183189844,0.0339691717545907,1.0000000000000002,PROJECTED,P06-C01
E01271,GRAT_STD_01,2039-07-06,13,12.843258042436688,0.4865789537192822,0.01661373835492346,0.4654686701857893,0.013597081981965716,0.017741555758039478,1.0000000000000002,PROJECTED,P06-C01
E01272,GRAT_ENH_02,2036-05-10,10,9.68925393566051,0.5311987457762318,0.014826558355999733,0.4292728878327928,0.010621708072282278,0.014080099962693412,1.0,PROJECTED,P06-C01
E01273,GRAT_STD_01,2049-04-03,23,22.587268993839835,0.275129271599154,0.014634273214638217,0.6662153660352584,0.018258818816847038,0.025762270334102323,0.9999999999999999,PROJECTED,P06-C01
E01274,GRAT_STD_01,2062-09-10,37,36.02464065708419,0.1602667844923914,0.011444208101903953,0.7695114869932294,0.023380536499497936,0.03539698391297707,0.9999999999999997,PROJECTED,P06-C01
E01275,GRAT_STD_01,2040-10-26,15,14.151950718685832,0.4009351535281356,0.015400616655500337,0.5517862299691288,0.013493275529998003,0.018384724317237255,1.0,PROJECTED,P06-C01
E01276,GRAT_STD_01,2044-12-16,19,18.29158110882957,0.3579658621368984,0.01616172447412528,0.5863451023594668,0.01676141485853615,0.022765896170973556,1.0,PROJECTED,P06-C01
E01277,GRAT_STD_01,2048-01-26,22,21.401779603011633,0.2809277171977987,0.014541546844629287,0.6626728140549805,0.01735680232876995,0.02450111957382141,0.9999999999999998,PROJECTED,P06-C01
E01278,GRAT_ENH_02,2047-06-09,21,20.76933607118412,0.2841674598220376,0.014478025794089956,0.6606776611285249,0.01686919042430199,0.023807662831045694,1.0000000000000002,PROJECTED,P06-C01
E01279,GRAT_STD_01,2045-05-02,19,18.666666666666664,0.3773018669371027,0.016872603709423967,0.5648508377871302,0.01762712469052838,0.023347566875814768,1.0,PROJECTED,P06-C01
E01280,GRAT_STD_01,2056-12-13,31,30.28336755646817,0.18619998289635536,0.012135104964363725,0.7505215209325452,0.020545863068864308,0.030597528137871165,0.9999999999999998,PROJECTED,P06-C01
E01281,GRAT_STD_01,2054-10-15,29,28.12046543463381,0.20734712158734178,0.012841012636520984,0.7304680338841506,0.020008513979348688,0.029335317912637427,0.9999999999999994,PROJECTED,P06-C01
E01282,GRAT_STD_01,2044-10-16,19,18.124572210814513,0.39349207783874657,0.01712837664330754,0.5490410521599108,0.017462187091615303,0.022876306266419594,0.9999999999999998,PROJECTED,P06-C01
E01283,GRAT_STD_01,2031-08-22,5,4.971937029431899,0.7081749633375093,0.010851337275746149,0.26652784177961286,0.006280468215477347,0.008165389391654633,1.0000000000000002,PROJECTED,P06-C01
E01284,GRAT_STD_01,2062-03-31,36,35.578370978781656,0.15835983542778256,0.011303742254062481,0.7726906697401146,0.022867117259207502,0.03477863531883285,1.0,PROJECTED,P06-C01
E01286,GRAT_STD_01,2041-04-05,15,14.592744695414098,0.41515478258998806,0.01604275450597218,0.5353277740392811,0.014256533797716018,0.019218155067042463,0.9999999999999998,PROJECTED,P06-C01
E01287,GRAT_STD_01,2056-03-09,30,29.519507186858316,0.18427931522796762,0.011925579274111083,0.7545893246205984,0.019741377089466557,0.029464403787856336,0.9999999999999999,PROJECTED,P06-C01
E01288,GRAT_STD_01,2045-06-21,19,18.803559206023273,0.36013847857736364,0.01641530984186069,0.5827594852341154,0.017330504951044313,0.02335622139561623,1.0000000000000002,PROJECTED,P06-C01
E01289,GRAT_STD_01,2051-12-27,26,25.319644079397676,0.2564227041170967,0.0144865715994112,0.6808084036320207,0.020005467205902922,0.028276853445568306,0.9999999999999998,PROJECTED,P06-C01
E01290,GRAT_STD_01,2048-11-17,23,22.21218343600274,0.2845258733222006,0.014897312720630468,0.6566798893585628,0.01826809195122594,0.025628832647380022,0.9999999999999998,PROJECTED,P06-C01
E01291,GRAT_STD_01,2029-04-13,3,2.614647501711154,0.821062134982369,0.006833839041988742,0.1639465493284714,0.0035552473609731694,0.004602229286197789,1.0000000000000002,PROJECTED,P06-C01
E01292,GRAT_STD_01,2060-07-22,34,33.889117043121146,0.17563441360218948,0.012027029782846529,0.7554449636449652,0.022830750259639855,0.034062842710358976,1.0,PROJECTED,P06-C01
E01293,GRAT_STD_01,2045-11-06,20,19.181382614647504,0.30757357271256636,0.014820918489063287,0.6388587351557917,0.016151255654434593,0.02259551798814398,0.9999999999999999,PROJECTED,P06-C01
E01294,GRAT_STD_01,2056-04-16,30,29.623545516769337,0.20937624394322008,0.013149858570550182,0.7248482757885095,0.021437072404317296,0.031188549293402864,0.9999999999999999,PROJECTED,P06-C01
E01295,GRAT_STD_01,2039-08-03,13,12.919917864476389,0.4794178828719312,0.016513798637318756,0.4726910761413229,0.013573255283424526,0.017803987066002464,0.9999999999999999,PROJECTED,P06-C01
E01296,GRAT_STD_01,2032-06-03,6,5.7549623545516795,0.6720653223227203,0.011806990321097242,0.2998048833244207,0.007081496125736107,0.00924130790602567,1.0,PROJECTED,P06-C01
E01297,GRAT_STD_01,2056-09-17,31,30.04517453798768,0.21934968712151492,0.0136446671912558,0.712657904774337,0.022355637293283735,0.0319921036196087,1.0,PROJECTED,P06-C01
E01298,GRAT_ENH_02,2057-11-24,32,31.23066392881588,0.19165750474145393,0.012523053234458842,0.7420302812678605,0.021720390971034884,0.032068769785192075,1.0000000000000002,PROJECTED,P06-C01
E01299,GRAT_STD_01,2056-12-16,31,30.29158110882957,0.2035747014209238,0.012969305908719864,0.7301419756752039,0.021667396337015327,0.03164662065813678,0.9999999999999997,PROJECTED,P06-C01
E01300,GRAT_STD_01,2037-03-25,11,10.562628336755644,0.4930683301280646,0.014922430832238978,0.46597108723368713,0.011136006094131665,0.014902145711877644,1.0,PROJECTED,P06-C01
E01301,GRAT_ENH_02,2045-08-03,19,18.921286789869953,0.3152419159695687,0.014999724035923482,0.6310970099636706,0.016147068985498086,0.022514281045339257,1.0000000000000002,PROJECTED,P06-C01
E01302,GRAT_ENH_02,2048-04-16,22,21.623545516769333,0.3221635022768265,0.016072451410902792,0.6169722683943716,0.018999797868891145,0.025791980049007988,1.0,PROJECTED,P06-C01
E01303,GRAT_STD_01,2050-04-15,24,23.619438740588635,0.30228411574074343,0.015862807199549214,0.6341559543206222,0.020230000725021412,0.027467122014063358,0.9999999999999997,PROJECTED,P06-C01
E01304,GRAT_STD_01,2066-09-13,41,40.03285420944559,0.11848666775411865,0.009426910517604246,0.8137016417763252,0.022447483787287125,0.03593729616466457,0.9999999999999998,PROJECTED,P06-C01
E01305,GRAT_STD_01,2048-10-30,23,22.162902121834357,0.34533570408210534,0.01695701405236493,0.5912014881786344,0.020218290436211293,0.026287503250683898,0.9999999999999998,PROJECTED,P06-C01
E01306,GRAT_STD_01,2052-05-04,26,25.672826830937716,0.24383549564277734,0.014038417013917583,0.6941446935502698,0.01975358222458658,0.028227811568448884,1.0000000000000002,PROJECTED,P06-C01
E01307,GRAT_STD_01,2049-06-03,23,22.75427789185489,0.2716500743581233,0.01454042424412282,0.6696941615559653,0.018276581986847944,0.025838757854940792,1.0,PROJECTED,P06-C01
E01308,GRAT_STD_01,2049-07-08,23,22.85010266940452,0.26667573139815026,0.014367891428317538,0.6750298161517417,0.018162067313697433,0.025764493708093014,0.9999999999999999,PROJECTED,P06-C01
E01310,GRAT_STD_01,2046-09-21,21,20.054757015742645,0.3455933270355293,0.01638334734260174,0.595359830974472,0.01817471284347608,0.02448878180392092,1.0,PROJECTED,P06-C01
E01311,GRAT_STD_01,2051-05-14,25,24.69815195071869,0.24698473887242386,0.01398050582035468,0.6928158380354514,0.019012674472838723,0.027206242798931742,1.0000000000000004,PROJECTED,P06-C01
E01312,GRAT_STD_01,2050-06-08,24,23.767282683093768,0.3037425374346209,0.015944516195489897,0.6322853912660737,0.02041869697403981,0.027608858129775534,0.9999999999999999,PROJECTED,P06-C01
E01314,GRAT_STD_01,2048-07-03,22,21.837097878165643,0.257529411942203,0.013718073930661797,0.6879663967941786,0.016791738534334303,0.023994378798622453,1.0000000000000002,PROJECTED,P06-C01
E01315,GRAT_EXEC_03,2046-03-02,20,19.498973305954827,0.3972589837228512,0.01772523326404089,0.5421765850266193,0.0189453640460151,0.02389383394047356,0.9999999999999999,PROJECTED,P06-C01
E01316,GRAT_STD_01,2051-11-21,26,25.22108145106092,0.27003227754628356,0.014999024019267717,0.6659546615717866,0.020490554696602218,0.028523482166059943,1.0,PROJECTED,P06-C01
E01317,GRAT_STD_01,2054-11-03,29,28.17248459958932,0.1990913686108838,0.01245361912389017,0.7400581014026111,0.019544648041205242,0.028852262821409624,1.0,PROJECTED,P06-C01
E01318,GRAT_STD_01,2048-10-01,23,22.083504449007528,0.3191556133257113,0.016089122354683783,0.6192067745327312,0.01934412152471664,0.02620436826215746,1.0000000000000004,PROJECTED,P06-C01
E01319,GRAT_STD_01,2061-01-19,35,34.38466803559206,0.1604872278000935,0.011298695139909004,0.7725696496104829,0.02207126412366775,0.03357316332584674,0.9999999999999999,PROJECTED,P06-C01
E01320,GRAT_STD_01,2065-12-25,40,39.31553730321697,0.12456952844371152,0.009736479685309966,0.8072420417079721,0.02259112119406045,0.03586082896894605,1.0000000000000002,PROJECTED,P06-C01
E01323,GRAT_STD_01,2037-10-16,12,11.123887748117724,0.5235910298891291,0.016018973582932344,0.4323343156798977,0.012176403218999121,0.01587927762904183,1.0,PROJECTED,P06-C01
E01324,GRAT_STD_01,2051-11-30,26,25.24572210814511,0.26740723209371103,0.014903031083355117,0.6687922934549857,0.02040526193990548,0.028492181428042624,1.0,PROJECTED,P06-C01
E01325,GRAT_STD_01,2054-05-17,28,27.707049965776868,0.24369910137892623,0.014363113037838887,0.6900005913106104,0.02155993562464341,0.03037725864798079,0.9999999999999998,PROJECTED,P06-C01
E01326,GRAT_STD_01,2046-02-18,20,19.46611909650924,0.36373742622424426,0.01675030699381818,0.5773821763628441,0.01808408200813161,0.024046008410961748,0.9999999999999998,PROJECTED,P06-C01
E01327,GRAT_STD_01,2046-02-24,20,19.482546201232033,0.396564737700154,0.017700462285471764,0.5429281040141574,0.018912366397329166,0.023894329602887596,0.9999999999999999,PROJECTED,P06-C01
E01328,GRAT_STD_01,2047-12-23,22,21.308692676249144,0.3103698271517867,0.015588640834114384,0.6304524141509226,0.01831867659237654,0.025270441270799384,0.9999999999999996,PROJECTED,P06-C01
E01329,GRAT_STD_01,2060-06-26,34,33.817932922655714,0.18451660370449896,0.012453061907951634,0.7452116084797539,0.023393206362767708,0.03442551954502811,1.0000000000000004,PROJECTED,P06-C01
E01330,GRAT_STD_01,2050-10-09,25,24.10403832991102,0.24541166606834827,0.013786502401376008,0.6960205250359958,0.01838890987816898,0.02639239661611063,0.9999999999999997,PROJECTED,P06-C01
E01331,GRAT_STD_01,2049-12-18,24,23.29637234770705,0.256698862307198,0.0140721717493982,0.6851784120106151,0.018151961784959942,0.025898592147828553,0.9999999999999998,PROJECTED,P06-C01
E01332,GRAT_STD_01,2045-06-08,19,18.767967145790557,0.3182951928010065,0.015049765210888794,0.6281507995519,0.016092547574540303,0.022411694861664503,1.0,PROJECTED,P06-C01
E01333,GRAT_STD_01,2055-12-07,30,29.26488706365503,0.21151843792784356,0.013199537658236052,0.7231374163734012,0.021251120845168534,0.03089348719535062,0.9999999999999999,PROJECTED,P06-C01
E01334,GRAT_STD_01,2057-01-27,31,30.406570841889117,0.2022024066372816,0.012920099706285468,0.7314885723792222,0.021682719731561096,0.03170620154564968,1.0,PROJECTED,P06-C01
E01335,GRAT_STD_01,2027-11-15,2,1.204654346338124,0.916470337867892,0.0035473981352138395,0.07603717780015755,0.0017314537186368022,0.00221363247809986,1.0,PROJECTED,P06-C01
E01336,GRAT_STD_01,2045-03-14,19,18.53251197809719,0.36090014473995624,0.01634030370846376,0.5826054209730013,0.017079363975154544,0.023074766603423894,0.9999999999999997,PROJECTED,P06-C01
E01337,GRAT_STD_01,2048-05-15,22,21.70294318959617,0.3372731588784086,0.016585726536869707,0.6006419659130932,0.019537271097417003,0.025961877574211503,1.0,PROJECTED,P06-C01
E01339,GRAT_STD_01,2038-06-29,12,11.824777549623548,0.5074048074410341,0.016282169351066727,0.44690556107262036,0.01275793192780696,0.01664953020747207,1.0000000000000002,PROJECTED,P06-C01
E01340,GRAT_STD_01,2047-01-19,21,20.383299110198493,0.3108496875601078,0.015337410279982108,0.6321541416275309,0.0174415773099355,0.02421718322244359,0.9999999999999999,PROJECTED,P06-C01
E01342,GRAT_STD_01,2041-10-16,16,15.123887748117724,0.4197814517783162,0.01645793850705762,0.5289300428528259,0.01491095074562496,0.019919616116175286,1.0,PROJECTED,P06-C01
E01343,GRAT_STD_01,2043-09-14,18,17.034907597535934,0.3884602791399371,0.016543429881159658,0.5570040601664942,0.01623367629226661,0.021758554520142744,1.0000000000000002,PROJECTED,P06-C01
E01344,GRAT_STD_01,2028-05-14,2,1.7002053388090346,0.9024997863964854,0.004859944457995562,0.08720784783645832,0.0024252603374944554,0.003007160971566271,1.0,PROJECTED,P06-C01
E01346,GRAT_STD_01,2062-05-19,36,35.71252566735113,0.163657953697897,0.011591706145389328,0.7660678188126212,0.023401649955818497,0.035280871388274064,1.0,PROJECTED,P06-C01
E01347,GRAT_STD_01,2058-03-23,32,31.5564681724846,0.19625635287866086,0.012777898520808942,0.7360229639130199,0.02228808465053865,0.0326547000369715,0.9999999999999998,PROJECTED,P06-C01
E01348,GRAT_ENH_02,2046-07-11,20,19.85763175906913,0.3351541725453786,0.015989310582198643,0.6070320786639062,0.01768236746006619,0.024142070748450522,1.0000000000000002,PROJECTED,P06-C01
E01350,GRAT_STD_01,2048-11-21,23,22.223134839151264,0.2625559473289786,0.014038858132763586,0.6812371383790984,0.017390446391148253,0.024777609768011244,1.0,PROJECTED,P06-C01
E01351,GRAT_EXEC_03,2061-08-05,35,34.926762491444215,0.13964429147414342,0.010181252776625016,0.7975227562842147,0.020605513144529172,0.032046186320487766,1.0,PROJECTED,P06-C01
E01352,GRAT_STD_01,2066-05-27,40,39.73442847364819,0.12019005494774102,0.009505520683279119,0.812092252519658,0.022414968793183034,0.03579720305613874,1.0,PROJECTED,P06-C01
E01353,GRAT_STD_01,2049-03-26,23,22.56536618754278,0.28351972023056304,0.014947704570354959,0.6569577272783343,0.018563618992943075,0.026011228927804442,1.0,PROJECTED,P06-C01
E01354,GRAT_STD_01,2057-01-09,31,30.357289527720738,0.20645247857030127,0.013109017348578209,0.7266984449130944,0.021894109133324246,0.031845950034702385,1.0000000000000004,PROJECTED,P06-C01
E01355,GRAT_STD_01,2030-06-30,4,3.8275154004106753,0.7688108867043774,0.00917146925883046,0.2104817141542688,0.00503889810277218,0.006497031779751346,1.0000000000000002,PROJECTED,P06-C01
E01357,GRAT_STD_01,2050-12-09,25,24.271047227926076,0.25808088275862356,0.01434681384353572,0.6813057271287134,0.019119411919361107,0.027147164349765995,0.9999999999999998,PROJECTED,P06-C01
E01358,GRAT_STD_01,2043-02-03,17,16.42436687200548,0.38559680928327683,0.01618815876447077,0.561653841598896,0.015540048121605622,0.021021142231750767,1.0,PROJECTED,P06-C01
E01359,GRAT_STD_01,2052-10-04,27,26.091718001368925,0.24691894851149684,0.01424027152537517,0.6897547329588167,0.020274872785264665,0.0288111742190468,1.0000000000000002,PROJECTED,P06-C01
