employee_id,date_of_birth,gender,marital_status,spouse_date_of_birth,spouse_eligible_flag,date_of_joining,employment_status,employment_type,grade,department,occupation_class,work_location,work_environment,exit_date,exit_reason,basic_salary_monthly,dearness_allowance_monthly,eligible_gratuity_wages_monthly,pensionable_salary_annual,gross_compensation_annual,salary_currency,retirement_age,superannuation_join_date,gratuity_member_flag,gratuity_plan_id,superannuation_member_flag,superannuation_plan_id,superannuation_scheme_type,dc_current_corpus,pf_member_flag,edli_eligible_flag,pf_current_balance,average_progressive_balance,edli_continuous_service_months,gti_member_flag,gti_plan_id,gti_cover_basis,gti_sum_assured,source_system,duplicate_resolved_flag,duplicate_resolution_type,date_of_birth_imputed_flag,date_of_joining_reconstructed_flag,exit_date_reconstructed_flag,employment_status_reconciled_flag,exit_reason_reconciled_flag,date_of_birth_imputation_method,date_of_joining_reconstruction_method,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,gross_compensation_reconstructed_flag,gratuity_plan_id_imputed_flag,superannuation_plan_id_imputed_flag,gti_plan_id_reconstructed_flag,edli_eligibility_reconciled_flag,cleaning_any_change_flag,cleaning_review_flag,feature_valuation_date,feature_version,active_at_valuation_flag,attained_age_years,attained_age_last_birthday,service_measurement_date,completed_service_years,completed_service_full_years,completed_service_fraction,retirement_age_numeric,expected_retirement_date,remaining_service_years_raw,remaining_service_years,years_to_expected_retirement,basic_salary_annual,dearness_allowance_annual,gratuity_eligible_wages_annual,da_to_basic_ratio,pensionable_to_gratuity_wage_ratio,gross_to_basic_ratio,age_band,service_band,salary_band,active_gratuity_member_flag,active_superannuation_member_flag,active_db_pension_member_flag,active_dc_superannuation_member_flag,active_edli_member_flag,active_gti_member_flag,model_input_quality_status,plan_id,gratuity_salary_basis_column,current_gratuity_salary_basis,benefit_days,divisor_days,vesting_years_resignation,part_year_rounding_threshold_months,salary_escalation_rate,discount_rate,death_vesting_waiver,disability_vesting_waiver,gratuity_benefit_rate,current_qualifying_service_years,current_withdrawal_eligibility_flag,current_death_eligibility_flag,current_disability_eligibility_flag,current_gratuity_if_withdrawal_now,current_gratuity_if_death_now,current_gratuity_if_disability_now,gratuity_engine_version,expected_retirement_date_p06,projection_horizon_years,probability_reach_retirement_active,probability_mass_total,projection_status,retirement_time_years,projected_salary_at_retirement,exact_service_at_retirement,qualifying_service_at_retirement,retirement_full_gratuity,retirement_puc_fraction,retirement_puc_benefit,retirement_expected_puc_benefit,retirement_discount_factor,pv_gratuity_retirement,pv_one_service_year_retirement,retirement_eligibility_flag,valuation_included_flag
E05362,1992-09-29,Male,Married,1990-02-26,Yes,2022-04-01,Active,Permanent,E3,Customer Service,Field,Bengaluru,Field,,,71800.0,12600.0,84400.0,862000.0,1203000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,844000.0,824000.0,191,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,True,False,False,False,Observed,Cohort_Median_Joining_Age,False,False,False,False,False,False,False,False,True,False,2026-09-01,P04-C01,True,33.921971252566735,33,2026-09-01,4.418891170431212,4,0.4188911704312117,60,2052-09-29,26.078028747433265,26.078028747433265,26.078028747433265,861600.0,151200.0,1012800.0,0.17548746518105848,0.8511058451816745,1.3962395543175488,25-34,1-4,10L-20L,True,False,False,False,True,True,Reconstructed_or_Imputed,GRAT_STD_01,eligible_gratuity_wages_monthly,84400.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,4.0,False,True,True,0.0,194769.23076923075,194769.23076923075,P07-C01,2052-09-29,26.078028747433265,0.23932168736237114,0.9999999999999998,PROJECTED,26.078028747433265,385717.66451039346,30.496919917864478,30.0,6675882.654987579,0.14729637234770707,983333.2972986497,235332.98394911698,0.17128881340284696,40309.90757519548,9122.177039553993,True,True
E05363,1995-02-01,Male,Married,2003-05-06,Yes,2015-05-27,Active,Permanent,E4,Manufacturing,Management,Delhi NCR,Office,,,93600.0,1200.0,94800.0,1138000.0,1436000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,614000.0,559000.0,135,Yes,GTI_SAL_02,Salary Multiple,4310000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,31.581108829568787,31,2026-09-01,11.266255989048597,11,0.26625598904859693,60,2055-02-01,28.418891170431213,28.418891170431213,28.418891170431213,1123200.0,14400.0,1137600.0,0.01282051282051282,1.000351617440225,1.2784900284900285,25-34,10-19,10L-20L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,94800.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,11.0,True,True,True,601615.3846153845,601615.3846153845,601615.3846153845,P07-C01,2055-02-01,28.418891170431213,0.24601176630895244,1.0000000000000002,PROJECTED,28.418891170431213,496561.4130879797,39.68514715947981,40.0,11459109.53279953,0.2816563997262149,3227531.5350766648,794010.7337620549,0.14619940993077615,116083.90075471504,10303.680376831026,True,True
E05365,1993-11-24,Female,Single,,No,2023-05-11,Active,Permanent,E4,Manufacturing,Office,Hyderabad,Office,,,67400.0,1100.0,68500.0,822000.0,1093000.0,INR,60,2024-03-01,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,290000.0,Yes,Yes,187000.0,160000.0,39,Yes,GTI_SAL_02,Salary Multiple,3280000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,32.76933607118412,32,2026-09-01,3.3100616016427105,3,0.31006160164271046,60,2053-11-24,27.23066392881588,27.23066392881588,27.23066392881588,808800.0,13200.0,822000.0,0.016320474777448073,1.0,1.3513847675568744,25-34,1-4,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,68500.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,3.0,False,True,True,0.0,118557.6923076923,118557.6923076923,P07-C01,2053-11-24,27.23066392881588,0.21984841535948815,0.9999999999999998,PROJECTED,27.23066392881588,334800.4892355269,30.54072553045859,31.0,5987777.980558461,0.10677618069815195,639352.0636325256,140560.5380464294,0.15843831860562832,22270.175310378723,6728.024426894812,True,True
E05366,1992-03-05,Male,Widowed/Separated,,No,2015-06-25,Active,Permanent,E3,Research,Office,Kolkata,Office,,,43100.0,1000.0,44100.0,529000.0,718000.0,INR,60,2015-11-01,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,711000.0,652000.0,134,Yes,GTI_SAL_02,Salary Multiple,2150000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,34.49144421629021,34,2026-09-01,11.186858316221766,11,0.18685831622176607,60,2052-03-05,25.508555783709788,25.508555783709788,25.508555783709788,517200.0,12000.0,529200.0,0.02320185614849188,0.9996220710506425,1.388244392884764,25-34,10-19,5L-10L,True,True,True,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,44100.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,11.0,True,True,True,279865.3846153846,279865.3846153846,279865.3846153846,P07-C01,2052-03-05,25.508555783709788,0.2790240748726286,1.0,PROJECTED,25.508555783709788,194964.1071626714,36.695414099931554,37.0,4161733.8259724085,0.3023475220600477,1258289.9097562395,351093.177991298,0.17801732377542942,62500.66794182137,5586.972336209071,True,True
E05368,1993-10-11,Male,Single,,No,2020-08-13,Active,Permanent,E4,Sales,Office,Chennai,Office,,,84000.0,100.0,84100.0,1009000.0,1406000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,396000.0,338000.0,72,Yes,GTI_SAL_02,Salary Multiple,4220000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,32.889801505817935,32,2026-09-01,6.050650239561944,6,0.0506502395619437,60,2053-10-11,27.110198494182065,27.110198494182065,27.110198494182068,1008000.0,1200.0,1009200.0,0.0011904761904761906,0.9998018232263178,1.3948412698412698,25-34,5-9,10L-20L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,84100.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,6.0,True,True,True,291115.3846153846,291115.3846153846,291115.3846153846,P07-C01,2053-10-11,27.110198494182065,0.2374436628185953,1.0,PROJECTED,27.110198494182065,408171.82777701213,33.16084873374401,33.0,7770963.644216191,0.18335303756248314,1424829.7889546622,338316.8039824411,0.1597349515800912,54041.01830286643,8931.43978964795,True,True
E05369,1983-03-23,Male,Married,1984-06-19,Yes,2022-06-03,Active,Permanent,E3,Finance,Office,Bengaluru,Office,,,61900.0,700.0,62600.0,751000.0,935000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,263000.0,236000.0,50,Yes,GTI_GRADE_03,Grade Based,2500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,43.44421629021218,43,2026-09-01,4.246406570841889,4,0.24640657084188877,60,2043-03-23,16.555783709787818,16.555783709787818,16.555783709787818,742800.0,8400.0,751200.0,0.011308562197092083,0.9997337593184239,1.2587506731287021,35-44,1-4,5L-10L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,62600.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,4.0,False,True,True,0.0,144461.53846153844,144461.53846153844,P07-C01,2043-03-23,16.555783709787818,0.3766395903271732,1.0,PROJECTED,16.555783709787818,164260.3580379202,20.802190280629706,21.0,1990077.4146901867,0.2022098367067566,402413.229058307,151564.75373475565,0.32623348241855193,49445.49742279956,11644.079905659279,True,True
E05370,1987-05-25,Female,Married,1984-04-17,Yes,2013-02-09,Active,Permanent,E1,Sales,Factory,Mumbai,Plant,,,37500.0,4400.0,41900.0,450000.0,646000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,880000.0,776000.0,162,Yes,GTI_SAL_02,Salary Multiple,1940000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,39.27173169062286,39,2026-09-01,13.557837097878165,13,0.5578370978781653,60,2047-05-25,20.728268309377142,20.728268309377142,20.72826830937714,450000.0,52800.0,502800.0,0.11733333333333333,0.8949880668257757,1.4355555555555555,35-44,10-19,5L-10L,True,False,False,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,41900.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,14.0,True,True,True,338423.0769230769,338423.0769230769,338423.0769230769,P07-C01,2047-05-25,20.728268309377142,0.35537001092260617,0.9999999999999998,PROJECTED,20.728268309377142,140204.1239056678,34.286105407255306,34.0,2750157.8150727144,0.39875991464347543,1096652.6955944824,389717.4804117167,0.24599437257690512,95868.30707613255,7071.062027374277,True,True
E05371,1986-11-02,Male,Single,,No,2014-03-24,Active,Contract,E6,Technology,Office,Mumbai,Office,,,160200.0,6000.0,166200.0,1994000.0,2363000.0,INR,60,2015-01-17,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,5035000.0,Yes,Yes,664000.0,601000.0,149,Yes,GTI_SAL_02,Salary Multiple,7090000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,39.83025325119781,39,2026-09-01,12.44079397672827,12,0.44079397672826914,60,2046-11-02,20.16974674880219,20.16974674880219,20.16974674880219,1922400.0,72000.0,1994400.0,0.03745318352059925,0.9997994384275972,1.2291926758218894,35-44,10-19,20L-40L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,166200.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,12.0,True,True,True,1150615.3846153845,1150615.3846153845,1150615.3846153845,P07-C01,2046-11-02,20.16974674880219,0.35993219866392256,1.0,PROJECTED,20.16974674880219,538324.2116874014,32.610540725530456,33.0,10248864.799433218,0.3769937568705536,3863758.0443967017,1390690.9280251225,0.25546808091118833,355277.1425231776,28557.43316606308,True,True
E05372,1983-02-27,Female,Married,1979-02-17,Yes,2020-10-29,Active,Permanent,E6,Manufacturing,Office,Chennai,Office,,,106100.0,2400.0,108500.0,1273000.0,1767000.0,INR,60,2021-07-31,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,299000.0,257000.0,70,Yes,GTI_SAL_02,Salary Multiple,5300000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,43.50992470910335,43,2026-09-01,5.839835728952772,5,0.8398357289527718,60,2043-02-27,16.490075290896648,16.490075290896648,16.490075290896645,1273200.0,28800.0,1302000.0,0.022620169651272386,0.977726574500768,1.3878416588124411,35-44,5-9,10L-20L,True,True,True,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,108500.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,6.0,True,True,True,375576.92307692306,375576.92307692306,375576.92307692306,P07-C01,2043-02-27,16.490075290896648,0.390281945363577,1.0,PROJECTED,16.490075290896648,283612.4958062099,22.32991101984942,22.0,3599697.062155741,0.2654470785887624,955529.068953792,372925.74388273346,0.3276870613040224,122202.94109754944,20925.74975896856,True,True
E05373,1988-05-04,Male,Single,,No,2015-09-25,Active,Permanent,E3,Supply Chain,Factory,Delhi NCR,Plant,,,48300.0,8300.0,56600.0,580000.0,958000.0,INR,60,2016-05-22,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1107000.0,Yes,Yes,580000.0,528000.0,131,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,38.327173169062284,38,2026-09-01,10.934976043805612,10,0.9349760438056123,60,2048-05-04,21.672826830937716,21.672826830937716,21.672826830937716,579600.0,99600.0,679200.0,0.17184265010351968,0.8539458186101295,1.652864044168392,35-44,10-19,5L-10L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,56600.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,11.0,True,True,True,359192.3076923077,359192.3076923077,359192.3076923077,P07-C01,2048-05-04,21.672826830937716,0.3300571645208271,1.0000000000000002,PROJECTED,21.672826830937716,200108.7443646,32.60780287474333,33.0,3809762.6330952686,0.33136291041835186,1262414.0341055319,416668.79654817056,0.23076528391186338,96152.69313265302,8793.132490410997,True,True
E05374,2002-10-10,Male,Married,2004-02-19,Yes,2022-01-13,Active,Contract,E2,Manufacturing,Field,Mumbai,Field,,,32900.0,3200.0,36100.0,433000.0,593000.0,INR,60,2022-12-26,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,248000.0,Yes,Yes,287000.0,249000.0,55,No,,,,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,23.89322381930185,23,2026-09-01,4.632443531827516,4,0.6324435318275157,60,2062-10-10,36.10677618069815,36.10677618069815,36.106776180698155,394800.0,38400.0,433200.0,0.0972644376899696,0.9995383194829178,1.5020263424518743,<25,1-4,5L-10L,True,True,False,True,True,False,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,36100.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,5.0,False,True,True,0.0,104134.61538461538,104134.61538461538,P07-C01,2062-10-10,36.10677618069815,0.15412210975398416,1.0,PROJECTED,36.10677618069815,295951.4111308933,40.73921971252567,41.0,7000389.147903821,0.11298642760554917,790948.9616703071,121902.72268035088,0.08690535056106179,10593.998848883792,2286.91375860213,True,True
E05375,1995-02-14,Female,Married,1992-12-31,Yes,2021-11-17,Active,Permanent,E5,Operations,Factory,Mumbai,Plant,,,97700.0,10900.0,108600.0,1303000.0,1773000.0,INR,60,2022-03-13,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,954000.0,Yes,Yes,222000.0,190000.0,57,Yes,GTI_SAL_02,Salary Multiple,5320000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,31.54551676933607,31,2026-09-01,4.788501026694045,4,0.7885010266940453,60,2055-02-14,28.45448323066393,28.45448323066393,28.45448323066393,1172400.0,130800.0,1303200.0,0.11156601842374617,0.9998465316144874,1.5122824974411464,25-34,1-4,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,108600.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,5.0,False,True,True,0.0,313269.23076923075,313269.23076923075,P07-C01,2055-02-14,28.45448323066393,0.21683875872267572,0.9999999999999998,PROJECTED,28.45448323066393,570026.6286017664,33.242984257357975,33.0,10852430.044533629,0.14510609171800137,1574753.7094052904,341467.63964137237,0.14584776913350728,49802.293472978534,10400.393190969358,True,True
E05376,1986-12-25,Male,Single,,No,2019-05-18,Active,Permanent,E4,Manufacturing,Field,Bengaluru,Field,,,59900.0,9000.0,68900.0,719000.0,1098000.0,INR,60,2019-12-06,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,799000.0,Yes,Yes,362000.0,322000.0,87,Yes,GTI_SAL_02,Salary Multiple,3290000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,39.68514715947981,39,2026-09-01,7.2908966461327855,7,0.29089664613278554,60,2046-12-25,20.31485284052019,20.31485284052019,20.314852840520192,718800.0,108000.0,826800.0,0.15025041736227046,0.8696178035800677,1.5275459098497495,35-44,5-9,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,68900.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,7.0,True,True,True,278250.0,278250.0,278250.0,P07-C01,2046-12-25,20.31485284052019,0.33279554253404414,0.9999999999999998,PROJECTED,20.31485284052019,225063.02446980434,27.605749486652975,28.0,3635633.472204531,0.2603891659333138,946679.5674665754,315050.74026093323,0.25297224821167735,79699.09406456149,10931.315849448396,True,True
E05378,1989-11-06,Male,Married,1987-04-26,Yes,2025-07-03,Active,Permanent,E4,Sales,Office,Hyderabad,Office,,,100500.0,3900.0,104400.0,1253000.0,1722000.0,INR,60,2026-04-27,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,58000.0,Yes,Yes,68000.0,66000.0,13,Yes,GTI_SAL_02,Salary Multiple,5170000.0,Manual_Upload,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,36.818617385352496,36,2026-09-01,1.163586584531143,1,0.16358658453114305,60,2049-11-06,23.181382614647504,23.181382614647504,23.1813826146475,1206000.0,46800.0,1252800.0,0.03880597014925373,1.0001596424010217,1.427860696517413,35-44,1-4,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,104400.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,1.0,False,True,True,0.0,60230.76923076923,60230.76923076923,P07-C01,2049-11-06,23.181382614647504,0.2449138279628988,0.9999999999999998,PROJECTED,23.181382614647504,403018.92825087754,24.344969199178646,24.0,5580262.083473689,0.048482774355464296,270546.5874374079,66260.60037159469,0.20837394155140285,13806.982468991533,11865.883168939192,True,True
E05379,1991-12-06,Male,Single,,No,2024-09-28,Active,Permanent,E3,Operations,Office,Delhi NCR,Office,,,50700.0,1500.0,52200.0,608000.0,858000.0,INR,60,2025-08-21,Yes,GRAT_ENH_02,Yes,SUP_DC_01,DC,88000.0,Yes,Yes,107000.0,97000.0,23,Yes,GTI_SAL_02,Salary Multiple,2570000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,34.7378507871321,34,2026-09-01,1.9247091033538672,1,0.9247091033538672,60,2051-12-06,25.262149212867897,25.262149212867897,25.2621492128679,608400.0,18000.0,626400.0,0.029585798816568046,0.9706257982120051,1.4102564102564104,25-34,1-4,5L-10L,True,True,False,True,True,True,Observed_or_Validated,GRAT_ENH_02,eligible_gratuity_wages_monthly,52200.0,20.0,26.0,5.0,6.0,0.062,0.07,True,True,0.7692307692307693,2.0,False,True,True,0.0,80307.69230769231,80307.69230769231,P07-C01,2051-12-06,25.262149212867897,0.22942888705761727,0.9999999999999998,PROJECTED,25.262149212867897,238578.85125117976,27.186858316221763,27.0,4955099.218293734,0.07128552234643953,353226.83605450304,81040.43987486807,0.1810100230493058,14669.13188967575,7621.479975396966,True,True
E05380,1992-07-26,Female,Married,1998-05-10,Yes,2023-10-22,Active,Permanent,E5,Manufacturing,Office,Kolkata,Office,,,72700.0,2800.0,75500.0,906000.0,1152000.0,INR,60,2024-07-31,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,143000.0,133000.0,34,Yes,GTI_GRADE_03,Grade Based,4000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,34.09993155373032,34,2026-09-01,2.861054072553046,2,0.861054072553046,60,2052-07-26,25.900068446269678,25.900068446269678,25.900068446269678,872400.0,33600.0,906000.0,0.03851444291609354,1.0,1.3204951856946354,25-34,1-4,10L-20L,True,True,True,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,75500.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,3.0,False,True,True,0.0,130673.07692307691,130673.07692307691,P07-C01,2052-07-26,25.900068446269678,0.23045558672924937,1.0,PROJECTED,25.900068446269678,341484.18411630095,28.761122518822724,29.0,5713293.080407342,0.09865703698458779,563656.5667375367,129897.80480129333,0.17336369179253913,22519.562996098826,7871.072138110139,True,True
E05381,1972-12-17,Male,Married,1972-09-05,Yes,2016-06-10,Active,Permanent,E4,Customer Service,Office,Kolkata,Office,,,73300.0,1200.0,74500.0,894000.0,1262000.0,INR,60,2017-02-24,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,1575000.0,Yes,Yes,512000.0,481000.0,122,Yes,GTI_SAL_02,Salary Multiple,3790000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,53.7056810403833,53,2026-09-01,10.225872689938399,10,0.2258726899383987,60,2032-12-17,6.294318959616703,6.294318959616703,6.294318959616701,879600.0,14400.0,894000.0,0.01637107776261937,1.0,1.434743065029559,45-54,10-19,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,74500.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,10.0,True,True,True,429807.69230769225,429807.69230769225,429807.69230769225,P07-C01,2032-12-17,6.294318959616703,0.6964157352426023,0.9999999999999999,PROJECTED,6.294318959616703,107507.67265400951,16.5201916495551,17.0,1054402.1741066317,0.6015219229375529,634246.0233181575,441698.91065381136,0.653204444397752,288519.69152471516,28214.67666115186,True,True
E05382,1997-11-13,Male,Married,1997-03-02,Yes,2021-12-28,Active,Permanent,E4,Manufacturing,Office,Pune,Office,,,49700.0,1600.0,51300.0,616000.0,755000.0,INR,60,2022-12-27,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,373000.0,No,No,,,0,Yes,GTI_SAL_02,Salary Multiple,2260000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,28.799452429842574,28,2026-09-01,4.676249144421629,4,0.6762491444216288,60,2057-11-13,31.200547570157426,31.200547570157426,31.200547570157426,596400.0,19200.0,615600.0,0.03219315895372234,1.000649772579597,1.2659289067739772,25-34,1-4,5L-10L,True,True,False,True,False,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,51300.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,5.0,False,True,True,0.0,147980.76923076922,147980.76923076922,P07-C01,2057-11-13,31.200547570157426,0.1912094432016584,0.9999999999999998,PROJECTED,31.200547570157426,315990.63970451866,35.87679671457906,36.0,6562882.516940002,0.12989580956726746,852490.9376327875,163004.31751922498,0.12111837809938042,19742.81856112495,4221.93470693846,True,True
E05383,1982-04-13,Male,Married,1982-01-16,Yes,2010-02-09,Active,Permanent,E5,Operations,Management,Pune,Office,,,69100.0,2600.0,71700.0,860000.0,1117000.0,INR,60,2014-04-18,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,2526000.0,Yes,Yes,1004000.0,885000.0,198,Yes,GTI_GRADE_03,Grade Based,4000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,44.38603696098563,44,2026-09-01,16.55852156057495,16,0.558521560574949,60,2042-04-13,15.613963039014372,15.613963039014372,15.613963039014374,829200.0,31200.0,860400.0,0.03762662807525326,0.99953509995351,1.3470815243608296,35-44,10-19,10L-20L,True,True,False,True,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,71700.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,17.0,True,True,True,703211.5384615384,703211.5384615384,703211.5384615384,P07-C01,2042-04-13,15.613963039014372,0.4603443626123079,0.9999999999999998,PROJECTED,15.613963039014372,178091.83164532666,32.172484599589325,32.0,3287849.1996060302,0.5174537987679672,1701310.0581123605,783188.494307643,0.3476984713154534,272313.44222261914,16445.516662005895,True,True
E05384,1982-11-23,Male,Widowed/Separated,,No,2018-10-13,Active,Permanent,E7,Manufacturing,Office,Pune,Office,,,264900.0,500.0,265400.0,3179000.0,3816000.0,INR,60,2019-10-10,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,388000.0,351000.0,94,Yes,GTI_GRADE_03,Grade Based,7500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,43.77275838466804,43,2026-09-01,7.885010266940451,7,0.8850102669404514,60,2042-11-23,16.227241615331963,16.227241615331963,16.227241615331966,3178800.0,6000.0,3184800.0,0.001887504718761797,0.9981788495352927,1.2004530011325028,35-44,5-9,20L-40L,True,True,True,False,True,True,Observed_or_Validated,GRAT_STD_01,eligible_gratuity_wages_monthly,265400.0,15.0,26.0,5.0,6.0,0.06,0.07,True,True,0.5769230769230769,8.0,True,True,True,1224923.0769230768,1224923.0769230768,1224923.0769230768,P07-C01,2042-11-23,16.227241615331963,0.40869502803801006,0.9999999999999999,PROJECTED,16.227241615331963,683195.9897733474,24.112251882272414,24.0,9459636.781477116,0.32854209445585214,3107888.880978108,1270178.7333503675,0.33356643230362004,423688.9884716132,53733.4732775197,True,True
