employee_id,plan_id,cover_basis,sum_assured,free_cover_limit,cover_above_free_cover_limit,q_death_1y,fresh_expected_claim_cost,gross_model_premium,gti_cover_status,pipeline_09_version
E09564,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0034382792200384213,34382.79220038421,350655.03244245966,OK,P09-C01
E09540,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007526054039294713,7526.054039294713,76754.92752107265,OK,P09-C01
E09481,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0006519166996301115,6519.166996301115,66486.12774852634,OK,P09-C01
E09448,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0006784893719344924,6784.893719344925,69196.15816568119,OK,P09-C01
E09427,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007445908321728901,7445.908321728901,75937.5564643715,OK,P09-C01
E09409,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.001406338681119463,14063.38681119463,143426.32005539117,OK,P09-C01
E09407,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0008073359982735152,6055.019987051364,32434.344780203355,OK,P09-C01
E09389,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0025404710719562147,25404.710719562147,259091.51326749494,OK,P09-C01
E09327,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0009469124035892307,7101.84302691923,38041.76134885933,OK,P09-C01
E09261,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007369725650625786,7369.725650625785,75160.60278208977,OK,P09-C01
E09196,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007016262928015417,7016.262928015417,71555.79134787606,OK,P09-C01
E09193,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.000860556397756231,8605.56397756231,87764.37638197557,OK,P09-C01
E09149,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0024802558758548164,24802.558758548163,252950.42925680513,OK,P09-C01
E09146,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0015299256086140323,15299.256086140324,156030.40928046225,OK,P09-C01
E08315,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0010833057993174693,8124.79349488102,43521.302001391545,OK,P09-C01
E08314,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.001133525140654333,11335.25140654333,115603.26242673426,OK,P09-C01
E08267,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009139548152471938,9139.548152471938,93210.24701067348,OK,P09-C01
E08217,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0009922684854281143,7442.0136407108575,39863.92064732664,OK,P09-C01
E07427,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0004221905960581621,4221.905960581621,43057.36901612717,OK,P09-C01
E07338,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0027229114971986912,20421.836228990185,109391.69130942403,OK,P09-C01
E07337,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0016184051030440284,16184.051030440285,165054.04523446603,OK,P09-C01
E07276,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007752586813311647,5814.440109983735,31145.653628617194,OK,P09-C01
E07262,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0010370959128370284,10370.959128370285,105768.86799721484,OK,P09-C01
E07251,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0006403936195783127,4802.952146837345,25727.513076170933,OK,P09-C01
E07207,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.00155301316345578,11647.59872591835,62391.574882622815,OK,P09-C01
E07175,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0013013878022869645,13013.878022869645,132722.83977740977,OK,P09-C01
E07137,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0005468660700534351,4101.495525400763,21970.087674325154,OK,P09-C01
E07133,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0018091991182108953,13568.993386581715,72683.72536537377,OK,P09-C01
E07132,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007159611164886782,5369.708373665087,28763.401794386347,OK,P09-C01
E07068,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007024121231378965,7024.121231378965,71635.93474067638,OK,P09-C01
E07061,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0011366958834562147,11366.958834562147,115926.63259212999,OK,P09-C01
E04304,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0018651127377101778,13988.345532826334,74930.02878381051,OK,P09-C01
E06972,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0005744229713451907,5744.229713451907,58582.881948281996,OK,P09-C01
E06971,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007514532862182273,7514.532862182273,76637.42808383693,OK,P09-C01
E06953,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.000563829694715597,5638.29694715597,57502.520080469345,OK,P09-C01
E06948,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0016055185643307473,12041.389232480604,64500.954717590284,OK,P09-C01
E06929,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0035664502676777624,26748.377007583218,143280.46546999094,OK,P09-C01
E06926,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.001164462767400049,11644.627674000489,118758.45542181932,OK,P09-C01
E06905,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0015498414296255592,15498.414296255592,158061.5366020057,OK,P09-C01
E06867,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.00106890930339087,10689.093033908699,109013.37630583244,OK,P09-C01
E06866,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0006736454937627537,6736.454937627537,68702.15225494558,OK,P09-C01
E06841,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007231448746923802,5423.586560192851,29052.005908280382,OK,P09-C01
E06828,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0014072828602005568,10554.621451504176,56536.92835278709,OK,P09-C01
E07440,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0008578050665789698,6433.537999342273,34461.91591001215,OK,P09-C01
E07463,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007825074577615527,5868.805933211645,31436.86981924984,OK,P09-C01
E07480,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0008450601277523239,6337.950958142429,33949.89397491941,OK,P09-C01
E07883,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0011173529477229208,8380.147107921906,44889.13020740082,OK,P09-C01
E08212,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0006634992890200688,4976.244667650516,26655.772500566665,OK,P09-C01
E08166,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0013129378514923312,9847.033886192485,52746.661911952404,OK,P09-C01
E08158,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009307241562456926,9307.241562456926,94920.47862234623,OK,P09-C01
E08138,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.000919563975815655,9195.63975815655,93782.30071987944,OK,P09-C01
E08112,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009523877607245877,9523.877607245877,97129.85472161564,OK,P09-C01
E08097,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0006959009591928174,6959.009591928174,70971.88965931899,OK,P09-C01
E08062,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0005784497861696809,4338.373396272606,23238.948644410782,OK,P09-C01
E08037,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0006746350969046121,5059.76322678459,27103.148355360416,OK,P09-C01
E08027,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0005399668974955087,4049.7517312163154,21692.916655170266,OK,P09-C01
E07985,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.001907761489856432,14308.211173923239,76643.42238265311,OK,P09-C01
E07925,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0020356561323657545,20356.561323657545,207607.64948241436,OK,P09-C01
E07862,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007186603095134627,5389.95232135097,28871.8406071996,OK,P09-C01
E07568,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0006913934035484816,6913.934035484816,70512.18380951803,OK,P09-C01
E07859,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0008930357345489758,8930.357345489758,91076.80162958016,OK,P09-C01
E07761,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.001661202597400518,16612.02597400518,169418.77416182266,OK,P09-C01
E07760,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.002297225408463935,17229.19056347951,92289.95250465721,OK,P09-C01
E07714,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0017414354098188487,13060.765573641365,69961.35018790995,OK,P09-C01
E07676,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007409093835305753,7409.093835305754,75562.1016480254,OK,P09-C01
E07669,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0008194974360352016,8194.974360352016,83576.95278053218,OK,P09-C01
E07637,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0006675070377180044,6675.0703771800445,68076.11801928101,OK,P09-C01
E07635,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0010336095932294484,10336.095932294484,105413.31353614139,OK,P09-C01
E07616,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0005637347795970855,4228.010846978142,22647.780162342406,OK,P09-C01
E07613,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0012179653560464728,9134.740170348547,48931.18648596542,OK,P09-C01
E07572,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0006799897358611033,5099.923018958274,27318.268462056694,OK,P09-C01
E04351,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.000771817335395091,5788.630015463183,31007.399170947454,OK,P09-C01
E09949,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007947922321377151,5960.941741032863,31930.40486353814,OK,P09-C01
E02543,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0022078846303940722,22078.84630394072,225172.47935768001,OK,P09-C01
E01379,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0016935611050909458,16935.611050909458,172718.8765787083,OK,P09-C01
E03172,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007815963905578209,7815.963905578208,79711.59122001134,OK,P09-C01
E03157,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007130082208872091,7130.0822088720915,72716.58432212812,OK,P09-C01
E01315,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0006978454005606135,6978.454005606135,71170.19471463075,OK,P09-C01
E03146,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.001522662452955731,15226.62452955731,155289.67185921004,OK,P09-C01
E01327,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0006986253095964064,5239.689821973047,28066.943889636168,OK,P09-C01
E03092,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.001997766617631724,19977.66617631724,203743.4638918846,OK,P09-C01
E03058,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007312595596487916,7312.595596487916,74577.95839211697,OK,P09-C01
E03176,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0010408160975752619,10408.160975752618,106148.27333825709,OK,P09-C01
E01494,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.000719066404198875,5392.998031491562,28888.155270571773,OK,P09-C01
E03055,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0011835150825243123,11835.150825243123,120701.51756146947,OK,P09-C01
E01498,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007090087532375956,7090.087532375956,72308.69614066386,OK,P09-C01
E01511,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0014557730159186293,14557.730159186292,148467.91125942935,OK,P09-C01
E01609,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007701787570048275,7701.787570048275,78547.15680159425,OK,P09-C01
E01650,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0015051879632347364,15051.879632347363,153507.5252190188,OK,P09-C01
E01291,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0026863577038935553,26863.577038935553,273969.8516400072,OK,P09-C01
E03197,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0006838874808845275,5129.156106633956,27474.858538834415,OK,P09-C01
E01663,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0015790161728728182,11842.621296546136,63436.23358056107,OK,P09-C01
E02493,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009752998292784907,9752.998292784907,99466.55620160858,OK,P09-C01
E01139,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.001477907334446039,11084.305008345293,59374.23345561556,OK,P09-C01
E02607,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0013758979675180456,10319.234756385342,55276.05502082725,OK,P09-C01
E03415,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.001533050578010637,11497.879335079777,61589.58738247832,OK,P09-C01
E03406,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009420573579914981,9420.57357991498,96076.30221069575,OK,P09-C01
E03404,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.001861643185453999,18616.43185453999,189860.83148429156,OK,P09-C01
E01168,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0022057920153274457,22057.920153274456,224959.0627160643,OK,P09-C01
E01179,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.000770625175938423,7706.25175938423,78592.68511259662,OK,P09-C01
E03209,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0014649761924927856,14649.761924927856,149406.50291346858,OK,P09-C01
E01207,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0012577517162685266,9433.13787201395,50529.584832813656,OK,P09-C01
E03300,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.001393819916660169,10453.649374951267,55996.06091533955,OK,P09-C01
E01268,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0006994064400589067,5245.5483004418,28098.325439317134,OK,P09-C01
E03260,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0011789084969321213,8841.81372699091,47362.095503703116,OK,P09-C01
E01286,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.000994545028588419,7459.087714413143,39955.379700219404,OK,P09-C01
E03210,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0012666166129524927,9499.624597143695,50885.72789605315,OK,P09-C01
E03043,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0028696984744106474,28696.984744106474,292667.9734967243,OK,P09-C01
E01670,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0012161085299741876,9120.813974806408,48856.58937007543,OK,P09-C01
E03447,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0015622178464651958,15622.178464651957,159323.75312681013,OK,P09-C01
E02272,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0005001038693135196,3750.779019851397,20091.43820901832,OK,P09-C01
E02173,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0019211715100794949,19211.715100794947,195931.86448275906,OK,P09-C01
E02177,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0008912302219667486,8912.302219667486,90892.66531237641,OK,P09-C01
E02723,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0008660936187647714,6495.702140735785,34794.904603564646,OK,P09-C01
E02181,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.001025387640181315,10253.876401813151,104574.79257017943,OK,P09-C01
E02217,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.002814616363408296,21109.622725562218,113075.8912646167,OK,P09-C01
E02714,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0011276996191143176,11276.996191143176,115009.14301004956,OK,P09-C01
E02350,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0030272228501120116,22704.171375840087,121617.25707389883,OK,P09-C01
E02028,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007219179811403178,7219.179811403178,73625.25173122046,OK,P09-C01
E02367,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007080800382666231,5310.600286999673,28446.783176065695,OK,P09-C01
E02694,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007737599072629985,5803.199304472489,31085.44108392888,OK,P09-C01
E02402,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007910798510110821,7910.798510110822,80678.76779878495,OK,P09-C01
E02679,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0008600396483610043,8600.396483610042,87711.67537535231,OK,P09-C01
E02630,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0028296497982224704,28296.497982224704,288583.5844900962,OK,P09-C01
E02407,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.000636049045242293,4770.367839317197,25552.97184149413,OK,P09-C01
E02110,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0009740873535215004,7305.6551514112525,39133.50220690712,OK,P09-C01
E02025,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0005590204528015585,5590.204528015585,57012.046569893915,OK,P09-C01
E03030,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.001130850585023298,8481.379387674735,45431.391450371244,OK,P09-C01
E02927,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0004878330818001737,3658.7481135013027,19598.465080378464,OK,P09-C01
E03020,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009254063903901627,9254.063903901628,94378.14298313326,OK,P09-C01
E01708,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.002496958414350267,24969.584143502667,254653.84797389474,OK,P09-C01
E01794,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.003710642031623343,37106.42031623343,378432.1222075437,OK,P09-C01
E02433,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0008149888392772553,6112.416294579415,32741.794075409056,OK,P09-C01
E02968,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0011743234766904871,11743.23476690487,119764.10595653813,OK,P09-C01
E02949,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.001087231251877751,8154.234389083133,43679.005215457044,OK,P09-C01
E02900,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007170391044494843,5377.793283371132,28806.70945472165,OK,P09-C01
E02795,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007566567984804031,7566.567984804031,77168.11149967877,OK,P09-C01
E01925,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0015865885649349002,15865.885649349002,161809.21592047607,OK,P09-C01
E01998,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0018058459765710948,13543.844824283211,72549.01447390515,OK,P09-C01
E02016,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0013869900243950932,10402.4251829632,55721.67319943089,OK,P09-C01
E02851,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0008538700856128349,8538.70085612835,87082.46870330347,OK,P09-C01
E02813,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0036896717706349632,27672.538279762226,148230.83151311977,OK,P09-C01
E02806,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009318687375896847,9318.687375896847,95037.20945850738,OK,P09-C01
E03445,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0008970244737908088,8970.244737908088,91483.59566774263,OK,P09-C01
E01157,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0009318687375896847,6989.015531922635,37437.38912858062,OK,P09-C01
E01127,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0011393872257636042,8545.404193227032,45774.34698515221,OK,P09-C01
E00573,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0012405135715907727,12405.135715907727,126514.54371603162,OK,P09-C01
E00411,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.000804806265417855,6036.046990633913,32332.713950142814,OK,P09-C01
E04053,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.001111866110688102,8338.995830160764,44668.699104959356,OK,P09-C01
E02555,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.002029922250843609,20299.222508436087,207022.8760296211,OK,P09-C01
E00482,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007961903764448665,7961.903764448665,81199.96789543144,OK,P09-C01
E02491,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0017862867848051983,13397.150886038988,71763.23312547793,OK,P09-C01
E04003,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0010070781321875534,7553.0859914066505,40458.89125447889,OK,P09-C01
E03999,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.002416382589445646,18122.869420842344,97077.03632014757,OK,P09-C01
E00377,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0015686269510480665,11764.702132860499,63018.85147028405,OK,P09-C01
E00581,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0019324268592877077,14493.201444657809,77634.3420220299,OK,P09-C01
E00584,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0008291061519636895,8291.061519636894,84556.9036164031,OK,P09-C01
E03969,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009742893011104271,9742.893011104272,99363.49686149124,OK,P09-C01
E03967,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009523877607245877,9523.877607245877,97129.85472161564,OK,P09-C01
E03963,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0008496196165647583,6372.1471242356865,34133.0692978088,OK,P09-C01
E03468,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0004314821795150509,3236.116346362882,17334.594031274053,OK,P09-C01
E00390,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0009650539966747008,7237.904975060256,38770.59133569827,OK,P09-C01
E04055,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.001132308482697719,8492.313620232893,45489.96180512757,OK,P09-C01
E00615,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0012549965664409182,12549.965664409183,127991.60090191806,OK,P09-C01
E00220,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0014515228876233193,14515.228876233192,148034.4592970085,OK,P09-C01
E04256,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0009246498740495304,9246.498740495304,94300.98919631407,OK,P09-C01
E00045,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.000799778356544792,5998.337674085939,32130.72007118645,OK,P09-C01
E00137,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0013953776341698652,10465.332256273989,56058.64148512423,OK,P09-C01
E00204,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0017800947366356091,17800.947366356093,181544.06250305526,OK,P09-C01
E04240,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.001480576160421062,11104.321203157964,59481.45228645844,OK,P09-C01
E04223,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0011554491293892073,11554.491293892073,117839.19397536793,OK,P09-C01
E04212,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007107380144448481,5330.535108336361,28553.56612141494,OK,P09-C01
E00362,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0008196590670221243,8196.590670221243,83593.43681668398,OK,P09-C01
E00246,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.002531946278436027,25319.462784360272,258222.10692871799,OK,P09-C01
E00331,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0014221717878668545,14221.717878668545,145041.06923800975,OK,P09-C01
E04070,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.00225073248254869,22507.3248254869,229542.34405621933,OK,P09-C01
E04069,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0017681918426259943,13261.438819694957,71036.27731690103,OK,P09-C01
E04065,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0018205677058802,18205.677058802,185671.723299419,OK,P09-C01
E04059,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0011306078237118876,11306.078237118876,115305.7380543284,OK,P09-C01
E00611,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.00098752948761859,7406.4711571394255,39673.533634737774,OK,P09-C01
E02415,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0005480445996596356,4110.334497447267,22017.43454807156,OK,P09-C01
E00820,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0016343988762830756,16343.988762830757,166685.18008859016,OK,P09-C01
E00990,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007410505165875266,7410.505165875266,75576.49519011342,OK,P09-C01
E00977,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0021700354252646797,21700.354252646797,221312.40476710614,OK,P09-C01
E01018,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0007767613692263945,5825.710269197959,31206.02340947071,OK,P09-C01
E03645,GTI_SAL_02,Salary Multiple,10000000.0,7500000.0,2500000.0,0.0007940169021030166,7940.169021030166,80978.30477062981,OK,P09-C01
E03706,GTI_GRADE_03,Grade Based,7500000.0,5000000.0,2500000.0,0.0017937492551671744,13453.119413753808,72063.03436950764,OK,P09-C01
