employee_id,effective_date,basic_salary_monthly,dearness_allowance_monthly,gratuity_eligible_wages_monthly,pensionable_salary_annual,edli_eligible_wages_monthly,gross_compensation_annual,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,edli_wage_reconstructed_flag,basic_salary_growth_rate_clean,gross_comp_growth_rate_clean,unresolved_large_salary_movement_flag,cleaning_any_change_flag,cleaning_review_flag,salary_record_sequence,salary_effective_year,previous_effective_date,previous_basic_salary_monthly,previous_gross_compensation_annual,salary_interval_years,basic_salary_period_growth,basic_salary_annualized_growth,gross_comp_period_growth,gross_comp_annualized_growth,basic_salary_annual,gratuity_eligible_wages_annual,edli_eligible_wages_annual,grade,occupation_class,work_location,employment_type,age_band,service_band,salary_growth_model_usable_flag,feature_version
E01103,2022-04-01,21300.0,2000.0,23300.0,280000.0,23300.0,356000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,255600.0,279600.0,279600.0,E2,Factory,Delhi NCR,Permanent,25-34,5-9,False,P04-C01
E01103,2023-04-01,23400.0,2200.0,25600.0,307000.0,25600.0,391000.0,False,False,False,False,0.09859154929577474,0.098314606741573,False,False,False,2,2023,2022-04-01,21300.0,356000.0,0.999315537303217,0.09859154929577474,0.09866230459437775,0.098314606741573,0.0983851545285932,280800.0,307200.0,307200.0,E2,Factory,Delhi NCR,Permanent,25-34,5-9,True,P04-C01
E01103,2024-04-01,25600.0,2500.0,28100.0,338000.0,28100.0,429000.0,False,False,False,False,0.09401709401709413,0.09718670076726332,False,False,False,3,2024,2023-04-01,23400.0,391000.0,1.002053388090349,0.09401709401709413,0.09381566920123352,0.09718670076726332,0.09697818910093425,307200.0,337200.0,337200.0,E2,Factory,Delhi NCR,Permanent,25-34,5-9,True,P04-C01
E01103,2025-04-01,27700.0,2700.0,30400.0,365000.0,30400.0,464000.0,False,False,False,False,0.08203125,0.0815850815850816,False,False,False,4,2025,2024-04-01,25600.0,429000.0,0.999315537303217,0.08203125,0.08208968131086514,0.0815850815850816,0.08164318325393594,332400.0,364800.0,364800.0,E2,Factory,Delhi NCR,Permanent,25-34,5-9,True,P04-C01
E01103,2026-04-01,30200.0,2900.0,33100.0,398000.0,33100.0,506000.0,False,False,False,False,0.09025270758122739,0.09051724137931028,False,False,False,5,2026,2025-04-01,27700.0,464000.0,0.999315537303217,0.09025270758122739,0.09031723565754612,0.09051724137931028,0.09058196633267102,362400.0,397200.0,397200.0,E2,Factory,Delhi NCR,Permanent,25-34,5-9,True,P04-C01
E01104,2022-04-01,59300.0,1800.0,61100.0,734000.0,61100.0,1025000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,711600.0,733200.0,733200.0,E4,Office,Hyderabad,Permanent,25-34,5-9,False,P04-C01
E01104,2023-04-01,63700.0,2000.0,65700.0,789000.0,65700.0,1102000.0,False,False,False,False,0.07419898819561555,0.07512195121951226,False,False,False,2,2023,2022-04-01,59300.0,1025000.0,0.999315537303217,0.07419898819561555,0.07425165117702637,0.07512195121951226,0.07517529191865902,764400.0,788400.0,788400.0,E4,Office,Hyderabad,Permanent,25-34,5-9,True,P04-C01
E01104,2024-04-01,67500.0,2100.0,69600.0,836000.0,69600.0,1168000.0,False,False,False,False,0.05965463108320246,0.05989110707803991,False,False,False,3,2024,2023-04-01,63700.0,1102000.0,1.002053388090349,0.05965463108320246,0.05952881968837476,0.05989110707803991,0.05976478302835764,810000.0,835200.0,835200.0,E4,Office,Hyderabad,Permanent,25-34,5-9,True,P04-C01
E01104,2025-04-01,71300.0,2200.0,73500.0,882000.0,73500.0,1233000.0,False,False,False,False,0.05629629629629629,0.05565068493150682,False,False,False,4,2025,2024-04-01,67500.0,1168000.0,0.999315537303217,0.05629629629629629,0.05633592170128088,0.05565068493150682,0.05568984403643751,855600.0,882000.0,882000.0,E4,Office,Hyderabad,Permanent,25-34,5-9,True,P04-C01
E01104,2026-04-01,76300.0,2400.0,78700.0,945000.0,78700.0,1321000.0,False,False,False,False,0.07012622720897621,0.07137064071370647,False,False,False,5,2026,2025-04-01,71300.0,1233000.0,0.999315537303217,0.07012622720897621,0.07017590612158209,0.07137064071370647,0.0714212302695687,915600.0,944400.0,944400.0,E4,Office,Hyderabad,Permanent,25-34,5-9,True,P04-C01
E01105,2022-04-01,21300.0,2200.0,23500.0,282000.0,23500.0,367000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,255600.0,282000.0,282000.0,E1,Field,Pune,Permanent,<25,1-4,False,P04-C01
E01105,2023-04-01,21900.0,2200.0,24100.0,289000.0,24100.0,376000.0,False,False,False,False,0.028169014084507005,0.02452316076294281,False,False,False,2,2023,2022-04-01,21300.0,367000.0,0.999315537303217,0.028169014084507005,0.028188577343937204,0.02452316076294281,0.02454016188016106,262800.0,289200.0,289200.0,E1,Field,Pune,Permanent,<25,1-4,True,P04-C01
E01105,2024-04-01,23100.0,2300.0,25400.0,304000.0,25400.0,396000.0,False,False,False,False,0.0547945205479452,0.05319148936170204,False,False,False,3,2024,2023-04-01,21900.0,376000.0,1.002053388090349,0.0547945205479452,0.054679221423533875,0.05319148936170204,0.05307964751282168,277200.0,304800.0,304800.0,E1,Field,Pune,Permanent,<25,1-4,True,P04-C01
E01105,2025-04-01,24100.0,2400.0,26500.0,318000.0,26500.0,413000.0,False,False,False,False,0.04329004329004338,0.04292929292929304,False,False,False,4,2025,2024-04-01,23100.0,396000.0,0.999315537303217,0.04329004329004338,0.04332032716885581,0.04292929292929304,0.04295931928279595,289200.0,318000.0,318000.0,E1,Field,Pune,Permanent,<25,1-4,True,P04-C01
E01105,2026-04-01,24900.0,2500.0,27400.0,328000.0,27400.0,428000.0,False,False,False,False,0.03319502074688807,0.036319612590798966,False,False,False,5,2026,2025-04-01,24100.0,413000.0,0.999315537303217,0.03319502074688807,0.03321813057954426,0.036319612590798966,0.0363449357266854,298800.0,328800.0,328800.0,E1,Field,Pune,Permanent,<25,1-4,True,P04-C01
E01106,2026-04-01,74300.0,1100.0,75400.0,905000.0,75400.0,1118000.0,False,False,False,False,,,False,False,False,1,2026,,,,,,,,,891600.0,904800.0,904800.0,E4,Office,Pune,Permanent,35-44,<1,False,P04-C01
E01107,2022-04-01,68000.0,700.0,68700.0,824000.0,68700.0,1024000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,816000.0,824400.0,824400.0,E5,Office,Pune,Permanent,35-44,5-9,False,P04-C01
E01107,2023-04-01,73500.0,700.0,74200.0,890000.0,74200.0,1106000.0,False,False,False,False,0.0808823529411764,0.080078125,False,False,False,2,2023,2022-04-01,68000.0,1024000.0,0.999315537303217,0.0808823529411764,0.08093993566981728,0.080078125,0.08013511421907582,882000.0,890400.0,890400.0,E5,Office,Pune,Permanent,35-44,5-9,True,P04-C01
E01107,2024-04-01,76500.0,800.0,77300.0,927000.0,77300.0,1152000.0,False,False,False,False,0.04081632653061229,0.041591320072332794,False,False,False,3,2024,2023-04-01,73500.0,1106000.0,1.002053388090349,0.04081632653061229,0.040731005836453615,0.041591320072332794,0.04150434728706487,918000.0,927600.0,927600.0,E5,Office,Pune,Permanent,35-44,5-9,True,P04-C01
E01107,2025-04-01,81700.0,800.0,82500.0,990000.0,82500.0,1230000.0,False,False,False,False,0.06797385620915031,0.06770833333333326,False,False,False,4,2025,2024-04-01,76500.0,1152000.0,0.999315537303217,0.06797385620915031,0.06802196239084934,0.06770833333333326,0.06775624570417937,980400.0,990000.0,990000.0,E5,Office,Pune,Permanent,35-44,5-9,True,P04-C01
E01107,2026-04-01,87700.0,900.0,88600.0,1063000.0,88600.0,1321000.0,False,False,False,False,0.0734394124847002,0.07398373983739837,False,False,False,5,2026,2025-04-01,81700.0,1230000.0,0.999315537303217,0.0734394124847002,0.07349151812892174,0.07398373983739837,0.0740362448433558,1052400.0,1063200.0,1063200.0,E5,Office,Pune,Permanent,35-44,5-9,True,P04-C01
E01108,2026-04-01,75100.0,8800.0,83900.0,1007000.0,83900.0,1330000.0,False,False,False,False,,,False,False,False,1,2026,,,,,,,,,901200.0,1006800.0,1006800.0,E4,Field,Mumbai,Permanent,35-44,<1,False,P04-C01
E01109,2022-04-01,25700.0,100.0,25800.0,309000.0,25800.0,371000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,308400.0,309600.0,309600.0,E2,Management,Hyderabad,Permanent,<25,5-9,False,P04-C01
E01109,2023-04-01,27900.0,100.0,28000.0,336000.0,28000.0,403000.0,False,False,False,False,0.08560311284046684,0.08625336927223715,False,False,False,2,2023,2022-04-01,25700.0,371000.0,0.999315537303217,0.08560311284046684,0.08566418768734851,0.08625336927223715,0.08631492624147064,334800.0,336000.0,336000.0,E2,Management,Hyderabad,Permanent,<25,5-9,True,P04-C01
E01109,2024-04-01,30200.0,100.0,30300.0,363000.0,30300.0,436000.0,False,False,False,False,0.08243727598566308,0.08188585607940446,False,False,False,3,2024,2023-04-01,27900.0,403000.0,1.002053388090349,0.08243727598566308,0.08226158220535829,0.08188585607940446,0.0817113812899799,362400.0,363600.0,363600.0,E2,Management,Hyderabad,Permanent,<25,5-9,True,P04-C01
E01109,2025-04-01,32400.0,100.0,32500.0,390000.0,32500.0,467000.0,False,False,False,False,0.07284768211920523,0.07110091743119273,False,False,False,4,2025,2024-04-01,30200.0,436000.0,0.999315537303217,0.07284768211920523,0.07289935383770829,0.07110091743119273,0.07115130952344018,388800.0,390000.0,390000.0,E2,Management,Hyderabad,Permanent,<25,5-9,True,P04-C01
E01109,2026-04-01,35000.0,100.0,35100.0,421000.0,35100.0,505000.0,False,False,False,False,0.08024691358024683,0.0813704496788008,False,False,False,5,2026,2025-04-01,32400.0,467000.0,0.999315537303217,0.08024691358024683,0.08030402732903585,0.0813704496788008,0.0814283928163897,420000.0,421200.0,421200.0,E2,Management,Hyderabad,Permanent,<25,5-9,True,P04-C01
E01110,2022-04-01,52200.0,600.0,52800.0,634000.0,52800.0,783000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,626400.0,633600.0,633600.0,E3,Office,Mumbai,Fixed-Term,35-44,10-19,False,P04-C01
E01110,2023-04-01,52900.0,600.0,53500.0,642000.0,53500.0,793000.0,False,False,False,False,0.013409961685823646,0.012771392081736943,False,False,False,2,2023,2022-04-01,52200.0,783000.0,0.999315537303217,0.013409961685823646,0.013419207944431077,0.012771392081736943,0.012780195271587136,634800.0,642000.0,642000.0,E3,Office,Mumbai,Fixed-Term,35-44,10-19,True,P04-C01
E01110,2024-04-01,54600.0,700.0,55300.0,664000.0,55300.0,820000.0,False,False,False,False,0.032136105860113506,0.034047919293821005,False,False,False,3,2024,2023-04-01,52900.0,793000.0,1.002053388090349,0.032136105860113506,0.032069208383924686,0.034047919293821005,0.0339769768892737,655200.0,663600.0,663600.0,E3,Office,Mumbai,Fixed-Term,35-44,10-19,True,P04-C01
E01110,2025-04-01,55400.0,700.0,56100.0,673000.0,56100.0,832000.0,False,False,False,False,0.0146520146520146,0.014634146341463428,False,False,False,4,2025,2024-04-01,54600.0,820000.0,0.999315537303217,0.0146520146520146,0.014662123493448309,0.014634146341463428,0.014644242766294502,664800.0,673200.0,673200.0,E3,Office,Mumbai,Fixed-Term,35-44,10-19,True,P04-C01
E01110,2026-04-01,56900.0,700.0,57600.0,691000.0,57600.0,854000.0,False,False,False,False,0.02707581227436817,0.02644230769230771,False,False,False,5,2026,2025-04-01,55400.0,832000.0,0.999315537303217,0.02707581227436817,0.02709460634901739,0.02644230769230771,0.02646065639344619,682800.0,691200.0,691200.0,E3,Office,Mumbai,Fixed-Term,35-44,10-19,True,P04-C01
E01111,2025-04-01,141500.0,3500.0,145000.0,1740000.0,145000.0,2191000.0,False,False,False,False,,,False,False,False,1,2025,,,,,,,,,1698000.0,1740000.0,1740000.0,E6,Office,Pune,Permanent,25-34,<1,False,P04-C01
E01112,2022-04-01,39700.0,400.0,40100.0,482000.0,40100.0,662000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,476400.0,481200.0,481200.0,E3,Office,Mumbai,Permanent,35-44,5-9,False,P04-C01
E01112,2023-04-01,42200.0,400.0,42600.0,512000.0,42600.0,703000.0,False,False,False,False,0.06297229219143574,0.0619335347432024,False,False,False,2,2023,2022-04-01,39700.0,662000.0,0.999315537303217,0.06297229219143574,0.0630167552380172,0.0619335347432024,0.06197724318015574,506400.0,511200.0,511200.0,E3,Office,Mumbai,Permanent,35-44,5-9,True,P04-C01
E01112,2024-04-01,44600.0,400.0,45000.0,540000.0,45000.0,743000.0,False,False,False,False,0.056872037914691864,0.056899004267425335,False,False,False,3,2024,2023-04-01,42200.0,703000.0,1.002053388090349,0.056872037914691864,0.056752250774718904,0.056899004267425335,0.0567791588176938,535200.0,540000.0,540000.0,E3,Office,Mumbai,Permanent,35-44,5-9,True,P04-C01
E01112,2025-04-01,48300.0,500.0,48800.0,586000.0,48800.0,805000.0,False,False,False,False,0.08295964125560529,0.08344549125168244,False,False,False,4,2025,2024-04-01,44600.0,743000.0,0.999315537303217,0.08295964125560529,0.08301875889267185,0.08344549125168244,0.08350496827761966,579600.0,585600.0,585600.0,E3,Office,Mumbai,Permanent,35-44,5-9,True,P04-C01
E01112,2026-04-01,51300.0,500.0,51800.0,622000.0,51800.0,855000.0,False,False,False,False,0.06211180124223592,0.06211180124223592,False,False,False,5,2026,2025-04-01,48300.0,805000.0,0.999315537303217,0.06211180124223592,0.06215563913213562,0.06211180124223592,0.06215563913213562,615600.0,621600.0,621600.0,E3,Office,Mumbai,Permanent,35-44,5-9,True,P04-C01
E01113,2022-04-01,32500.0,5800.0,38300.0,459000.0,38300.0,545000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,390000.0,459600.0,459600.0,E3,Factory,Delhi NCR,Permanent,25-34,5-9,False,P04-C01
E01113,2023-04-01,34200.0,6200.0,40400.0,484000.0,40400.0,575000.0,False,False,False,False,0.05230769230769239,0.05504587155963292,False,False,False,2,2023,2022-04-01,32500.0,545000.0,0.999315537303217,0.05230769230769239,0.052344441231163996,0.05504587155963292,0.05508459407683608,410400.0,484800.0,484800.0,E3,Factory,Delhi NCR,Permanent,25-34,5-9,True,P04-C01
E01113,2024-04-01,35700.0,6400.0,42100.0,505000.0,42100.0,599000.0,False,False,False,False,0.04385964912280693,0.0417391304347825,False,False,False,3,2024,2023-04-01,34200.0,575000.0,1.002053388090349,0.04385964912280693,0.043767834058247246,0.0417391304347825,0.041651842421121854,428400.0,505200.0,505200.0,E3,Factory,Delhi NCR,Permanent,25-34,5-9,True,P04-C01
E01113,2025-04-01,38000.0,6800.0,44800.0,537000.0,44800.0,637000.0,False,False,False,False,0.06442577030812324,0.06343906510851416,False,False,False,4,2025,2024-04-01,35700.0,599000.0,0.999315537303217,0.06442577030812324,0.06447129040762656,0.06343906510851416,0.06348386747081691,456000.0,537600.0,537600.0,E3,Factory,Delhi NCR,Permanent,25-34,5-9,True,P04-C01
E01113,2026-04-01,41000.0,7400.0,48400.0,580000.0,48400.0,689000.0,False,False,False,False,0.07894736842105265,0.08163265306122458,False,False,False,5,2026,2025-04-01,38000.0,637000.0,0.999315537303217,0.07894736842105265,0.07900352385109577,0.08163265306122458,0.08169078987124112,492000.0,580800.0,580800.0,E3,Factory,Delhi NCR,Permanent,25-34,5-9,True,P04-C01
E01114,2022-04-01,68900.0,2000.0,70900.0,851000.0,70900.0,1132000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,826800.0,850800.0,850800.0,E5,Management,Chennai,Permanent,35-44,5-9,False,P04-C01
E01114,2023-04-01,75100.0,2200.0,77300.0,928000.0,77300.0,1235000.0,False,False,False,False,0.08998548621190139,0.0909893992932862,False,False,False,2,2023,2022-04-01,68900.0,1132000.0,0.999315537303217,0.08998548621190139,0.09004981545564372,0.0909893992932862,0.09105447575548964,901200.0,927600.0,927600.0,E5,Management,Chennai,Permanent,35-44,5-9,True,P04-C01
E01114,2024-04-01,83400.0,2400.0,85800.0,1030000.0,85800.0,1370000.0,False,False,False,False,0.11051930758988027,0.10931174089068829,False,False,False,3,2024,2023-04-01,75100.0,1235000.0,1.002053388090349,0.11051930758988027,0.11028078148643461,0.10931174089068829,0.10907594680555155,1000800.0,1029600.0,1029600.0,E5,Management,Chennai,Permanent,35-44,5-9,True,P04-C01
E01114,2025-04-01,91300.0,2700.0,94000.0,1128000.0,94000.0,1501000.0,False,False,False,False,0.09472422062350128,0.09562043795620445,False,False,False,4,2025,2024-04-01,83400.0,1370000.0,0.999315537303217,0.09472422062350128,0.09479208249045579,0.09562043795620445,0.09568896951652839,1095600.0,1128000.0,1128000.0,E5,Management,Chennai,Permanent,35-44,5-9,True,P04-C01
E01114,2026-04-01,97300.0,2800.0,100100.0,1201000.0,100100.0,1599000.0,False,False,False,False,0.0657174151150055,0.0652898067954697,False,False,False,5,2026,2025-04-01,91300.0,1501000.0,0.999315537303217,0.0657174151150055,0.06576387571461684,0.0652898067954697,0.06533595591686558,1167600.0,1201200.0,1201200.0,E5,Management,Chennai,Permanent,35-44,5-9,True,P04-C01
E01115,2025-04-01,66200.0,1300.0,67500.0,810000.0,67500.0,1100000.0,True,False,False,False,,,False,True,False,1,2025,,,,,,,,,794400.0,810000.0,810000.0,E5,Office,Pune,Permanent,25-34,<1,False,P04-C01
E01116,2022-04-01,37100.0,2400.0,39500.0,474000.0,39500.0,669000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,445200.0,474000.0,474000.0,E4,Laboratory,Delhi NCR,Permanent,45-54,5-9,False,P04-C01
E01116,2023-04-01,39100.0,2600.0,41700.0,500000.0,41700.0,706000.0,False,False,False,False,0.0539083557951483,0.05530642750373693,False,False,False,2,2023,2022-04-01,37100.0,669000.0,0.999315537303217,0.0539083557951483,0.05394625783448981,0.05530642750373693,0.0553453380754958,469200.0,500400.0,500400.0,E4,Laboratory,Delhi NCR,Permanent,45-54,5-9,True,P04-C01
E01116,2024-04-01,42400.0,2800.0,45200.0,542000.0,45200.0,765000.0,False,False,False,False,0.0843989769820972,0.08356940509915023,False,False,False,3,2024,2023-04-01,39100.0,706000.0,1.002053388090349,0.0843989769820972,0.08421894193299462,0.08356940509915023,0.08339120678916156,508800.0,542400.0,542400.0,E4,Laboratory,Delhi NCR,Permanent,45-54,5-9,True,P04-C01
E01116,2025-04-01,43800.0,2900.0,46700.0,560000.0,46700.0,790000.0,False,False,False,False,0.03301886792452824,0.03267973856209161,False,False,False,4,2025,2024-04-01,42400.0,765000.0,0.999315537303217,0.03301886792452824,0.0330418531720893,0.03267973856209161,0.032702484016439826,525600.0,560400.0,560400.0,E4,Laboratory,Delhi NCR,Permanent,45-54,5-9,True,P04-C01
E01116,2026-04-01,46800.0,3100.0,49900.0,598000.0,49900.0,845000.0,False,False,False,False,0.06849315068493156,0.06962025316455689,False,False,False,5,2026,2025-04-01,43800.0,790000.0,0.999315537303217,0.06849315068493156,0.06854163604160157,0.06962025316455689,0.06966956209646935,561600.0,598800.0,598800.0,E4,Laboratory,Delhi NCR,Permanent,45-54,5-9,True,P04-C01
E01117,2022-04-01,62900.0,300.0,63200.0,759000.0,63200.0,967000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,754800.0,758400.0,758400.0,E4,Office,Mumbai,Permanent,35-44,10-19,False,P04-C01
E01118,2022-04-01,40200.0,3700.0,43900.0,527000.0,43900.0,638000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,482400.0,526800.0,526800.0,E3,Factory,Pune,Permanent,45-54,5-9,False,P04-C01
E01118,2023-04-01,43000.0,3900.0,46900.0,563000.0,46900.0,681000.0,False,False,False,False,0.06965174129353224,0.06739811912225702,False,False,False,2,2023,2022-04-01,40200.0,638000.0,0.999315537303217,0.06965174129353224,0.06970107324555452,0.06739811912225702,0.06744580511841325,516000.0,562800.0,562800.0,E3,Factory,Pune,Permanent,45-54,5-9,True,P04-C01
E01118,2024-04-01,45700.0,4200.0,49900.0,599000.0,49900.0,725000.0,False,False,False,False,0.06279069767441858,0.06461086637298097,False,False,False,3,2024,2023-04-01,43000.0,681000.0,1.002053388090349,0.06279069767441858,0.06265807885608266,0.06461086637298097,0.06447428785386089,548400.0,598800.0,598800.0,E3,Factory,Pune,Permanent,45-54,5-9,True,P04-C01
E01118,2025-04-01,49600.0,4500.0,54100.0,649000.0,54100.0,786000.0,False,False,False,False,0.08533916849015322,0.08413793103448275,False,False,False,4,2025,2024-04-01,45700.0,725000.0,0.999315537303217,0.08533916849015322,0.08540004771583676,0.08413793103448275,0.0841979205242196,595200.0,649200.0,649200.0,E3,Factory,Pune,Permanent,45-54,5-9,True,P04-C01
E01118,2026-04-01,51900.0,4700.0,56600.0,679000.0,56600.0,822000.0,False,False,False,False,0.0463709677419355,0.04580152671755733,False,False,False,5,2026,2025-04-01,49600.0,786000.0,0.999315537303217,0.0463709677419355,0.046403454450100634,0.04580152671755733,0.04583360581228635,622800.0,679200.0,679200.0,E3,Factory,Pune,Permanent,45-54,5-9,True,P04-C01
E01119,2025-04-01,26600.0,4600.0,31200.0,375000.0,31200.0,524000.0,False,False,False,False,,,False,False,False,1,2025,,,,,,,,,319200.0,374400.0,374400.0,E1,Factory,Bengaluru,Fixed-Term,<25,1-4,False,P04-C01
E01119,2026-04-01,28600.0,4900.0,33500.0,402000.0,33500.0,562000.0,False,False,False,False,0.07518796992481214,0.0725190839694656,False,False,False,2,2026,2025-04-01,26600.0,524000.0,0.999315537303217,0.07518796992481214,0.07524135912131036,0.0725190839694656,0.07257051481807886,343200.0,402000.0,402000.0,E1,Factory,Bengaluru,Fixed-Term,<25,1-4,True,P04-C01
E01120,2025-04-01,42100.0,1000.0,43100.0,517000.0,43100.0,673000.0,False,False,False,False,,,False,False,False,1,2025,,,,,,,,,505200.0,517200.0,517200.0,E3,Office,Chennai,Permanent,35-44,1-4,False,P04-C01
E01120,2026-04-01,45100.0,1100.0,46200.0,554000.0,46200.0,722000.0,False,False,False,False,0.07125890736342044,0.07280832095096579,False,False,False,2,2026,2025-04-01,42100.0,673000.0,0.999315537303217,0.07125890736342044,0.07130941511398103,0.07280832095096579,0.07285996381320348,541200.0,554400.0,554400.0,E3,Office,Chennai,Permanent,35-44,1-4,True,P04-C01
E01121,2022-04-01,79700.0,3100.0,82800.0,993000.0,82800.0,1331000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,956400.0,993600.0,993600.0,E5,Office,Mumbai,Permanent,45-54,10-19,False,P04-C01
E01121,2023-04-01,85200.0,3400.0,88600.0,1063000.0,88600.0,1424000.0,False,False,False,False,0.06900878293600998,0.06987227648384664,False,False,False,2,2023,2022-04-01,79700.0,1331000.0,0.999315537303217,0.06900878293600998,0.06905764496475642,0.06987227648384664,0.06992176968092068,1022400.0,1063200.0,1063200.0,E5,Office,Mumbai,Permanent,45-54,10-19,True,P04-C01
E01121,2024-04-01,91000.0,3600.0,94600.0,1135000.0,94600.0,1520000.0,False,False,False,False,0.068075117370892,0.0674157303370786,False,False,False,3,2024,2023-04-01,85200.0,1424000.0,1.002053388090349,0.068075117370892,0.06793098494781691,0.0674157303370786,0.06727303749995484,1092000.0,1135200.0,1135200.0,E5,Office,Mumbai,Permanent,45-54,10-19,True,P04-C01
E01121,2025-04-01,94700.0,3700.0,98400.0,1180000.0,98400.0,1581000.0,False,False,False,False,0.04065934065934074,0.04013157894736841,False,False,False,4,2025,2024-04-01,91000.0,1520000.0,0.999315537303217,0.04065934065934074,0.04068774854783297,0.04013157894736841,0.0401596110302862,1136400.0,1180800.0,1180800.0,E5,Office,Mumbai,Permanent,45-54,10-19,True,P04-C01
E01121,2026-04-01,101300.0,4000.0,105300.0,1263000.0,105300.0,1692000.0,False,False,False,False,0.06969376979936648,0.07020872865275152,False,False,False,5,2026,2025-04-01,94700.0,1581000.0,0.999315537303217,0.06969376979936648,0.06974313247826958,0.07020872865275152,0.07025846790799739,1215600.0,1263600.0,1263600.0,E5,Office,Mumbai,Permanent,45-54,10-19,True,P04-C01
E01122,2022-04-01,88000.0,7900.0,95900.0,1056000.0,95900.0,1554000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,1056000.0,1150800.0,1150800.0,E4,Factory,Bengaluru,Permanent,45-54,5-9,False,P04-C01
E01122,2023-04-01,90400.0,8100.0,98500.0,1085000.0,98500.0,1596000.0,False,False,False,False,0.027272727272727337,0.027027027027026973,False,False,False,2,2023,2022-04-01,88000.0,1554000.0,0.999315537303217,0.027272727272727337,0.02729165983934223,0.027027027027026973,0.02704578679460301,1084800.0,1182000.0,1182000.0,E4,Factory,Bengaluru,Permanent,45-54,5-9,True,P04-C01
E01122,2024-04-01,96700.0,8600.0,105300.0,1160000.0,105300.0,1706000.0,False,False,False,False,0.06969026548672574,0.06892230576441105,False,False,False,3,2024,2023-04-01,90400.0,1596000.0,1.002053388090349,0.06969026548672574,0.06954260332705631,0.06892230576441105,0.06877632252234434,1160400.0,1263600.0,1263600.0,E4,Factory,Bengaluru,Permanent,45-54,5-9,True,P04-C01
E01122,2025-04-01,100000.0,8900.0,108900.0,1200000.0,108900.0,1765000.0,False,False,False,False,0.03412616339193386,0.034583821805392656,False,False,False,4,2025,2024-04-01,96700.0,1706000.0,0.999315537303217,0.03412616339193386,0.03414993212248585,0.034583821805392656,0.034607914596204825,1200000.0,1306800.0,1306800.0,E4,Factory,Bengaluru,Permanent,45-54,5-9,True,P04-C01
E01122,2026-04-01,104800.0,9400.0,114200.0,1258000.0,114200.0,1850000.0,False,False,False,False,0.04800000000000004,0.04815864022662897,False,False,False,5,2026,2025-04-01,100000.0,1765000.0,0.999315537303217,0.04800000000000004,0.04803365396364878,0.04815864022662897,0.04819240795402968,1257600.0,1370400.0,1370400.0,E4,Factory,Bengaluru,Permanent,45-54,5-9,True,P04-C01
E01123,2025-04-01,176600.0,800.0,177400.0,2129000.0,177400.0,2867000.0,False,False,False,False,,,False,False,False,1,2025,,,,,,,,,2119200.0,2128800.0,2128800.0,E7,Management,Pune,Permanent,35-44,1-4,False,P04-C01
E01123,2026-04-01,188700.0,900.0,189600.0,2275000.0,189600.0,3064000.0,False,False,False,False,0.06851642129105318,0.06871294035577269,False,False,False,2,2026,2025-04-01,176600.0,2867000.0,0.999315537303217,0.06851642129105318,0.06856492364334921,0.06871294035577269,0.06876158624910422,2264400.0,2275200.0,2275200.0,E7,Management,Pune,Permanent,35-44,1-4,True,P04-C01
E01124,2022-04-01,40800.0,1600.0,42400.0,509000.0,42400.0,656000.0,False,False,False,False,,,False,False,False,1,2022,,,,,,,,,489600.0,508800.0,508800.0,E3,Management,Bengaluru,Permanent,35-44,10-19,False,P04-C01
E01124,2023-04-01,43700.0,1700.0,45400.0,545000.0,45400.0,703000.0,False,False,False,False,0.07107843137254899,0.07164634146341453,False,False,False,2,2023,2022-04-01,40800.0,656000.0,0.999315537303217,0.07107843137254899,0.07112880700492186,0.07164634146341453,0.07169713290707991,524400.0,544800.0,544800.0,E3,Management,Bengaluru,Permanent,35-44,10-19,True,P04-C01
E01124,2024-04-01,47400.0,1900.0,49300.0,592000.0,49300.0,763000.0,False,False,False,False,0.0846681922196797,0.08534850640113789,False,False,False,3,2024,2023-04-01,43700.0,703000.0,1.002053388090349,0.0846681922196797,0.08448756082738496,0.08534850640113789,0.08516636742470962,568800.0,591600.0,591600.0,E3,Management,Bengaluru,Permanent,35-44,10-19,True,P04-C01
E01124,2025-04-01,51300.0,2000.0,53300.0,640000.0,53300.0,825000.0,False,False,False,False,0.08227848101265822,0.0812581913499344,False,False,False,4,2025,2024-04-01,47400.0,763000.0,0.999315537303217,0.08227848101265822,0.08233709503918196,0.0812581913499344,0.08131605158298627,615600.0,639600.0,639600.0,E3,Management,Bengaluru,Permanent,35-44,10-19,True,P04-C01
