employee_id,plan_id,attained_age_years,completed_service_years,remaining_service_years,model_input_quality_status,grade,occupation_class,work_location,mortality_A,mortality_B,mortality_c,weibull_eta,weibull_k,disability_annual_q,mortality_intensity_at_age,q_death_standalone,weibull_survival_at_service,q_withdrawal_standalone,q_disability_standalone,early_retirement_linear_score,q_early_retirement_standalone,lambda_death,lambda_withdrawal,lambda_disability,lambda_early_retirement,lambda_total,q_any_exit,q_death_competing,q_withdrawal_competing,q_disability_competing,q_early_retirement_competing,p_remain_active,competing_probability_sum,competing_mass_balance_difference,decrement_engine_version
E00864,GRAT_STD_01,28.49281314168378,4.766598220396989,31.50718685831622,Observed_or_Validated,E3,Factory,Bengaluru,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0003511450900375218,0.00035851803254175645,0.6549206289864138,0.06291871188927393,0.0015,-5.943216898741556,0.002616711140959805,0.00035858231549644335,0.06498524691990226,0.0015011261262671456,0.0026201407136645823,0.06946509607533043,0.06710730556737023,0.00034641128245154477,0.06277951185291213,0.0014501747689419423,0.0025312076630646225,0.9328926944326298,0.06710730556737023,0.0,P06-C01
E00865,GRAT_EXEC_03,47.5564681724846,14.26694045174538,12.4435318275154,Observed_or_Validated,E7,Management,Chennai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0011300149165987892,0.0011750861534230498,0.3817007222753463,0.048959968383353106,0.0015,-6.191161358724491,0.002043264074887748,0.0011757771084978986,0.05019912308856545,0.0015011261262671456,0.0020453543867857728,0.05492138071011628,0.05344043713111297,0.00114407252393256,0.04884551420167317,0.001460648573277296,0.0019902018322299347,0.946559562868887,0.05344043713111296,-6.938893903907228e-18,P06-C01
E00866,GRAT_STD_01,41.894592744695416,16.876112251882272,18.105407255304584,Observed_or_Validated,E4,Management,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.000742162764747673,0.0007685448725634169,0.3354070249536986,0.04705432066923618,0.0015,-6.147326076416548,0.0021346277877947297,0.0007688403545778135,0.04819737660540047,0.0015011261262671456,0.002136909353131015,0.05260425243937645,0.05124459416561552,0.0007489681940427364,0.04695162252970809,0.0014623266288331695,0.002081676813031522,0.9487554058343844,0.05124459416561551,-6.938893903907228e-18,P06-C01
E00867,GRAT_STD_01,35.09103353867214,15.07460643394935,24.908966461327857,Observed_or_Validated,E2,Field,Hyderabad,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00048347326321822553,0.0004972981176763314,0.36651053716635923,0.048328118635794434,0.0015,-6.067558656263613,0.002311467212750411,0.0004974218113953893,0.04953496603307639,0.0015011261262671456,0.0023141427768692043,0.05384765674760813,0.05242354761489524,0.00048426649532028025,0.04822491464408145,0.0014614258392928953,0.0022529406362006158,0.9475764523851048,0.05242354761489524,0.0,P06-C01
E00869,GRAT_STD_01,32.59411362080767,1.7905544147843941,27.40588637919233,Observed_or_Validated,E3,Office,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0004234384361754795,0.0004343385662175998,0.816211016723513,0.07705615685263456,0.0015,-5.9690097996810785,0.0025502514710328116,0.00043443291853420747,0.08018688799070628,0.0015011261262671456,0.0025535089016723335,0.08467595593717996,0.08119002891695906,0.00041654824947519705,0.07688576624462755,0.001439327991644416,0.002448386431211912,0.918809971083041,0.08119002891695906,0.0,P06-C01
E00870,GRAT_STD_01,60.616016427104725,7.8959616700889805,0.0,Review,E3,Office,Kolkata,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.003428937832419402,0.003581391985914869,0.5390238159837352,0.05617734513727757,0.0015,-6.2903350446034025,0.0018507071560169997,0.0035878205235249003,0.05781699609711366,0.0015011261262671456,0.0018524218304057048,0.06475836457731142,0.06270608057119566,0.003474117425472548,0.05598469385868845,0.0014535533198782094,0.0017937159671564458,0.9372939194288044,0.06270608057119564,-1.3877787807814457e-17,P06-C01
E00871,GRAT_STD_01,27.200547570157426,5.13347022587269,32.799452429842574,Observed_or_Validated,E4,Office,Ahmedabad,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0003336299179363555,0.0003401474308770614,0.6392592547433247,0.06189796879212179,0.0015,-5.9319571443646835,0.0026462627572070014,0.00034020529413615884,0.06389656061659015,0.0015011261262671456,0.0026497702997831185,0.06838766233677657,0.06610163382889492,0.0003288330820389296,0.061760658406542504,0.001450947234325006,0.0025611951059884793,0.9338983661711051,0.06610163382889493,1.3877787807814457e-17,P06-C01
E00872,GRAT_ENH_02,41.478439425051334,5.1800136892539355,18.521560574948666,Observed_or_Validated,E5,Factory,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0007210794954745002,0.0007464409389766156,0.6373193725090923,0.06177438488085343,0.0015,-6.0788638574047384,0.0022855421559650068,0.0007467196647244762,0.06376483105252495,0.0015011261262671456,0.00228815799393705,0.06830083483745363,0.0660205422486999,0.0007217896719740189,0.06163597754702617,0.0014510095092644716,0.0022117655204352315,0.9339794577513001,0.06602054224869988,-1.3877787807814457e-17,P06-C01
E00873,GRAT_ENH_02,35.167693360711844,5.368925393566051,24.832306639288156,Observed_or_Validated,E2,Office,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00048555203466407217,0.000499478089863093,0.6295495609097373,0.06128538494966064,0.0015,-6.0150815749765405,0.0024357020490442254,0.000499602870596111,0.06324377030227141,0.0015011261262671456,0.002438673196814431,0.06768317249594909,0.06544348011347936,0.00048307059673437545,0.06115098142490104,0.0014514526162033548,0.0023579754756406007,0.9345565198865207,0.06544348011347936,0.0,P06-C01
E00874,GRAT_ENH_02,27.23340177960301,1.7138945927446954,32.766598220396986,Reconstructed_or_Imputed,E2,Field,Delhi NCR,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0003340490145497208,0.000340586999837563,0.8215801103407413,0.0777019452065013,0.0015,-5.913528074009477,0.0026953504029924515,0.0003406450127624648,0.08088683782487523,0.0015011261262671456,0.0026989894002759406,0.08542759836418076,0.08188038599024106,0.00032650040109679827,0.07752817156812188,0.0014387948273438264,0.0025869191936785706,0.9181196140097589,0.08188038599024107,1.3877787807814457e-17,P06-C01
E00875,GRAT_STD_01,34.105407255304584,4.418891170431212,25.894592744695416,Reconstructed_or_Imputed,E5,Office,Kolkata,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0004580562516471831,0.00047064334634760454,0.6704086053871556,0.06397116390279822,0.0015,-5.998956849180046,0.0024751974336307426,0.00047075413368958245,0.06610899518293967,0.0015011261262671456,0.0024782657990510284,0.07055914124194741,0.0681273742083571,0.0004545299512082893,0.06383059904205693,0.0014493909582525522,0.0023928542568393465,0.9318726257916429,0.06812737420835711,1.3877787807814457e-17,P06-C01
E00876,GRAT_STD_01,20.958247775496236,2.707734428473648,39.04175222450377,Observed_or_Validated,E2,Office,Chennai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00027370859817141426,0.00027729703984390083,0.7580997796333516,0.0709755912859333,0.0015,-5.854528785391438,0.0028586906607275296,0.0002773354937769928,0.07362026633254737,0.0015011261262671456,0.002862784520788888,0.0782615124733804,0.07527743156560047,0.0002667607997048442,0.07081315432760941,0.0014438887732951206,0.002753627664991094,0.9247225684343995,0.07527743156560049,1.3877787807814457e-17,P06-C01
E00877,GRAT_STD_01,36.18891170431211,6.395619438740589,23.811088295687888,Observed_or_Validated,E2,Factory,Bengaluru,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0005147431075321659,0.0005300897683118455,0.5899915571844667,0.058931304813827814,0.0015,-6.031205191679316,0.0023968380086099245,0.0005302303155637148,0.06073913973805378,0.0015011261262671456,0.002399715022907225,0.06517021120279187,0.06309202242911463,0.0005133219970401031,0.05880225176428842,0.0014532572701455263,0.002323191397640582,0.9369079775708854,0.06309202242911462,-1.3877787807814457e-17,P06-C01
E00878,GRAT_STD_01,53.489390828199866,9.44832306639288,6.510609171800134,Observed_or_Validated,E7,Factory,Kolkata,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0018370785338197094,0.0019157949229538867,0.49309871213273687,0.053905775069054175,0.0015,-6.225655257612618,0.001974122405228153,0.0019176324052485151,0.055413111369275736,0.0015011261262671456,0.0019760735531563454,0.060807943453947744,0.0589960516095325,0.0018604927896276123,0.05376196911941979,0.0014563971314824106,0.001917192569002684,0.9410039483904675,0.0589960516095325,0.0,P06-C01
E00879,GRAT_ENH_02,32.13141683778234,8.774811772758385,27.86858316221766,Observed_or_Validated,E3,Office,Mumbai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.000413798976024424,0.00042422912973745774,0.5122727794495785,0.05483326507996825,0.0015,-6.002586725556759,0.0024662511780925308,0.00042431914037237235,0.056393927983119485,0.0015011261262671456,0.00246929738503426,0.06078867063479326,0.058977915635846395,0.0004116796469181703,0.05471408228260772,0.0014564110237850032,0.002395742682535502,0.9410220843641536,0.058977915635846395,0.0,P06-C01
E00880,GRAT_STD_01,25.242984257357975,7.227926078028747,34.757015742642025,Observed_or_Validated,E3,Management,Kolkata,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00031088553592408896,0.0003162917242711029,0.5608221455284649,0.05732139879959331,0.0015,-5.923344899991902,0.002669090346774698,0.0003163417550483494,0.059029880317454486,0.0015011261262671456,0.002672658719367854,0.06352000691813783,0.06154465648639187,0.0003065041329709563,0.057194164214317535,0.001454443981766619,0.0025895441573367626,0.9384553435136082,0.061544656486391874,6.938893903907228e-18,P06-C01
E00881,GRAT_STD_01,36.14784394250513,3.4715947980835042,23.852156057494867,Observed_or_Validated,E4,Factory,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0005135135556004033,0.0005288003982214097,0.7162839739130986,0.06738321205711463,0.0015,-6.01473642111268,0.0024365408373845324,0.0005289402624610064,0.06976089354445376,0.0015011261262671456,0.0024395140335351038,0.07423047396671702,0.07154231614495768,0.0005097853948197796,0.06723459562914574,0.0014467648414452055,0.0023511702795469586,0.9284576838550423,0.07154231614495768,0.0,P06-C01
E00883,GRAT_STD_01,43.59753593429158,3.383983572895277,16.402464065708422,Observed_or_Validated,E4,Field,Ahmedabad,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0008377039082174333,0.000868705140036037,0.7208366264675374,0.0677494597902835,0.0015,-6.090772994824829,0.0022585458656717208,0.0008690826830110506,0.07015368045465231,0.0015011261262671456,0.002261100227205268,0.07478498949113577,0.07205701762625158,0.0008373806914263192,0.06759464731443839,0.0014463687496068902,0.002178620870780001,0.9279429823737484,0.0720570176262516,1.3877787807814457e-17,P06-C01
E00885,GRAT_STD_01,35.12662559890486,17.125256673511295,24.87337440109514,Observed_or_Validated,E5,Field,Hyderabad,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0004844365183987822,0.0004983082675585676,0.3313818784477735,0.04689107295556627,0.0015,-6.079178133623204,0.002284825618191301,0.0004984324643839098,0.04802608275734066,0.0015011261262671456,0.0022874398149923918,0.05231308116298411,0.050968303621131354,0.00048561959293125137,0.046791508228763046,0.0014625376765483615,0.002228638122888693,0.9490316963788686,0.05096830362113135,-6.938893903907228e-18,P06-C01
E00886,GRAT_STD_01,25.864476386036962,4.418891170431212,34.13552361396304,Reconstructed_or_Imputed,E4,Office,Kolkata,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0003176522203962926,0.0003233890985777273,0.6704086053871556,0.06397116390279822,0.0015,-5.9143124839273264,0.002693242664391997,0.0003234414001084006,0.06610899518293967,0.0015011261262671456,0.0026968759674607773,0.07063043867677599,0.06819381196771396,0.00031228323701207425,0.06382835037328242,0.0014493398980989771,0.0026038384593204925,0.9318061880322861,0.06819381196771397,1.3877787807814457e-17,P06-C01
E00887,GRAT_STD_01,45.23750855578371,4.563997262149213,14.762491444216288,Observed_or_Validated,E8,Management,Ahmedabad,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0009455932180339318,0.0009817985002021972,0.6638652671702445,0.06352104702786056,0.0015,-6.114093382544384,0.0022065999757030046,0.000982280780043287,0.06562823148600344,0.0015011261262671456,0.002209038104740009,0.07032067649705387,0.06790512894259729,0.0009485389838288738,0.06337387157415067,0.0014495617539678064,0.0021331566306499574,0.9320948710574027,0.06790512894259731,2.7755575615628914e-17,P06-C01
E00888,GRAT_STD_01,44.68720054757016,6.447638603696099,15.312799452429843,Observed_or_Validated,E6,Field,Bengaluru,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0009074947522213384,0.0009418638136931411,0.5880975003107353,0.05882376985113588,0.0015,-6.118778415313293,0.002196308813973342,0.0009423076461232683,0.06062487728329935,0.0015011261262671456,0.002198724237501896,0.06526703529319165,0.06318273330026158,0.0009122150626935924,0.058688822550997104,0.0014531876813452514,0.002128508005225648,0.9368172666997384,0.0631827333002616,1.3877787807814457e-17,P06-C01
E00889,GRAT_ENH_02,26.99794661190965,8.996577686516085,33.002053388090346,Observed_or_Validated,E3,Laboratory,Mumbai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00033107428701477414,0.0003374669563876791,0.5058388262184104,0.05451890145619997,0.0015,-5.951076798170361,0.002596277859391612,0.0003375239111749388,0.05606138204716971,0.0015011261262671456,0.00259965403367696,0.06049968611828876,0.05870593552664899,0.0003275166904072331,0.05439922239532228,0.001456619351936896,0.002522577088982579,0.941294064473351,0.05870593552664898,-6.938893903907228e-18,P06-C01
E00891,GRAT_STD_01,49.229295003422315,11.121149897330595,10.770704996577685,Observed_or_Validated,E4,Field,Kolkata,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0012907688040449026,0.0013435376746660415,0.4497809611886572,0.051903904148152755,0.0015,-6.1910793221221105,0.002043431361666988,0.0013444410306268325,0.053299414932067246,0.0015011261262671456,0.002045522016089969,0.058190504105051194,0.05652980462962264,0.0013060720123712784,0.05177830230759954,0.001458285470239429,0.0019871448394123865,0.9434701953703774,0.056529804629622635,-6.938893903907228e-18,P06-C01
E00892,GRAT_STD_01,32.550308008213555,4.769336071184121,27.449691991786445,Observed_or_Validated,E6,Factory,Chennai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00042250749845127475,0.0004333622446553007,0.6548012388730018,0.06291077026386807,0.0015,-5.984907322420169,0.0025101303161651394,0.0004334561732105536,0.06497677210362457,0.0015011261262671456,0.002513285975116767,0.06942464037821904,0.06706956397966087,0.0004187521373268073,0.06277257973615862,0.0014502037636597053,0.002428028342515738,0.9329304360203391,0.06706956397966087,0.0,P06-C01
E00893,GRAT_STD_01,41.82067077344285,8.766598220396988,18.17932922655715,Observed_or_Validated,E6,Factory,Bengaluru,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0007383563728563196,0.000764554245212664,0.5125134198229525,0.05484508655330699,0.0015,-6.102062051379045,0.0022332490119474986,0.0007648466658667355,0.05640643535015843,0.0015011261262671456,0.0022357464314547507,0.06090815457374706,0.05909034594418693,0.0007420197573972065,0.054722980882364734,0.001456324899806038,0.002169020404618954,0.9409096540558131,0.05909034594418693,0.0,P06-C01
E00894,GRAT_STD_01,49.35249828884326,4.892539356605065,10.647501711156742,Observed_or_Validated,E4,Office,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0013036526830968362,0.0013570372632070744,0.6494685536725368,0.06255861121840471,0.0015,-6.158162351696007,0.0021116698333862004,0.0013579588721400735,0.06460104172490738,0.0015011261262671456,0.0021139025518587167,0.06957402927517331,0.06720892301882726,0.0013117962873678678,0.06240498768661452,0.0014500967000604644,0.002042042344784423,0.9327910769811727,0.06720892301882726,0.0,P06-C01
E00895,GRAT_STD_01,30.053388090349078,1.9794661190965093,29.946611909650922,Observed_or_Validated,E2,Factory,Chennai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0003753841858905665,0.0003839403931343085,0.8033628326964655,0.07557592094443882,0.0015,-5.9439502052771305,0.002614798008529188,0.00038401411711806266,0.07858435261354564,0.0015011261262671456,0.002618222563824746,0.08308771542075559,0.07972957822751153,0.00036849350636478144,0.07540822680502893,0.0014404554549068784,0.002512402461210945,0.9202704217724884,0.07972957822751153,0.0,P06-C01
E00898,GRAT_STD_01,20.12046543463381,1.998631074606434,39.879534565366185,Observed_or_Validated,E2,Laboratory,Mumbai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00026805187427376086,0.0002713636001018185,0.802088136263037,0.07543379385205397,0.0015,-5.842032206818595,0.002894534606136278,0.0002714004258658139,0.07843061779535633,0.0015011261262671456,0.0028987318728084543,0.08310187622029774,0.07974260990020915,0.00026042947850173927,0.0752601799568021,0.0014404453971725766,0.00278155506773273,0.9202573900997908,0.07974260990020915,0.0,P06-C01
E00900,GRAT_STD_01,40.106776180698155,2.751540041067762,19.893223819301845,Observed_or_Validated,E4,Field,Mumbai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0006572220422473616,0.0006794890926952165,0.7555617530206736,0.07074168307031038,0.0015,-6.051447823951923,0.002348920290438378,0.000679720050036685,0.07336851969181245,0.0015011261262671456,0.0023516833313269995,0.07790104919944328,0.07494404295753436,0.0006539189029229502,0.07058356142850503,0.0014441456443496283,0.002262416981756745,0.9250559570424657,0.07494404295753435,-1.3877787807814457e-17,P06-C01
E00901,GRAT_ENH_02,28.251882272416154,6.86652977412731,31.748117727583846,Observed_or_Validated,E2,Laboratory,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00034771386711853006,0.00035491925752649626,0.5731975724586567,0.05799267945699038,0.0015,-5.952266604185933,0.002593198635143802,0.000354982256272931,0.059742233158889935,0.0015011261262671456,0.002596566798862897,0.06419490834029291,0.062177807651014584,0.0003438281792234857,0.05786504222896402,0.0014539584828781038,0.0025149787599489733,0.9378221923489855,0.062177807651014584,0.0,P06-C01
E00902,GRAT_EXEC_03,32.421629021218344,10.830937713894592,27.578370978781656,Observed_or_Validated,E6,Office,Hyderabad,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00041979523975194257,0.00043051775608978475,0.45689331487967044,0.05222460975610089,0.0015,-6.0168515111903345,0.0024314052972704233,0.000430610455465712,0.05363773492196022,0.0015011261262671456,0.0024343659631563324,0.058003837466849416,0.056353673781644076,0.00041835992572299694,0.05211178342994945,0.0014584202652645054,0.0023651101607071174,0.9436463262183559,0.056353673781644076,0.0,P06-C01
E00904,GRAT_STD_01,32.98562628336756,5.193702943189596,27.01437371663244,Observed_or_Validated,E3,Office,Delhi NCR,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00043193358636585947,0.0004432478166184419,0.6367507685814766,0.06173827572692414,0.0015,-5.991707481599605,0.002493161348169306,0.0004433460799696604,0.06372634515051462,0.0015011261262671456,0.002496274450310394,0.06816709180706182,0.06589562065218629,0.00042857285427406317,0.0616028490326996,0.0014511054402549454,0.0024130933249576856,0.9341043793478137,0.0658956206521863,1.3877787807814457e-17,P06-C01
E00905,GRAT_STD_01,41.14989733059548,0.2299794661190965,18.85010266940452,Observed_or_Validated,E4,Factory,Mumbai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0007050155427389422,0.0007295989843707684,0.9573644996259449,0.10386378452348033,0.0015,-6.048323699880378,0.0023562527657442654,0.0007298652712393964,0.10966285136054563,0.0015011261262671456,0.002359033097594024,0.1142528758556462,0.107967646085795,0.0006897142387474849,0.10363012603213537,0.001418546825339646,0.0022292589895724834,0.892032353914205,0.10796764608579498,-1.3877787807814457e-17,P06-C01
E00906,GRAT_STD_01,33.374401095140314,5.793292265571527,26.625598904859686,Observed_or_Validated,E4,Laboratory,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00044068890818446324,0.0004524298377450983,0.6126750843486439,0.06025476315350079,0.0015,-5.998991198170689,0.002475112624989205,0.00045253221500432165,0.06214646508328403,0.0015011261262671456,0.0024781807799740953,0.06657830420452959,0.06441034761554681,0.00043779663095832786,0.06012282029285203,0.0014522456941921929,0.002397484997544272,0.9355896523844531,0.06441034761554681,0.0,P06-C01
E00907,GRAT_STD_01,40.89253935660506,8.71731690622861,19.107460643394937,Observed_or_Validated,E5,Office,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0006927787901020857,0.0007167693965599559,0.5139608275286457,0.054916288994879096,0.0015,-6.092258560599509,0.002255200699271665,0.0007170263985586616,0.056481772337441116,0.0015011261262671456,0.002257747494111466,0.06095767235637839,0.05913693655037092,0.0006956096418610654,0.0547947265348994,0.00145628920940705,0.002190311164203402,0.9408630634496291,0.05913693655037091,-6.938893903907228e-18,P06-C01
E00908,GRAT_ENH_02,25.49760438056126,7.241615331964408,34.502395619438744,Observed_or_Validated,E3,Office,Pune,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00031360941155887765,0.0003191487225581715,0.56036171591969,0.05729673981964894,0.0015,-5.926035283981597,0.0026619382092042737,0.00031919966135004866,0.05900372224258288,0.0015011261262671456,0.002665487466721078,0.06348953549692116,0.06151605998264079,0.00030927782602851837,0.057169681401273154,0.0014544659068963738,0.002582634848442742,0.9384839400173592,0.061516059982640786,-6.938893903907228e-18,P06-C01
E00909,GRAT_STD_01,21.71663244353183,3.4195756331279945,38.28336755646817,Reconstructed_or_Imputed,E3,Laboratory,Bengaluru,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00027923366217084706,0.00028309234514827544,0.7189801176933179,0.06759944025071053,0.0015,-5.866224878707061,0.0028255438435089426,0.0002831324233502828,0.0699927714890019,0.0015011261262671456,0.00282954322791529,0.07460657326653461,0.07189144277251039,0.00027282848573691767,0.06744554944259944,0.0014464961768893125,0.0027265686672847374,0.9281085572274896,0.0718914427725104,1.3877787807814457e-17,P06-C01
E00910,GRAT_STD_01,27.750855578370977,3.3675564681724848,32.249144421629026,Observed_or_Validated,E2,Factory,Hyderabad,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0003408258651063567,0.00034769486426384854,0.7216967415960516,0.06781927944985824,0.0015,-5.927918196854293,0.002656944031888553,0.00034775532413796424,0.07022857692423728,0.0015011261262671456,0.0026604799722686895,0.07473793834691107,0.07201335581999471,0.00033507785268577515,0.06766838383074011,0.0014464023527086508,0.0025634917838601745,0.9279866441800053,0.07201335581999471,0.0,P06-C01
E00911,GRAT_ENH_02,41.831622176591374,8.531143052703628,18.168377823408626,Observed_or_Validated,E3,Factory,Delhi NCR,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0007389185919461054,0.0007651436776093421,0.5194846216800253,0.05518959374756242,0.0015,-6.100882365068325,0.0022358792058339593,0.0007654365494352484,0.056770999921243674,0.0015011261262671456,0.00223838251584077,0.06127594511278684,0.05943633998247271,0.0007424568793431883,0.05506664068996697,0.0014560598393572215,0.002171182573805329,0.9405636600175273,0.05943633998247271,0.0,P06-C01
E00912,GRAT_STD_01,37.15537303216975,6.55441478439425,22.84462696783025,Observed_or_Validated,E3,Office,Bengaluru,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0005451124746528081,0.0005619360885195231,0.5842405456248178,0.05860613475994182,0.0015,-6.042003386723765,0.0023711567585656054,0.0005620940337761782,0.06039366667106594,0.0015011261262671456,0.002373972402521842,0.0648308592336311,0.06277402690885223,0.0005442609648965905,0.05847760929824417,0.0014535012023254514,0.002298655443386016,0.9372259730911477,0.06277402690885223,0.0,P06-C01
E00914,GRAT_STD_01,31.16495550992471,9.645448323066393,28.83504449007529,Observed_or_Validated,E2,Management,Mumbai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0003949849948739741,0.00040449756972550763,0.48768728363153746,0.05364894045175053,0.0015,-5.997438020214696,0.002478950365127117,0.0004045794009352255,0.05514167988220774,0.0015011261262671456,0.00248202804992084,0.05952941345933096,0.057792180407733096,0.00039277265421193544,0.053532493040858393,0.0014573191110518868,0.0024095956016108758,0.942207819592267,0.05779218040773309,-6.938893903907228e-18,P06-C01
E00915,GRAT_ENH_02,45.72758384668035,14.67214236824093,14.272416153319647,Observed_or_Validated,E2,Office,Bengaluru,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.000981245414378992,0.0010191675692737643,0.3739766496249649,0.04863776458551598,0.0015,-6.174600231578121,0.0020773137092436173,0.0010196872736814855,0.049860389471073734,0.0015011261262671456,0.0020794743180603485,0.054460677189082714,0.05300425333964193,0.000992418114702708,0.04852698959218579,0.0014609820075349533,0.002023863625218471,0.946995746660358,0.05300425333964192,-6.938893903907228e-18,P06-C01
E00916,GRAT_STD_01,31.742642026009584,13.61533196440794,28.257357973990416,Observed_or_Validated,E4,Factory,Mumbai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0004060218048464851,0.00041607270446551633,0.3945792405163739,0.04950177082890658,0.0015,-6.025158158024619,0.002411340624029471,0.00041615928673039457,0.050768980105264094,0.0015011261262671456,0.002414252587931788,0.05510051810619342,0.053609986159698066,0.0004049017027180829,0.049395621208855135,0.001460518950076755,0.0023489442980480866,0.946390013840302,0.05360998615969806,-6.938893903907228e-18,P06-C01
E00917,GRAT_STD_01,33.83709787816564,2.135523613963039,26.162902121834357,Observed_or_Validated,E3,Office,Kolkata,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0004515407428489106,0.0004638104302931854,0.7931274135554687,0.07445723906197219,0.0015,-5.983669937157776,0.002513230425955248,0.000463918023620701,0.07737494496943303,0.0015011261262671456,0.0025163938909981923,0.08185638301031907,0.07859572149680719,0.00044543834507377786,0.0742927967496647,0.0014413303717170157,0.0024161560303517004,0.9214042785031928,0.07859572149680719,0.0,P06-C01
E00919,GRAT_STD_01,39.58658453114305,9.117043121149898,20.413415468856947,Observed_or_Validated,E4,Factory,Bengaluru,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0006351059577649135,0.0006563002651096562,0.5023942032929014,0.05435192265982893,0.0015,-6.081038503827584,0.002280588633010598,0.0006565157244044668,0.055884790411934726,0.0015011261262671456,0.0022831931358870284,0.060325625398493364,0.05854207894416398,0.000637105626544092,0.05423253866764305,0.0014567448511072227,0.002215689798869619,0.941457921055836,0.05854207894416398,0.0,P06-C01
E00920,GRAT_EXEC_03,32.34770704996578,6.286105407255304,27.652292950034223,Observed_or_Validated,E5,Field,Mumbai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.00041825211124377356,0.00042889939232655997,0.5940117644690307,0.05916101788532034,0.0015,-5.991150346771204,0.002494547296239719,0.00042899139597874316,0.06098326762530793,0.0015011261262671456,0.0024976638633745826,0.0654110490109284,0.06331763812337325,0.0004152619837068296,0.05903156316045246,0.0014530841849768278,0.002417728794237137,0.9366823618766268,0.06331763812337325,0.0,P06-C01
E00921,GRAT_ENH_02,45.4757015742642,5.393566050650239,14.5242984257358,Observed_or_Validated,E5,Laboratory,Mumbai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0009627134370579153,0.0009997433376198821,0.6285481581032772,0.061223043969886544,0.0015,-6.121092561318519,0.0021912432353775476,0.00100024341431712,0.0631773615036837,0.0015011261262671456,0.002193647521728744,0.0678723785659967,0.06562028715283447,0.000967054072024286,0.061081056698182534,0.001451316861725864,0.002120859520901778,0.9343797128471656,0.06562028715283447,0.0,P06-C01
E00922,GRAT_STD_01,35.95619438740589,14.261464750171116,24.043805612594113,Observed_or_Validated,E3,Office,Chennai,0.0002,1e-05,1.1,15.0,0.75,0.0015,0.0005078388541168696,0.0005228495988469233,0.38180656326777657,0.048964397238715866,0.0015,-6.071982412707227,0.0023012879082717984,0.0005229863323612164,0.05020377995423653,0.0015011261262671456,0.0023039399407983364,0.054531832353663226,0.05307163458056251,0.0005089823379066881,0.04885947435278556,0.0014609305023148295,0.002242247387555432,0.9469283654194375,0.05307163458056251,0.0,P06-C01
