employee_id,plan_id,attained_age_years,completed_service_years,retirement_age,years_to_retirement,service_at_retirement,pensionable_salary_basis_rule,pension_salary_source,current_pensionable_salary_annual,salary_escalation_rate,final_pensionable_salary,accrual_rate,full_annual_pension_at_retirement,puc_annual_pension_at_retirement,discount_rate,pension_escalation_rate,pensioner_mortality_model,mortality_A,mortality_B,mortality_c,spouse_pension_percentage_rule,spouse_pension_percentage_modelled,spouse_age_at_retirement,probability_reach_retirement_active,active_survival_source,active_survival_matched_horizon,member_annuity_factor,spouse_annuity_factor,member_pv_at_retirement,spouse_pv_at_retirement,total_pv_at_retirement,pre_retirement_discount_factor,member_dbo,spouse_dbo,db_pension_liability,puc_one_service_year_pv,model_status,review_flag
E02499,PEN_DB_01,27.197809719370294,4.454483230663929,60.0,32.8021902806297,37.25667351129363,pensionable_salary_annual,pensionable_salary_annual,815000.0,0.06,5511190.414317893,0.015,3079929.3288721917,368242.5792236226,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.1770650925296594,PIPELINE_06_RETIREMENT_SUMMARY,32.8021902806297,16.452696014800427,0.0,6058583.215672326,0.0,6058583.215672326,0.10867952540152742,116587.43866407812,0.0,116587.43866407812,26173.055913985576,OK,False
E02515,PEN_DB_02,47.30732375085558,6.959616700889802,60.0,12.69267624914442,19.652292950034223,pensionable_salary_annual,pensionable_salary_annual,1789000.0,0.065,3978781.203559991,0.02,1563843.475929014,553815.8422696508,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.481343124462576,PIPELINE_06_RETIREMENT_SUMMARY,12.69267624914442,16.87779941727805,0.0,9347192.699938064,0.0,9347192.699938064,0.43386472291964534,1952047.172008976,0.0,1952047.172008976,280481.99432583735,OK,False
E02528,PEN_DB_01,43.383983572895275,5.68104038329911,60.0,16.616016427104725,22.297056810403834,pensionable_salary_annual,pensionable_salary_annual,559000.0,0.06,1471954.8227224338,0.015,492303.9045688502,125433.52185417044,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.38671484154957547,PIPELINE_06_RETIREMENT_SUMMARY,16.616016427104725,16.452696014800427,0.0,2063719.6051324923,0.0,2063719.6051324923,0.32490670010180384,259298.61508994558,0.0,259298.61508994558,45642.80441523018,OK,False
E02530,PEN_DB_01,35.35386721423682,14.934976043805612,60.0,24.64613278576318,39.58110882956879,pensionable_salary_annual,pensionable_salary_annual,935000.0,0.06,3931002.558184659,0.015,2333901.6009723046,880641.4355193969,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,58.45311430527037,0.3036151761752832,PIPELINE_06_RETIREMENT_SUMMARY,24.64613278576318,16.452698921686956,1.1712143014432048,14488928.396562835,1031419.8437237915,15520348.240286626,0.18871373639123984,830162.7751428338,59096.596819834886,889259.3719626687,59542.06885597886,OK,False
E02532,PEN_DB_01,44.59958932238193,10.956878850102669,60.0,15.40041067761807,26.357289527720738,pensionable_salary_annual,pensionable_salary_annual,1552000.0,0.06,3807259.1102156644,0.015,1505235.4601251006,625735.1523237408,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.4420064311004315,PIPELINE_06_RETIREMENT_SUMMARY,15.40041067761807,16.452696014800427,0.0,10295030.246957349,0.0,10295030.246957349,0.3527587186273121,1605217.8173215594,0.0,1605217.8173215594,146503.2003440029,OK,False
E02569,PEN_DB_01,50.65023956194388,12.66255989048597,60.0,9.349760438056123,22.012320328542092,pensionable_salary_annual,pensionable_salary_annual,1592000.0,0.06,2745028.3955440097,0.015,906366.6653048802,521386.2968949094,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,61.18275154004107,0.6035775851552626,PIPELINE_06_RETIREMENT_SUMMARY,9.349760438056123,16.452696014800427,1.0142600560544912,8578210.249094428,528821.2947146744,9107031.543809103,0.5312130283853581,2750416.770845889,169555.06049962126,2919971.83134551,230598.85651869138,OK,False
E02580,PEN_DB_01,44.23545516769336,3.8466803559206024,60.0,15.76454483230664,19.611225188227245,pensionable_salary_annual,pensionable_salary_annual,716000.0,0.06,1794107.533415308,0.015,527769.7027455381,103520.37307796747,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,57.648186173853524,0.38849173248935726,PIPELINE_06_RETIREMENT_SUMMARY,15.76454483230664,16.452699135693468,1.2191283631144278,1703189.5526665407,126204.62297953737,1829394.175646078,0.34417404762586445,227731.3836384795,16874.665164370996,244606.0488028505,63588.867847146714,OK,False
E02595,PEN_DB_02,29.245722108145106,7.208761122518823,60.0,30.754277891854894,37.96303901437372,pensionable_salary_annual,pensionable_salary_annual,612000.0,0.065,4244913.646371395,0.02,3222996.447396894,612011.3692482346,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.2070174833660868,PIPELINE_06_RETIREMENT_SUMMARY,30.754277891854894,16.87779941727805,0.0,10329405.131265396,0.0,10329405.131265396,0.13222444566729938,282744.4513628724,0.0,282744.4513628724,39222.33606543454,OK,False
E02607,PEN_DB_01,49.52224503764545,13.831622176591376,60.0,10.477754962354553,24.309377138945926,pensionable_salary_annual,pensionable_salary_annual,2302000.0,0.06,4238907.841649545,0.015,1545678.140698411,879464.575606304,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.5752662229365704,PIPELINE_06_RETIREMENT_SUMMARY,10.477754962354553,16.452696014800427,0.0,14469563.318235986,0.0,14469563.318235986,0.49218001769225084,4096833.150965029,0.0,4096833.150965029,296193.2518586653,OK,False
E02609,PEN_DB_01,34.06160164271047,6.2149212867898695,60.0,25.93839835728953,32.153319644079396,pensionable_salary_annual,pensionable_salary_annual,821000.0,0.06,3721660.654729406,0.015,1794956.1695746258,346947.42037929164,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,58.34633812457221,0.25128119906145413,PIPELINE_06_RETIREMENT_SUMMARY,25.93839835728953,16.452698921686956,1.1775314573433544,5708221.449156443,408541.5015407447,6116762.950697187,0.17291468153865308,248023.41220058597,17751.213427898914,265774.6256284849,42763.956832953336,OK,False
E02627,PEN_DB_02,40.26009582477755,5.319644079397673,60.0,19.73990417522245,25.059548254620122,pensionable_salary_annual,pensionable_salary_annual,844000.0,0.065,2925641.335101079,0.02,1466305.0042535346,311267.4121342312,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.3295064887723757,PIPELINE_06_RETIREMENT_SUMMARY,19.73990417522245,16.87779941727805,0.0,5253508.947136775,0.0,5253508.947136775,0.2729016802895698,472410.6254874023,0.0,472410.6254874023,88804.93101352223,OK,False
E02635,PEN_DB_01,39.285420944558524,6.023271731690623,60.0,20.714579055441476,26.7378507871321,pensionable_salary_annual,pensionable_salary_annual,2050000.0,0.06,6854159.518468128,0.015,2748982.41714003,619266.9790813093,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.3190229375529317,PIPELINE_06_RETIREMENT_SUMMARY,20.714579055441476,16.452696014800427,0.0,10188611.358828556,0.0,10188611.358828556,0.24622231722856708,800321.1984995251,0.0,800321.1984995251,132871.50806906886,REVIEW_SPOUSE_DOB_MISSING,True
E02638,PEN_DB_02,33.54688569472964,2.0698151950718686,60.0,26.45311430527036,28.52292950034223,pensionable_salary_annual,pensionable_salary_annual,437000.0,0.065,2311871.747371074,0.02,1318827.0972819629,95702.94543532001,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.21820235546646546,PIPELINE_06_RETIREMENT_SUMMARY,26.45311430527036,16.87779941727805,0.0,1615255.1167000374,0.0,1615255.1167000374,0.17546939823049684,61844.62301635039,0.0,61844.62301635039,29879.29703270103,OK,False
E02665,PEN_DB_01,41.883641341546884,2.3572895277207393,60.0,18.116358658453116,20.473648186173854,pensionable_salary_annual,pensionable_salary_annual,800000.0,0.06,2299006.071931735,0.015,706035.6224191176,81291.34406296608,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.3305399358955904,PIPELINE_06_RETIREMENT_SUMMARY,18.116358658453116,16.452696014800427,0.0,1337461.7725025322,0.0,1337461.7725025322,0.293543822121529,129771.18221012532,0.0,129771.18221012532,55051.0154497657,OK,False
E02678,PEN_DB_01,38.20396988364134,3.6139630390143735,60.0,21.796030116358658,25.40999315537303,pensionable_salary_annual,pensionable_salary_annual,584000.0,0.06,2079602.1058792642,0.015,792640.1291443716,112734.07719756174,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,52.76933607118412,0.2863983184779685,PIPELINE_06_RETIREMENT_SUMMARY,21.796030116358658,16.452699208341844,1.520679735024224,1854779.8626614723,171432.4266409886,2026212.2893024608,0.22884967322877242,121566.28148533247,11236.051809861461,132802.33329519394,36747.00926974969,OK,False
E02680,PEN_DB_01,36.27926078028747,8.435318275154003,60.0,23.720739219712527,32.15605749486653,pensionable_salary_annual,pensionable_salary_annual,1214000.0,0.06,4836069.320257518,0.015,2332633.846670413,611906.7587561976,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,55.70704996577687,0.289810976050469,PIPELINE_06_RETIREMENT_SUMMARY,23.720739219712527,16.452699205198666,1.3371508346832808,10067517.843443785,818211.6332191906,10885729.476662975,0.2009070016388226,586181.7724999074,47640.41672424848,633822.1892241559,75139.09594745959,OK,False
E02703,PEN_DB_01,48.15605749486653,2.6611909650924024,60.0,11.84394250513347,14.505133470225871,pensionable_salary_annual,pensionable_salary_annual,480000.0,0.06,957111.315245106,0.015,208245.41060240538,38205.83977076974,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.46433704721347896,PIPELINE_06_RETIREMENT_SUMMARY,11.84394250513347,16.452696014800427,0.0,628589.0677386469,0.0,628589.0677386469,0.44872495895917913,130972.58083279588,0.0,130972.58083279588,49215.776902447215,OK,False
E02709,PEN_DB_01,33.661875427789184,9.894592744695414,60.0,26.338124572210816,36.23271731690623,pensionable_salary_annual,pensionable_salary_annual,692000.0,0.06,3210813.8392720963,0.015,1745047.652933344,476545.4297794397,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.26387646112022556,PIPELINE_06_RETIREMENT_SUMMARY,26.338124572210816,16.452696014800427,0.0,7840457.093403544,0.0,7840457.093403544,0.16830088625239795,348199.735190242,0.0,348199.735190242,35190.91125573766,OK,False
E02720,PEN_DB_02,40.766598220396986,6.507871321013004,60.0,19.233401779603014,25.74127310061602,pensionable_salary_annual,pensionable_salary_annual,2641000.0,0.065,8867361.13524053,0.02,4565143.2932803,1154152.9045019434,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.34555573786281935,PIPELINE_06_RETIREMENT_SUMMARY,19.233401779603014,16.87779941727805,0.0,19479561.219052672,0.0,19479561.219052672,0.2821484167556339,1899218.3442534944,0.0,1899218.3442534944,291834.03459763934,OK,False
E02721,PEN_DB_01,50.39835728952772,12.914442162902121,60.0,9.601642710472277,22.516084873374396,pensionable_salary_annual,pensionable_salary_annual,3504000.0,0.06,6131150.464123396,0.015,2070742.5633244682,1187705.8209145814,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,57.60438056125941,0.5970273258937431,PIPELINE_06_RETIREMENT_SUMMARY,9.601642710472277,16.452699135693468,1.221754606357279,19540966.533219434,1451085.0576997434,20992051.590919178,0.5222367922694291,6092670.8341160305,452433.28132409556,6545104.1154401265,506805.0197507964,OK,False
E02729,PEN_DB_01,42.902121834360024,14.850102669404517,60.0,17.097878165639976,31.947980835044493,pensionable_salary_annual,pensionable_salary_annual,702000.0,0.06,1901138.3094080517,0.015,911062.9541060597,423481.48625171545,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.42416566739969636,PIPELINE_06_RETIREMENT_SUMMARY,17.097878165639976,16.452696014800427,0.0,6967412.161195361,0.0,6967412.161195361,0.3144848648581197,929408.7663017451,0.0,929408.7663017451,62586.01620422426,OK,False
E02733,PEN_DB_01,34.08624229979466,15.83025325119781,60.0,25.913757700205338,41.74401095140315,pensionable_salary_annual,pensionable_salary_annual,698000.0,0.06,3159551.8261114405,0.015,1978385.4904608265,750247.583514429,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.290345423993899,PIPELINE_06_RETIREMENT_SUMMARY,25.913757700205338,16.452696014800427,0.0,12343595.427401498,0.0,12343595.427401498,0.17320319729804629,620744.0556068809,0.0,620744.0556068809,39212.515792184924,OK,False
E02739,PEN_DB_01,48.714579055441476,7.707049965776865,60.0,11.285420944558524,18.99247091033539,pensionable_salary_annual,pensionable_salary_annual,1780000.0,0.06,3435637.577262362,0.015,978768.7011691583,397179.457083924,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,53.149897330595486,0.5226562908110564,PIPELINE_06_RETIREMENT_SUMMARY,11.285420944558524,16.4526992082766,1.4966664176506055,6534674.139108405,594445.1551982089,7129119.294306614,0.46600620543226007,1591592.2569599564,144783.70092527935,1736375.9578852358,225297.09364745373,OK,False
E02744,PEN_DB_02,24.62696783025325,2.108145106091718,60.0,35.37303216974675,37.48117727583847,pensionable_salary_annual,pensionable_salary_annual,462000.0,0.065,4286279.934947666,0.02,3213096.361912857,180722.00136398096,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.14594412898246967,PIPELINE_06_RETIREMENT_SUMMARY,35.37303216974675,16.87779941727805,0.0,3050189.689310321,0.0,3050189.689310321,0.09757715677184547,43437.181448666815,0.0,43437.181448666815,20604.455226137085,OK,False
E02750,PEN_DB_01,40.01916495550992,1.9685147159479808,60.0,19.980835044490078,21.94934976043806,pensionable_salary_annual,pensionable_salary_annual,755000.0,0.06,2418684.776670127,0.015,796328.3718506946,71418.24864171751,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.2968784387544358,PIPELINE_06_RETIREMENT_SUMMARY,19.980835044490078,16.452696014800427,0.0,1175022.7348116117,0.0,1175022.7348116117,0.25875430561360174,90263.57122489056,0.0,90263.57122489056,45853.64310137869,OK,False
E02754,PEN_DB_01,52.114989733059545,3.263518138261465,60.0,7.885010266940455,11.148528405201919,pensionable_salary_annual,pensionable_salary_annual,1433000.0,0.06,2268732.0057438426,0.015,379395.34814738925,111060.72077399015,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,58.86379192334018,0.5899652141050417,PIPELINE_06_RETIREMENT_SUMMARY,7.885010266940455,16.452698921686956,1.1470327602657435,1827248.6009200038,127390.28510649293,1954638.8860264968,0.5865548244915816,632313.7917468557,44083.01868002142,676396.8104268771,207260.0125909538,OK,False
E02768,PEN_DB_01,44.832306639288156,8.731006160164272,60.0,15.167693360711844,23.898699520876114,pensionable_salary_annual,pensionable_salary_annual,1123000.0,0.06,2717761.6171621378,0.015,974264.5238689241,355931.9013195096,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,63.13210130047913,0.43542583488141334,PIPELINE_06_RETIREMENT_SUMMARY,15.167693360711844,16.452696014800427,0.9082878945647562,5856039.374379834,323288.63725792797,6179328.011637762,0.35835698190541315,913764.0162089885,50445.27618238898,964209.2923913775,110435.07182375371,OK,False
E02775,PEN_DB_02,42.68856947296372,9.681040383299111,60.0,17.31143052703628,26.992470910335392,pensionable_salary_annual,pensionable_salary_annual,2236000.0,0.065,6651699.69956859,0.02,3590916.2128978367,1287907.4681820415,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.3975040746788639,PIPELINE_06_RETIREMENT_SUMMARY,17.31143052703628,16.87779941727805,0.0,21737043.91599091,0.0,21737043.91599091,0.3201774518505206,2766513.612973133,0.0,2766513.612973133,285766.1473807797,OK,False
E02782,PEN_DB_01,28.54483230663929,7.994524298425736,60.0,31.45516769336071,39.449691991786445,pensionable_salary_annual,pensionable_salary_annual,413000.0,0.06,2581964.62142827,0.015,1527865.635735521,309623.6835552586,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.20400151468280012,PIPELINE_06_RETIREMENT_SUMMARY,31.45516769336071,16.452696014800427,0.0,5094144.344517432,0.0,5094144.344517432,0.11904971099448448,123718.02663280976,0.0,123718.02663280976,15475.345625901977,OK,False
E02785,PEN_DB_01,40.95824777549623,5.61533196440794,60.0,19.041752224503767,24.657084188911707,pensionable_salary_annual,pensionable_salary_annual,776000.0,0.06,2353584.1867446783,0.015,870487.8515738224,198242.34772128685,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.3428924663140499,PIPELINE_06_RETIREMENT_SUMMARY,19.041752224503767,16.452696014800427,0.0,3261621.0843186965,0.0,3261621.0843186965,0.27572832711279055,308370.5072255069,0.0,308370.5072255069,54915.810708979225,OK,False
E02793,PEN_DB_02,55.57563312799452,5.494866529774128,60.0,4.4243668720054785,9.919233401779607,pensionable_salary_annual,pensionable_salary_annual,1639000.0,0.065,2165626.9740685867,0.02,429627.1883395205,237996.62351571,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,68.31485284052019,0.748656801752302,PIPELINE_06_RETIREMENT_SUMMARY,4.4243668720054785,16.87779941727805,0.9155528223006754,4016859.273687594,217898.48035783958,4234757.754045433,0.7474640266035414,2247810.4591925656,121934.68822742005,2369745.147419986,431265.279070827,OK,False
E02807,PEN_DB_01,28.6652977412731,4.418891170431212,60.0,31.3347022587269,35.75359342915811,pensionable_salary_annual,pensionable_salary_annual,566000.0,0.06,3513728.365866869,0.015,1884426.2312055621,232901.74876834196,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.18873366550562762,PIPELINE_06_RETIREMENT_SUMMARY,31.3347022587269,16.452696014800427,0.0,3831861.67380095,0.0,3831861.67380095,0.12002399412393343,86801.50851044474,0.0,86801.50851044474,19643.278180569974,OK,False
E02808,PEN_DB_02,45.7741273100616,23.45516769336071,60.0,14.225872689938399,37.681040383299106,pensionable_salary_annual,pensionable_salary_annual,1369000.0,0.065,3353323.7624211987,0.02,2527134.562201394,1573055.4235544098,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,58.65023956194388,0.5115068109199817,PIPELINE_06_RETIREMENT_SUMMARY,14.225872689938399,16.87780267710021,1.6330385655286055,26549719.03889362,2568860.1723782863,29118579.211271908,0.3922373956083273,5326725.867957082,515395.8093238763,5842121.677280958,249076.0992911018,OK,False
E02834,PEN_DB_02,41.93018480492813,8.487337440109513,60.0,18.069815195071868,26.55715263518138,pensionable_salary_annual,pensionable_salary_annual,1703000.0,0.065,5313944.400631486,0.02,2822464.6508487565,902024.7853227984,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.3772330505599561,PIPELINE_06_RETIREMENT_SUMMARY,18.069815195071868,16.87779941727805,0.0,15224193.396091487,0.0,15224193.396091487,0.3045949817252755,1749309.9718578737,0.0,1749309.9718578737,206108.2152326092,OK,False
E02844,PEN_DB_02,48.50102669404517,10.43668720054757,60.0,11.498973305954827,21.935660506502398,pensionable_salary_annual,pensionable_salary_annual,1242000.0,0.065,2562205.774118324,0.02,1124073.5201771944,534818.8041581959,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,60.46543463381246,0.5321871001674741,PIPELINE_06_RETIREMENT_SUMMARY,11.498973305954827,16.87779941727805,1.4826143924502577,9026564.501170542,792930.0563979769,9819494.557568518,0.46931012942240913,2254481.9426892553,198042.84273745504,2452524.7854267103,234990.73396566266,OK,False
E02867,PEN_DB_02,44.106776180698155,3.132101300479124,60.0,15.893223819301845,19.02532511978097,pensionable_salary_annual,pensionable_salary_annual,1303000.0,0.065,3545013.1739752623,0.02,1348900.5637757203,222066.8074484709,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,59.17864476386037,0.37902303924490677,PIPELINE_06_RETIREMENT_SUMMARY,15.893223819301845,16.87780186690075,1.5886340350366013,3747999.5773304915,352782.8883645603,4100782.465695052,0.35148814860216293,499316.39825998386,46998.47946925572,546314.8777292396,174424.39605822094,OK,False
E02881,PEN_DB_01,35.87132101300479,3.268993839835729,60.0,24.12867898699521,27.39767282683094,pensionable_salary_annual,pensionable_salary_annual,398000.0,0.06,1623604.2203358386,0.015,667244.6584353487,79613.28291913723,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.2537196876191212,PIPELINE_06_RETIREMENT_SUMMARY,24.12867898699521,16.452696014800427,0.0,1309853.142608868,0.0,1309853.142608868,0.19543766300382456,64950.87934949269,0.0,64950.87934949269,19868.767740705363,OK,False
E02890,PEN_DB_02,40.64613278576318,9.932922655715263,60.0,19.35386721423682,29.286789869952084,pensionable_salary_annual,pensionable_salary_annual,488000.0,0.065,1650975.0085824048,0.02,967035.1631379046,327980.1413353574,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.3623057478293701,PIPELINE_06_RETIREMENT_SUMMARY,19.35386721423682,16.87779941727805,0.0,5535583.038308668,0.0,5535583.038308668,0.27992118580676106,561402.5270009685,0.0,561402.5270009685,56519.36962158317,OK,False
E02897,PEN_DB_01,50.0807665982204,7.444216290212183,60.0,9.9192334017796,17.363449691991782,pensionable_salary_annual,pensionable_salary_annual,2050000.0,0.06,3654000.858482077,0.015,951690.9012112248,408017.59072742367,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.5597527456595064,PIPELINE_06_RETIREMENT_SUMMARY,9.9192334017796,16.452696014800427,0.0,6712989.388929555,0.0,6712989.388929555,0.5111348006278686,1920647.406439741,0.0,1920647.406439741,258005.32004491187,OK,False
E02901,PEN_DB_02,24.689938398357288,1.6290212183436004,60.0,35.310061601642715,36.93908281998632,pensionable_salary_annual,pensionable_salary_annual,254000.0,0.065,2347199.759105752,0.02,1734068.1259331864,76472.76422548515,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,55.60027378507871,0.1432408047112728,PIPELINE_06_RETIREMENT_SUMMARY,35.310061601642715,16.877802996251773,1.8977483761298761,1290692.2491765488,145126.06412707732,1435818.3133036261,0.09798222728138913,18114.93423125347,2036.8520137778216,20151.786245031293,12370.487270584335,OK,False
E02916,PEN_DB_01,50.25051334702259,2.0479123887748116,60.0,9.74948665297741,11.797399041752222,pensionable_salary_annual,pensionable_salary_annual,2074000.0,0.06,3660394.951530455,0.015,647747.098404301,112442.52253571994,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,60.41067761806981,0.5138342824623711,PIPELINE_06_RETIREMENT_SUMMARY,9.74948665297741,16.452696014800427,1.057709946712805,1849982.6424175466,118931.57451950971,1968914.2169370563,0.5170389389179244,491489.20311098365,31596.828772913024,523086.0318838967,255424.02826950973,OK,False
E02918,PEN_DB_02,39.096509240246405,8.796714579055442,60.0,20.903490759753595,29.700205338809035,pensionable_salary_annual,pensionable_salary_annual,734000.0,0.065,2737778.6557030333,0.02,1626251.764931773,481669.14829699363,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,58.0889801505818,0.33172832872220287,PIPELINE_06_RETIREMENT_SUMMARY,20.903490759753595,16.87780267710021,1.6807168346381465,8129516.840603577,809549.4462685751,8939066.286872152,0.25279069467107007,681723.6790830591,67887.06361408942,749610.7426971485,85214.85333648723,OK,False
E02929,PEN_DB_01,45.894592744695416,20.870636550308006,60.0,14.105407255304584,34.97604380561259,pensionable_salary_annual,pensionable_salary_annual,330000.0,0.06,750694.917246842,0.015,393845.07465414394,235012.21167033576,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.5,56.6652977412731,0.507104340783274,PIPELINE_06_RETIREMENT_SUMMARY,14.105407255304584,16.45269919212516,1.2784864730251142,3866585.22508808,300459.93361623917,4167045.158704319,0.3850612790229254,755013.5819743379,58669.68332870535,813683.2653030433,38986.98841032883,OK,False
E02936,PEN_DB_02,40.2299794661191,7.112936344969199,60.0,19.770020533880903,26.882956878850102,pensionable_salary_annual,pensionable_salary_annual,755000.0,0.065,2622100.0507769566,0.02,1409796.0519413517,373016.61502634,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,65.14715947980835,0.34044243454398326,PIPELINE_06_RETIREMENT_SUMMARY,19.770020533880903,16.87779941727805,1.126367328794297,6295699.607726593,420153.7282631092,6715853.335989702,0.2723615189705051,583758.7900719336,38958.0900197448,622716.8800916785,87547.09024383586,OK,False
E02939,PEN_DB_02,38.58179329226557,2.2861054072553046,60.0,21.418206707734427,23.704312114989733,pensionable_salary_annual,pensionable_salary_annual,1160000.0,0.065,4469279.772552796,0.02,2118824.053156036,204344.89309139407,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,57.2621492128679,0.27980863587289545,PIPELINE_06_RETIREMENT_SUMMARY,21.418206707734427,16.8778029178778,1.7518612198310686,3448892.8328713584,357983.8936773389,3806876.7265486973,0.24437400357879357,235828.24438956834,24478.207139704897,260306.45152927324,113864.588528224,OK,False
E02943,PEN_DB_01,24.580424366872005,4.418891170431212,60.0,35.41957563312799,39.8384668035592,pensionable_salary_annual,pensionable_salary_annual,395000.0,0.06,3111143.9379770234,0.015,1859148.0674128812,206217.09716200884,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.15779295878971938,PIPELINE_06_RETIREMENT_SUMMARY,35.41957563312799,16.452696014800427,0.0,3392827.2126610954,0.0,3392827.2126610954,0.09104142858818412,48740.325638690316,0.0,48740.325638690316,11029.990049276108,OK,False
E02944,PEN_DB_02,46.04243668720055,3.0992470910335386,60.0,13.95756331279945,17.05681040383299,pensionable_salary_annual,pensionable_salary_annual,1027000.0,0.065,2473456.7776142326,0.02,843785.6659568334,153317.07445636202,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.0,,0.41901577519344463,PIPELINE_06_RETIREMENT_SUMMARY,13.95756331279945,16.87779941727805,0.0,2587654.8299183627,0.0,2587654.8299183627,0.39922242799723207,432864.18120499334,0.0,432864.18120499334,139667.52843208818,OK,False
E02950,PEN_DB_01,36.969199178644764,6.247775496235455,60.0,23.030800821355236,29.27857631759069,pensionable_salary_annual,pensionable_salary_annual,372000.0,0.06,1423499.3802597506,0.015,625170.5286446724,133405.5682033984,0.07,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.5,0.0,,0.2874083569624734,PIPELINE_06_RETIREMENT_SUMMARY,23.030800821355236,16.452696014800427,0.0,2194881.2603322393,0.0,2194881.2603322393,0.2105077400204121,132794.0117434746,0.0,132794.0117434746,21254.606831421603,OK,False
E02952,PEN_DB_02,47.41409993155373,11.181382614647502,60.0,12.585900068446271,23.767282683093775,pensionable_salary_annual,pensionable_salary_annual,1218000.0,0.065,2690708.921174547,0.02,1279016.7909495549,601716.9190459603,0.068,0.03,Gompertz-Makeham,0.0002,1e-05,1.1,0.67,0.67,60.484599589322386,0.507769535363188,PIPELINE_06_RETIREMENT_SUMMARY,12.585900068446271,16.87779941727805,1.481059218655267,10155657.465640252,891178.3899738644,11046835.855614116,0.4369231628170491,2253096.2986685974,197713.51472781948,2450809.8133964166,219186.65140622953,OK,False
