employee_id,employment_status,department,grade,attained_age_years,completed_service_years,gratuity_plan_id,superannuation_plan_id,gti_plan_id,active_gratuity_member_flag,active_db_pension_member_flag,active_dc_superannuation_member_flag,active_edli_member_flag,active_gti_member_flag,gratuity_dbo,gratuity_puc_one_service_year_pv,db_pension_plan_id,member_dbo,spouse_dbo,db_pension_liability,db_pension_puc_one_service_year_pv,probability_reach_retirement_active,active_survival_source,dc_superannuation_plan_id,current_annual_employer_contribution,current_annual_employee_contribution,projected_future_contribution_corpus,projected_member_corpus_from_available_data,opening_member_corpus_available,dc_model_status,gti_pricing_plan_id,cover_basis,gti_sum_assured,gti_q_death_1y,gti_fresh_expected_death_count,gti_fresh_expected_claim_cost,gti_gross_premium_loading_rate,gti_fresh_model_gross_premium,gti_underwriting_referral_flag,gti_cover_above_free_cover_limit,gti_free_cover_limit,edli_plan_id,edli_capped_monthly_wage,edli_part_b_lower_if_qualifying,edli_part_b_upper_if_qualifying,official_calculator_required_flag,edli_model_status,combined_db_liability,known_group_risk_cover,pipeline_10_version
E01305,Active,Corporate,E6,37.83709787816564,17.00479123887748,GRAT_STD_01,,GTI_GRADE_03,True,False,False,True,True,1423353.7338287395,83703.09954611932,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,5000000.0,0.0005862304781109332,0.0005862304781109332,2931.152390554666,0.2,3663.9404881933324,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1423353.7338287395,5000000.0,P10-C01
E01306,Active,Technology,E6,34.327173169062284,4.418891170431212,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,241108.2089291186,54563.05657457284,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,4812000.0,0.0004764243241889549,0.0004764243241889549,2292.553847997251,0.2,2865.692309996564,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,241108.2089291186,4812000.0,P10-C01
E01307,Active,Manufacturing,E2,37.24572210814511,3.370294318959617,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,65707.23734981817,19495.993860293325,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,2028000.0,0.000565065846936375,0.000565065846936375,1145.9535375869684,0.2,1432.4419219837105,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,65707.23734981817,2028000.0,P10-C01
E01308,Active,Supply Chain,E3,37.14989733059548,2.915811088295688,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,76877.77110052912,26365.827130956117,,,,,,,,SUP_DC_01,106380.0,0.0,9787977.810683407,9787977.810683407,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,2751000.0,0.0005617472706758866,0.0005617472706758866,1545.366741629364,0.2,1931.708427036705,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,76877.77110052912,2751000.0,P10-C01
E01309,Exited,Corporate,E3,47.175906913073234,3.0088980150581794,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E01310,Active,Research,E3,39.945242984257355,8.895277207392198,GRAT_STD_01,PEN_DB_01,GTI_SAL_02,True,True,False,True,True,249425.96501487834,28040.268920185998,PEN_DB_01,411007.1463810789,0.0,411007.1463810789,46205.09701929489,0.3455933270355293,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_SAL_02,Salary Multiple,2613000.0,0.0006721649553153181,0.0006721649553153181,1756.3670282389262,0.2,2195.4587852986574,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,660433.1113959573,2613000.0,P10-C01
E01311,Active,Operations,E3,35.30184804928131,3.266255989048597,GRAT_STD_01,SUP_DC_02,GTI_SAL_02,True,False,True,True,True,80766.42391365845,24727.524169709766,,,,,,,,SUP_DC_02,62900.0,31450.0,11392313.789649844,11392313.789649844,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,2409000.0,0.000503331566873127,0.000503331566873127,1212.525744597363,0.2,1515.6571807467037,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,80766.42391365845,2409000.0,P10-C01
E01312,Active,Finance,E2,36.23271731690623,11.764544832306639,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,240707.66319312502,20460.431459457508,,,,,,,,SUP_DC_01,67680.0,0.0,6849925.772088876,6849925.772088876,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,1743000.0,0.0005314706686683289,0.0005314706686683289,926.3533754888972,0.2,1157.9417193611214,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,240707.66319312502,1743000.0,P10-C01
E01313,Early Retired,Research,E4,29.39082819986311,0.5995893223819302,GRAT_STD_01,,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E01314,Active,Sales,E3,38.16290212183436,0.8733744010951403,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,14958.985578655676,17127.80402070215,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,2157000.0,0.0005984102429646889,0.0005984102429646889,1290.770894074834,0.2,1613.4636175935423,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,14958.985578655676,2157000.0,P10-C01
E01315,Active,Research,E7,40.50102669404517,19.915126625598905,GRAT_EXEC_03,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,3358406.403405441,168635.95529885034,,,,,,,,SUP_DC_01,396540.0,0.0,25286625.18965341,25286625.18965341,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,10000000.0,0.0006978454005606135,0.0006978454005606135,6978.454005606135,0.2,8723.067507007669,True,2500000.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,3358406.403405441,10000000.0,P10-C01
E01316,Active,Operations,E2,34.77891854893908,8.271047227926077,GRAT_STD_01,SUP_DC_02,GTI_GRADE_03,True,False,True,True,True,117973.03005847715,14263.37280001946,,,,,,,,SUP_DC_02,32600.0,16300.0,6229781.686544597,6229781.686544597,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,2000000.0,0.0004885850924845593,0.0004885850924845593,977.1701849691186,0.2,1221.4627312113982,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,117973.03005847715,2000000.0,P10-C01
E01317,Active,Manufacturing,E4,31.82751540041068,1.787816563997262,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,50979.52217020971,28514.96243900321,,,,,,,,SUP_DC_01,128340.0,0.0,20154989.376965746,20154989.376965746,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.00041782764050324117,0.00041782764050324117,835.6552810064824,0.2,1044.5691012581028,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,50979.52217020971,2000000.0,P10-C01
E01318,Active,Sales,E3,37.91649555099247,9.850787132101301,GRAT_STD_01,,,True,False,False,False,False,213909.29071345716,21714.943978068433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213909.29071345716,0.0,P10-C01
E01319,Active,Sales,E5,25.61533196440794,3.5044490075290895,GRAT_STD_01,PEN_DB_01,GTI_GRADE_03,True,True,False,True,True,201833.08003517575,57593.384752224956,PEN_DB_01,149746.6641446208,0.0,149746.6641446208,42730.44459283026,0.1604872278000935,PIPELINE_06_RETIREMENT_SUMMARY,,,,,,,,GTI_GRADE_03,Grade Based,4000000.0,0.0003204933204665913,0.0003204933204665913,1281.9732818663651,0.2,1602.4666023329564,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,351579.74417979654,4000000.0,P10-C01
E01320,Active,Technology,E2,20.684462696783026,2.4175222450376452,GRAT_STD_01,SUP_DC_02,GTI_GRADE_03,True,False,True,False,True,40269.22071580473,16657.228614323532,,,,,,,,SUP_DC_02,47300.0,23650.0,34927238.84838312,34927238.84838312,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,2000000.0,0.00027530566101272594,0.00027530566101272594,550.6113220254518,0.2,688.2641525318147,False,0.0,5000000.0,,,,,,,40269.22071580473,2000000.0,P10-C01
E01321,Early Retired,Human Resources,E3,30.781656399726216,9.957563312799453,GRAT_STD_01,,GTI_GRADE_03,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E01322,Retired,Human Resources,E4,34.32443531827516,9.177275838466803,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E01323,Active,Manufacturing,E6,48.876112251882276,7.170431211498974,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,507085.98364474083,70719.03609249392,,,,,,,,SUP_DC_01,233100.0,0.0,5091410.468513255,5091410.468513255,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,6270000.0,0.00130570496475818,0.00130570496475818,8186.770129033789,0.2,10233.462661292237,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,507085.98364474083,6270000.0,P10-C01
E01324,Active,Manufacturing,E4,34.75427789185489,7.783709787816564,GRAT_STD_01,SUP_DC_02,GTI_GRADE_03,True,False,True,True,True,302803.36180604796,38902.19060839219,,,,,,,,SUP_DC_02,82200.0,41100.0,15731790.125613745,15731790.125613745,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,3000000.0,0.0004879081946197148,0.0004879081946197148,1463.7245838591446,0.2,1829.6557298239306,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,302803.36180604796,3000000.0,P10-C01
E01325,Active,Research,E3,32.29295003422313,8.7419575633128,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,266820.277464586,30521.79966925776,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,2745000.0,0.00042770793251576165,0.00042770793251576165,1174.0582747557658,0.2,1467.5728434447071,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,266820.277464586,2745000.0,P10-C01
E01326,Active,Sales,E6,40.53388090349076,10.636550308008214,GRAT_STD_01,,GTI_GRADE_03,True,False,False,True,True,577102.075460548,54256.5078666577,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,5000000.0,0.0006994064400589067,0.0006994064400589067,3497.0322002945336,0.2,4371.290250368167,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,577102.075460548,5000000.0,P10-C01
E01327,Active,Operations,E7,40.51745379876797,19.589322381930184,GRAT_STD_01,SUP_DC_02,GTI_GRADE_03,True,False,True,True,True,2166123.9054772872,110576.76540539191,,,,,,,,SUP_DC_02,252500.0,126250.0,25733950.19443764,25733950.19443764,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,7500000.0,0.0006986253095964064,0.0006986253095964064,5239.689821973047,0.2,6549.612277466309,True,2500000.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,2166123.9054772872,7500000.0,P10-C01
E01328,Active,Manufacturing,E4,38.691307323750856,6.056125941136208,GRAT_STD_01,SUP_DC_01,,True,False,True,True,False,233207.52536533363,38507.707341631154,,,,,,,,SUP_DC_01,124200.0,0.0,9679925.325532172,9679925.325532172,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,233207.52536533363,0.0,P10-C01
E01329,Active,Operations,E6,26.182067077344286,8.062970568104038,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,604071.3693774889,74919.20803569704,,,,,,,,SUP_DC_01,230940.0,0.0,61318541.87190286,61318541.87190286,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,7071000.0,0.00032718151610940793,0.00032718151610940793,2313.5005004096233,0.2,2891.875625512029,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,604071.3693774889,7071000.0,P10-C01
E01330,Active,Operations,E3,35.89596167008898,2.242299794661191,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,65375.885706820016,29155.729248371194,,,,,,,,SUP_DC_01,107460.0,0.0,11257553.926933955,11257553.926933955,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,3261000.0,0.0005210016788684008,0.0005210016788684008,1698.986474789855,0.2,2123.7330934873185,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,65375.885706820016,3261000.0,P10-C01
E01331,Active,Technology,E4,36.70362765229295,2.4175222450376452,GRAT_STD_01,,GTI_GRADE_03,True,False,False,True,True,73181.46221349732,30271.267353884374,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,3000000.0,0.0005466851122649652,0.0005466851122649652,1640.0553367948955,0.2,2050.069170993619,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,73181.46221349732,3000000.0,P10-C01
E01332,Active,Technology,E4,41.23203285420944,2.21492128678987,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,91680.30485070318,41392.12774625381,,,,,,,,SUP_DC_01,162540.0,0.0,9573765.988217318,9573765.988217318,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.0007337601874174024,0.0007337601874174024,1467.520374834805,0.2,1834.4004685435061,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,91680.30485070318,2000000.0,P10-C01
E01333,Active,Technology,E3,30.73511293634497,5.245722108145106,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,102640.11444808614,19566.441441630202,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,1749000.0,0.00039628893561429845,0.00039628893561429845,693.109348389408,0.2,866.3866854867599,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,102640.11444808614,1749000.0,P10-C01
E01334,Active,Sales,E4,29.593429158110883,5.4811772758384665,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,237749.65969370978,43375.655945618135,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,3747000.0,0.0003760507068361963,0.0003760507068361963,1409.0619985152275,0.2,1761.3274981440343,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,237749.65969370978,3747000.0,P10-C01
E01335,Active,Manufacturing,E4,58.795345653661876,4.380561259411362,GRAT_STD_01,SUP_DC_01,,True,False,True,True,False,205680.73284013974,46953.05479366314,,,,,,,,SUP_DC_01,132660.0,0.0,166580.8286235741,166580.8286235741,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,,,,,,,,,,,,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,205680.73284013974,0.0,P10-C01
E01336,Active,Operations,E5,41.46748802190281,7.069130732375085,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,376001.558368434,53189.221221561005,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,5091000.0,0.0007458710071051828,0.0007458710071051828,3797.2292971724855,0.2,4746.536621465607,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,376001.558368434,5091000.0,P10-C01
E01337,Active,Customer Service,E4,38.29705681040383,12.791238877481177,GRAT_STD_01,,GTI_GRADE_03,True,False,False,True,True,392960.0045435534,30721.027752468508,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,3000000.0,0.0006035363685248515,0.0006035363685248515,1810.6091055745544,0.2,2263.261381968193,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,392960.0045435534,3000000.0,P10-C01
E01338,Deceased,Finance,E2,20.20807665982204,0.1998631074606434,GRAT_ENH_02,PEN_DB_02,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E01339,Active,Technology,E2,48.17522245037645,7.567419575633128,GRAT_STD_01,SUP_DC_02,GTI_SAL_02,True,False,True,True,True,131194.46071474956,17336.74991898056,,,,,,,,SUP_DC_02,39100.0,19550.0,1473636.7270429065,1473636.7270429065,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,1569000.0,0.0012342904883621045,0.0012342904883621045,1936.601776240142,0.2,2420.752220300177,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,131194.46071474956,1569000.0,P10-C01
E01340,Active,Technology,E3,39.61670088980151,4.134154688569473,GRAT_STD_01,SUP_DC_01,GTI_GRADE_03,True,False,True,True,True,99357.36028757923,24033.295261614778,,,,,,,,SUP_DC_01,72000.0,0.0,5074874.618659279,5074874.618659279,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,2500000.0,0.0006576116661745721,0.0006576116661745721,1644.0291654364303,0.2,2055.0364567955376,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,99357.36028757923,2500000.0,P10-C01
E01341,Deceased,Manufacturing,E5,37.80698151950719,2.1190965092402463,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E01342,Active,Sales,E6,44.876112251882276,6.099931553730322,GRAT_STD_01,SUP_DC_01,GTI_FLAT_01,True,False,True,True,True,562734.919461371,92252.66128063992,,,,,,,,SUP_DC_01,290700.0,0.0,11028471.764337335,11028471.764337335,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_FLAT_01,Flat,2000000.0,0.0009553374732328248,0.0009553374732328248,1910.6749464656496,0.2,2388.343683082062,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,562734.919461371,2000000.0,P10-C01
E01343,Active,Manufacturing,E3,42.965092402464066,7.137577002053388,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,208807.53295138368,29254.680249517798,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,2592000.0,0.0008295986916854307,0.0008295986916854307,2150.3198088486365,0.2,2687.8997610607953,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,208807.53295138368,2592000.0,P10-C01
E01344,Active,Operations,E6,58.299794661190965,10.217659137577002,GRAT_STD_01,SUP_DC_01,GTI_GRADE_03,True,False,True,True,True,1038861.6128741782,101673.15222462318,,,,,,,,SUP_DC_01,300960.0,0.0,556444.5321411622,556444.5321411622,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_GRADE_03,Grade Based,5000000.0,0.0029124759709998125,0.0029124759709998125,14562.379854999062,0.2,18202.974818748826,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,1038861.6128741782,5000000.0,P10-C01
E01345,Exited,Finance,E4,43.200547570157426,7.115674195756331,GRAT_STD_01,SUP_DC_02,GTI_FLAT_01,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
E01346,Active,Manufacturing,E3,24.28747433264887,6.286105407255304,GRAT_STD_01,,GTI_SAL_02,True,False,False,True,True,199434.9626667892,31726.315380681513,,,,,,,,,,,,,,,GTI_SAL_02,Salary Multiple,3159000.0,0.0003061677874936408,0.0003061677874936408,967.1840406924114,0.2,1208.9800508655142,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,199434.9626667892,3159000.0,P10-C01
E01347,Active,Manufacturing,E3,28.4435318275154,6.365503080082136,GRAT_STD_01,SUP_DC_01,GTI_SAL_02,True,False,True,True,True,191644.3167694878,30106.703957013087,,,,,,,,SUP_DC_01,106380.0,0.0,22965440.585879575,22965440.585879575,False,INFO_OPENING_MEMBER_CORPUS_NOT_AVAILABLE,GTI_SAL_02,Salary Multiple,2700000.0,0.0003577751823984899,0.0003577751823984899,965.9929924759226,0.2,1207.4912405949033,False,0.0,7500000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,191644.3167694878,2700000.0,P10-C01
E01348,Active,Technology,E3,40.14236824093087,6.469541409993155,GRAT_ENH_02,,GTI_GRADE_03,True,False,False,True,True,260294.29799808958,40233.80970960737,,,,,,,,,,,,,,,GTI_GRADE_03,Grade Based,2500000.0,0.0006811180945092283,0.0006811180945092283,1702.7952362730707,0.2,2128.4940453413383,False,0.0,5000000.0,EDLI_STAT_CURRENT,15000.0,525000.0,700000.0,True,REVIEW_CURRENT_WAGE_USED_AS_12M_PROXY | REVIEW_CONTINUITY_INFORMATION_UNAVAILABLE | OFFICIAL_CALCULATOR_REQUIRED,260294.29799808958,2500000.0,P10-C01
E01349,Retired,Technology,E3,38.78713210130048,11.19233401779603,GRAT_ENH_02,,GTI_FLAT_01,False,False,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,P10-C01
