employee_id,date_of_birth,gender,marital_status,spouse_date_of_birth,spouse_eligible_flag,date_of_joining,employment_status,employment_type,grade,department,occupation_class,work_location,work_environment,exit_date,exit_reason,basic_salary_monthly,dearness_allowance_monthly,eligible_gratuity_wages_monthly,pensionable_salary_annual,gross_compensation_annual,salary_currency,retirement_age,superannuation_join_date,gratuity_member_flag,gratuity_plan_id,superannuation_member_flag,superannuation_plan_id,superannuation_scheme_type,dc_current_corpus,pf_member_flag,edli_eligible_flag,pf_current_balance,average_progressive_balance,edli_continuous_service_months,gti_member_flag,gti_plan_id,gti_cover_basis,gti_sum_assured,source_system,duplicate_resolved_flag,duplicate_resolution_type,date_of_birth_imputed_flag,date_of_joining_reconstructed_flag,exit_date_reconstructed_flag,employment_status_reconciled_flag,exit_reason_reconciled_flag,date_of_birth_imputation_method,date_of_joining_reconstruction_method,basic_salary_reconstructed_flag,gratuity_wage_reconstructed_flag,pensionable_salary_reconstructed_flag,gross_compensation_reconstructed_flag,gratuity_plan_id_imputed_flag,superannuation_plan_id_imputed_flag,gti_plan_id_reconstructed_flag,edli_eligibility_reconciled_flag,cleaning_any_change_flag,cleaning_review_flag,feature_valuation_date,feature_version,active_at_valuation_flag,attained_age_years,attained_age_last_birthday,service_measurement_date,completed_service_years,completed_service_full_years,completed_service_fraction,retirement_age_numeric,expected_retirement_date,remaining_service_years_raw,remaining_service_years,years_to_expected_retirement,basic_salary_annual,dearness_allowance_annual,gratuity_eligible_wages_annual,da_to_basic_ratio,pensionable_to_gratuity_wage_ratio,gross_to_basic_ratio,age_band,service_band,salary_band,active_gratuity_member_flag,active_superannuation_member_flag,active_db_pension_member_flag,active_dc_superannuation_member_flag,active_edli_member_flag,active_gti_member_flag,model_input_quality_status,gratuity_eligible_wages_monthly,edli_eligible_wages_monthly,plan_id,q_death_1y,gti_mortality_source,_pipeline06_q_death,cover_basis,salary_basis_column,salary_basis_amount,sum_assured,free_cover_limit,gross_premium_loading_rate,mortality_A,mortality_B,mortality_c,gti_cover_status,current_quote_exposure_years,fresh_expected_death_count,fresh_expected_claim_cost,underwriting_referral_flag,cover_above_free_cover_limit,fresh_expected_claim_rate_per_1000,pipeline_09_version,credibility_Z,actual_to_expected_count,experience_factor,adjusted_expected_claim_cost,gross_premium_denominator,gross_model_premium,gross_premium_rate_per_1000
E05721,1979-03-14,Male,Married,1981-08-13,Yes,2019-04-10,Active,Permanent,E4,Operations,Field,Hyderabad,Hazardous,,,65400.0,9400.0,74800.0,898000.0,1178000.0,INR,60,2019-05-26,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,1188000.0,Yes,Yes,481000.0,443000.0,88,Yes,GTI_SAL_02,Salary Multiple,3530000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,47.46885694729637,47,2026-09-01,7.394934976043806,7,0.3949349760438059,60,2039-03-14,12.531143052703626,12.531143052703626,12.531143052703628,784800.0,112800.0,897600.0,0.1437308868501529,1.000445632798574,1.501019367991845,45-54,5-9,10L-20L,True,True,False,True,True,True,Observed_or_Validated,73200.0,73200.0,GTI_SAL_02,0.0011669816049097385,PIPELINE_06_GTI_MORTALITY,0.0011669816049097385,Salary Multiple,gross_compensation_annual,1178000.0,3534000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0011669816049097385,4124.112991751016,False,0.0,1.1669816049097386,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,33648.017100895304,0.8,42060.021376119126,11.901534062286114
E05722,1997-11-17,Female,Single,,No,2019-05-16,Active,Permanent,E3,Technology,Office,Mumbai,Office,,,59700.0,300.0,60000.0,720000.0,960000.0,INR,60,2019-11-12,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,861000.0,Yes,Yes,339000.0,320000.0,87,Yes,GTI_SAL_02,Salary Multiple,2880000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,28.788501026694046,28,2026-09-01,7.29637234770705,7,0.2963723477070497,60,2057-11-17,31.211498973305954,31.211498973305954,31.211498973305954,716400.0,3600.0,720000.0,0.005025125628140704,1.0,1.340033500837521,25-34,5-9,5L-10L,True,True,False,True,True,True,Observed_or_Validated,58900.0,58900.0,GTI_SAL_02,0.0003630491455063228,PIPELINE_06_GTI_MORTALITY,0.0003630491455063228,Salary Multiple,gross_compensation_annual,960000.0,2880000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0003630491455063228,1045.5815390582097,False,0.0,0.36304914550632283,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,8530.742386782571,0.8,10663.427983478214,3.702579160929935
E05723,2001-04-08,Female,Married,2001-01-27,Yes,2022-12-20,Active,Permanent,E3,Human Resources,Factory,Bengaluru,Plant,,,51100.0,5400.0,56500.0,613000.0,922000.0,INR,60,2022-12-25,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,244000.0,236000.0,44,Yes,GTI_SAL_02,Salary Multiple,2770000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,True,False,False,False,False,False,False,False,True,False,2026-09-01,P04-C01,True,25.399041752224505,25,2026-09-01,3.698836413415469,3,0.698836413415469,60,2061-04-08,34.600958247775495,34.600958247775495,34.600958247775495,613200.0,64800.0,678000.0,0.10567514677103718,0.9041297935103245,1.5035877364644488,25-34,1-4,5L-10L,True,True,True,False,True,True,Reconstructed_or_Imputed,54800.0,54800.0,GTI_SAL_02,0.0003180345565285209,PIPELINE_06_GTI_MORTALITY,0.0003180345565285209,Salary Multiple,gross_compensation_annual,922000.0,2766000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0003180345565285209,879.6835833578888,False,0.0,0.31803455652852086,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,7177.205938684939,0.8,8971.507423356174,3.2434950915965923
E05724,1981-04-20,Male,Married,1980-05-04,Yes,2013-03-22,Active,Permanent,E3,Operations,Factory,Mumbai,Plant,,,100700.0,12500.0,113200.0,1208000.0,1723000.0,INR,60,2013-08-02,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,629000.0,568000.0,161,Yes,GTI_SAL_02,Salary Multiple,5170000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,45.36618754277892,45,2026-09-01,13.44558521560575,13,0.4455852156057496,60,2041-04-20,14.633812457221083,14.633812457221083,14.633812457221081,1208400.0,150000.0,1358400.0,0.12413108242303873,0.889281507656066,1.4258523667659715,45-54,10-19,10L-20L,True,True,True,False,True,True,Observed_or_Validated,111900.0,111900.0,GTI_SAL_02,0.0009914422690740232,PIPELINE_06_GTI_MORTALITY,0.0009914422690740232,Salary Multiple,gross_compensation_annual,1723000.0,5169000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0009914422690740232,5124.765088843626,False,0.0,0.9914422690740232,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,41812.18693386666,0.8,52265.23366733332,10.111285290642932
E05726,1977-10-17,Male,Married,1980-10-25,Yes,2016-04-03,Active,Permanent,E4,Sales,Field,Kolkata,Hazardous,,,55900.0,6400.0,62300.0,748000.0,1034000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,487000.0,418000.0,124,Yes,GTI_GRADE_03,Grade Based,3000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,48.87337440109514,48,2026-09-01,10.412046543463381,10,0.4120465434633811,60,2037-10-17,11.126625598904859,11.126625598904859,11.126625598904859,670800.0,76800.0,747600.0,0.11449016100178891,1.0005350454788657,1.54144305307096,45-54,10-19,10L-20L,True,False,False,False,True,True,Observed_or_Validated,61100.0,61100.0,GTI_GRADE_03,0.001305416628491479,PIPELINE_06_GTI_MORTALITY,0.001305416628491479,Grade Based,NOT_APPLICABLE,,3000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.001305416628491479,3916.2498854744367,False,0.0,1.305416628491479,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,16782.240098634677,0.8,20977.800123293346,6.992600041097782
E05727,1978-07-31,Male,Married,1982-03-22,Yes,2002-09-01,Active,Permanent,E5,Manufacturing,Office,Pune,Office,,,100100.0,400.0,100500.0,1206000.0,1622000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,1134000.0,988000.0,288,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,48.087611225188226,48,2026-09-01,24.0,24,0.0,60,2038-07-31,11.912388774811774,11.912388774811774,11.912388774811772,1201200.0,4800.0,1206000.0,0.003996003996003996,1.0,1.3503163503163502,45-54,20-29,10L-20L,True,False,False,False,True,True,Observed_or_Validated,96400.0,96400.0,GTI_FLAT_01,0.0012256941185341645,PIPELINE_06_GTI_MORTALITY,0.0012256941185341645,Flat,NOT_APPLICABLE,,2000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0012256941185341645,2451.388237068329,False,0.0,1.2256941185341645,P09-C01,0.007968527036337707,532.9360621490785,5.238746892837947,12842.2025100812,0.8,16052.7531376015,8.02637656880075
E05728,1997-11-13,Male,Single,,No,2015-12-20,Active,Permanent,E3,Research,Management,Chennai,Office,,,40900.0,1500.0,42400.0,509000.0,632000.0,INR,60,2016-01-20,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,1088000.0,Yes,Yes,706000.0,690000.0,128,Yes,GTI_FLAT_01,Flat,2000000.0,Manual_Upload,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,28.799452429842574,28,2026-09-01,10.699520876112253,10,0.6995208761122527,60,2057-11-13,31.200547570157426,31.200547570157426,31.200547570157426,490800.0,18000.0,508800.0,0.03667481662591687,1.0003930817610063,1.2876935615321923,25-34,10-19,5L-10L,True,True,False,True,True,True,Observed_or_Validated,40900.0,40900.0,GTI_FLAT_01,0.00036321942880858165,PIPELINE_06_GTI_MORTALITY,0.00036321942880858165,Flat,NOT_APPLICABLE,,2000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.00036321942880858165,726.4388576171633,False,0.0,0.36321942880858166,P09-C01,0.007968527036337707,532.9360621490785,5.238746892837947,3805.6293081786616,0.8,4757.036635223327,2.3785183176116638
E05729,2004-02-05,Female,Single,,No,2022-02-05,Active,Permanent,E2,Manufacturing,Factory,Ahmedabad,Plant,,,31900.0,2600.0,34500.0,414000.0,567000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,287000.0,259000.0,54,Yes,GTI_SAL_02,Salary Multiple,1700000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,22.570841889117045,22,2026-09-01,4.569472963723477,4,0.5694729637234772,60,2064-02-05,37.42915811088295,37.42915811088295,37.42915811088296,382800.0,31200.0,414000.0,0.08150470219435736,1.0,1.4811912225705328,<25,1-4,5L-10L,True,False,False,False,True,True,Observed_or_Validated,33600.0,33600.0,GTI_SAL_02,0.0002901416867111984,PIPELINE_06_GTI_MORTALITY,0.0002901416867111984,Salary Multiple,gross_compensation_annual,567000.0,1701000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0002901416867111984,493.53100909574846,False,0.0,0.2901416867111984,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,4026.6452124594043,0.8,5033.306515574255,2.959027933906088
E05730,1993-08-17,Male,Single,,No,2022-10-14,Active,Permanent,E5,Manufacturing,Office,Pune,Office,,,75200.0,400.0,75600.0,907000.0,1071000.0,INR,60,2023-08-26,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,442000.0,Yes,Yes,220000.0,205000.0,46,Yes,GTI_SAL_02,Salary Multiple,3210000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,33.040383299110196,33,2026-09-01,3.8822724161533197,3,0.8822724161533197,60,2053-08-17,26.959616700889804,26.959616700889804,26.9596167008898,902400.0,4800.0,907200.0,0.005319148936170213,0.9997795414462081,1.1868351063829787,25-34,1-4,10L-20L,True,True,False,True,True,True,Observed_or_Validated,73100.0,73100.0,GTI_SAL_02,0.0004445205702887899,PIPELINE_06_GTI_MORTALITY,0.0004445205702887899,Salary Multiple,gross_compensation_annual,1071000.0,3213000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0004445205702887899,1428.2445923378818,False,0.0,0.4445205702887899,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,11652.832636586418,0.8,14566.04079573302,4.533470524660137
E05731,1991-05-01,Female,Single,,No,2021-09-07,Active,Permanent,E2,Sales,Management,Bengaluru,Office,,,45600.0,1700.0,47300.0,547000.0,792000.0,INR,60,2022-08-04,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,369000.0,No,No,,,0,Yes,GTI_GRADE_03,Grade Based,2000000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,35.337440109514034,35,2026-09-01,4.982888432580425,4,0.9828884325804248,60,2051-05-01,24.662559890485966,24.662559890485966,24.66255989048597,547200.0,20400.0,567600.0,0.03728070175438596,0.963706835799859,1.4473684210526316,35-44,1-4,5L-10L,True,True,False,True,False,True,Observed_or_Validated,45600.0,45600.0,GTI_GRADE_03,0.0005043622125125798,PIPELINE_06_GTI_MORTALITY,0.0005043622125125798,Grade Based,NOT_APPLICABLE,,2000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0005043622125125798,1008.7244250251595,False,0.0,0.5043622125125797,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,4322.669898291898,0.8,5403.337372864872,2.701668686432436
E05732,1973-03-08,Male,Married,1973-08-19,Yes,2018-11-24,Active,Permanent,E8,Customer Service,Management,Pune,Office,,,296300.0,6600.0,302900.0,3635000.0,4862000.0,INR,60,2019-03-03,Yes,GRAT_STD_01,Yes,PEN_DB_01,DB,,Yes,Yes,448000.0,397000.0,93,Yes,GTI_GRADE_03,Grade Based,10000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,53.4839151266256,53,2026-09-01,7.770020533880904,7,0.7700205338809036,60,2033-03-08,6.516084873374403,6.516084873374403,6.5160848733744015,3555600.0,79200.0,3634800.0,0.022274721565980427,1.000055023660174,1.3674204072449094,45-54,5-9,40L-60L,True,True,True,False,True,True,Observed_or_Validated,297000.0,297000.0,GTI_GRADE_03,0.0019149004579769849,PIPELINE_06_GTI_MORTALITY,0.0019149004579769849,Grade Based,NOT_APPLICABLE,,10000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0019149004579769849,19149.004579769848,True,5000000.0,1.9149004579769846,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,82058.90888104573,0.8,102573.63610130716,10.257363610130716
E05734,1996-08-19,Male,Single,,No,2014-10-07,Active,Permanent,E3,Technology,Factory,Bengaluru,Hazardous,,,49700.0,6000.0,55700.0,596000.0,805000.0,INR,60,2015-01-22,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,1571000.0,Yes,Yes,540000.0,454000.0,142,Yes,GTI_SAL_02,Salary Multiple,2420000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,30.034223134839152,30,2026-09-01,11.901437371663244,11,0.9014373716632438,60,2056-08-19,29.965776865160848,29.965776865160848,29.965776865160848,596400.0,72000.0,668400.0,0.12072434607645875,0.8916816277678037,1.3497652582159625,25-34,10-19,5L-10L,True,True,False,True,True,True,Observed_or_Validated,54800.0,54800.0,GTI_SAL_02,0.00038360470579627896,PIPELINE_06_GTI_MORTALITY,0.00038360470579627896,Salary Multiple,gross_compensation_annual,805000.0,2415000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.00038360470579627896,926.4053644980137,False,0.0,0.383604705796279,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,7558.401918021996,0.8,9448.002397527494,3.9122163136759815
E05735,2000-04-06,Male,Single,,No,2021-08-26,Active,Permanent,E2,Manufacturing,Management,Ahmedabad,Office,,,28200.0,500.0,28700.0,338000.0,411000.0,INR,60,2022-07-05,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,211000.0,Yes,Yes,334000.0,300000.0,60,Yes,GTI_FLAT_01,Flat,2000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,26.403832991101986,26,2026-09-01,5.01574264202601,5,0.015742642026009612,60,2060-04-06,33.596167008898014,33.596167008898014,33.596167008898014,338400.0,6000.0,344400.0,0.01773049645390071,0.9814169570267132,1.2145390070921986,25-34,5-9,<5L,True,True,False,True,True,True,Observed_or_Validated,28300.0,28300.0,GTI_FLAT_01,0.0003298985557496301,PIPELINE_06_GTI_MORTALITY,0.0003298985557496301,Flat,NOT_APPLICABLE,,2000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0003298985557496301,659.7971114992602,False,0.0,0.3298985557496301,P09-C01,0.007968527036337707,532.9360621490785,5.238746892837947,3456.510067770201,0.8,4320.637584712751,2.1603187923563754
E05737,2005-09-30,Male,Married,2001-10-13,Yes,2023-10-08,Active,Fixed-Term,E1,Operations,Factory,Bengaluru,Plant,,,29400.0,4400.0,33800.0,353000.0,531000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,161000.0,136000.0,34,Yes,GTI_SAL_02,Salary Multiple,1590000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,20.919917864476385,20,2026-09-01,2.8993839835728954,2,0.8993839835728954,60,2065-09-30,39.08008213552361,39.08008213552361,39.08008213552361,352800.0,52800.0,405600.0,0.14965986394557823,0.8703155818540433,1.5051020408163265,<25,1-4,5L-10L,True,False,False,False,True,True,Observed_or_Validated,32700.0,32700.0,GTI_SAL_02,0.0002770151090390175,PIPELINE_06_GTI_MORTALITY,0.0002770151090390175,Salary Multiple,gross_compensation_annual,531000.0,1593000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0002770151090390175,441.28506869915486,False,0.0,0.2770151090390175,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,3600.378449295251,0.8,4500.473061619064,2.8251557197859785
E05738,2004-06-08,Female,Single,,No,2024-09-05,Active,Permanent,E2,Manufacturing,Factory,Hyderabad,Plant,,,29600.0,2700.0,32300.0,387816.77852348995,506000.0,INR,60,2025-01-03,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,96000.0,Yes,Yes,133000.0,119000.0,23,Yes,GTI_SAL_02,Salary Multiple,1520000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,True,False,False,False,False,False,True,False,2026-09-01,P04-C01,True,22.23134839151266,22,2026-09-01,1.9876796714579055,1,0.9876796714579055,60,2064-06-08,37.76865160848734,37.76865160848734,37.76865160848734,355200.0,32400.0,387600.0,0.09121621621621621,1.000559284116331,1.4245495495495495,<25,1-4,5L-10L,True,True,False,True,True,True,Reconstructed_or_Imputed,31500.0,31500.0,GTI_SAL_02,0.0002872711276759082,PIPELINE_06_GTI_MORTALITY,0.0002872711276759082,Salary Multiple,gross_compensation_annual,506000.0,1518000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0002872711276759082,436.0775718120287,False,0.0,0.28727112767590823,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,3557.891266072736,0.8,4447.36408259092,2.9297523600730697
E05741,1984-09-27,Male,Single,,No,2018-02-10,Active,Fixed-Term,E6,Finance,Factory,Pune,Plant,,,147100.0,17100.0,164200.0,1970000.0,2352000.0,INR,60,2018-08-16,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,2815000.0,Yes,Yes,428000.0,417000.0,102,Yes,GTI_GRADE_03,Grade Based,5000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,41.927446954141,41,2026-09-01,8.555783709787816,8,0.555783709787816,60,2044-09-27,18.072553045859003,18.072553045859003,18.072553045859,1765200.0,205200.0,1970400.0,0.11624745071380013,0.9997969955339018,1.3324269204622705,35-44,5-9,20L-40L,True,True,False,True,True,True,Observed_or_Validated,157100.0,157100.0,GTI_GRADE_03,0.0007703275245096018,PIPELINE_06_GTI_MORTALITY,0.0007703275245096018,Grade Based,NOT_APPLICABLE,,5000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0007703275245096018,3851.637622548009,False,0.0,0.7703275245096017,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,16505.358249555207,0.8,20631.697811944006,4.126339562388801
E05743,1976-03-29,Male,Widowed/Separated,,No,2023-04-08,Active,Permanent,E5,Supply Chain,Management,Ahmedabad,Office,,,93900.0,1200.0,95100.0,1141000.0,1561000.0,INR,60,2023-04-27,Yes,GRAT_STD_01,Yes,PEN_DB_02,DB,,Yes,Yes,223000.0,203000.0,40,Yes,GTI_FLAT_01,Flat,2000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,50.42573579739904,50,2026-09-01,3.40041067761807,3,0.40041067761807003,60,2036-03-29,9.574264202600958,9.574264202600958,9.574264202600958,1126800.0,14400.0,1141200.0,0.012779552715654952,0.9998247458815283,1.3853390131345402,45-54,1-4,10L-20L,True,True,True,False,True,True,Observed_or_Validated,91500.0,91500.0,GTI_FLAT_01,0.0014815784055540557,PIPELINE_06_GTI_MORTALITY,0.0014815784055540557,Flat,NOT_APPLICABLE,,2000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0014815784055540557,2963.1568111081115,False,0.0,1.4815784055540557,P09-C01,0.007968527036337707,532.9360621490785,5.238746892837947,15523.228537184217,0.8,19404.03567148027,9.702017835740135
E05744,1978-10-11,Male,Married,1981-05-03,Yes,2014-09-25,Active,Permanent,E5,Manufacturing,Office,Chennai,Office,,,81200.0,100.0,81300.0,976000.0,1223000.0,INR,60,2015-03-27,Yes,GRAT_STD_01,Yes,SUP_DC_01,DC,2097000.0,Yes,Yes,790000.0,658000.0,143,Yes,GTI_GRADE_03,Grade Based,4000000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,47.89048596851472,47,2026-09-01,11.93429158110883,11,0.9342915811088304,60,2038-10-11,12.109514031485283,12.109514031485283,12.109514031485284,974400.0,1200.0,975600.0,0.0012315270935960591,1.000410004100041,1.2551313628899836,45-54,10-19,10L-20L,True,True,False,True,True,True,Observed_or_Validated,78100.0,78100.0,GTI_GRADE_03,0.0012066124763008435,PIPELINE_06_GTI_MORTALITY,0.0012066124763008435,Grade Based,NOT_APPLICABLE,,4000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0012066124763008435,4826.449905203374,False,0.0,1.2066124763008435,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,20682.705011644823,0.8,25853.38126455603,6.463345316139007
E05745,1988-06-09,Female,Single,,No,2020-08-22,Active,Contract,E2,Sales,Field,Chennai,Field,,,21200.0,3200.0,24400.0,293000.0,355000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,389000.0,357000.0,72,Yes,GTI_SAL_02,Salary Multiple,1500000.0,HRIS,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,38.22861054072553,38,2026-09-01,6.026009582477755,6,0.02600958247775509,60,2048-06-09,21.771389459274467,21.771389459274467,21.77138945927447,254400.0,38400.0,292800.0,0.1509433962264151,1.0006830601092895,1.395440251572327,35-44,5-9,<5L,True,False,False,False,True,True,Observed_or_Validated,23800.0,23800.0,GTI_SAL_02,0.0006009128123950733,PIPELINE_06_GTI_MORTALITY,0.0006009128123950733,Salary Multiple,gross_compensation_annual,355000.0,1500000.0,7500000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0006009128123950733,901.36921859261,False,0.0,0.6009128123950733,P09-C01,0.01016684774255925,705.1365870942258,8.158849470952305,7354.135772247008,0.8,9192.66971530876,6.128446476872507
E05746,1990-01-13,Male,Widowed/Separated,,No,2024-10-12,Active,Permanent,E6,Research,Laboratory,Hyderabad,Laboratory,,,137200.0,9600.0,146800.0,1762000.0,2215000.0,INR,60,2025-09-17,Yes,GRAT_STD_01,Yes,SUP_DC_02,DC,262000.0,Yes,Yes,125000.0,114000.0,22,Yes,GTI_GRADE_03,Grade Based,5000000.0,Legacy_HR,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,36.63244353182751,36,2026-09-01,1.8863791923340179,1,0.8863791923340179,60,2050-01-13,23.367556468172488,23.367556468172488,23.367556468172484,1646400.0,115200.0,1761600.0,0.06997084548104957,1.0002270663033606,1.3453595724003888,35-44,1-4,20L-40L,True,True,False,True,True,True,Observed_or_Validated,142300.0,142300.0,GTI_GRADE_03,0.0005443412319537208,PIPELINE_06_GTI_MORTALITY,0.0005443412319537208,Grade Based,NOT_APPLICABLE,,5000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0005443412319537208,2721.7061597686043,False,0.0,0.5443412319537209,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,11663.281860686522,0.8,14579.102325858152,2.91582046517163
E05747,1986-03-31,Male,Single,,No,2016-07-08,Active,Permanent,E4,Corporate,Field,Bengaluru,Field,,,67200.0,7300.0,74500.0,894000.0,1088000.0,INR,60,,Yes,GRAT_STD_01,No,,,,Yes,Yes,637000.0,587000.0,121,Yes,GTI_GRADE_03,Grade Based,3000000.0,Benefits_Admin,False,None,False,False,False,False,False,Observed,Observed,False,False,False,False,False,False,False,False,False,False,2026-09-01,P04-C01,True,40.421629021218344,40,2026-09-01,10.149212867898699,10,0.14921286789869903,60,2046-03-31,19.578370978781656,19.578370978781656,19.578370978781656,806400.0,87600.0,894000.0,0.10863095238095238,1.0,1.3492063492063493,35-44,10-19,10L-20L,True,False,False,False,True,True,Observed_or_Validated,72300.0,72300.0,GTI_GRADE_03,0.0006940929977392336,PIPELINE_06_GTI_MORTALITY,0.0006940929977392336,Grade Based,NOT_APPLICABLE,,3000000.0,5000000.0,0.2,0.0002,1e-05,1.1,OK,1.0,0.0006940929977392336,2082.2789932177006,False,0.0,0.6940929977392336,P09-C01,0.007115704583062382,462.6947243072019,4.285283265728479,8923.155324213758,0.8,11153.944155267196,3.717981385089065
