employee_id,effective_date,basic_salary_monthly,dearness_allowance_monthly,gratuity_eligible_wages_monthly,pensionable_salary_annual,edli_eligible_wages_monthly,gross_compensation_annual,basic_salary_growth_rate,gross_comp_growth_rate,duplicate_employee_effective_date_flag,future_effective_date_flag,missing_any_salary_component_flag,nonpositive_required_salary_flag,negative_dearness_allowance_flag,large_basic_salary_change_flag,large_gross_comp_change_flag
E03772,2026-04-01,68800.0,12100.0,,971000.0,80900.0,1327000.0,0.07668231611893583,0.07623682076236826,False,False,True,False,False,False,False
E03783,2025-04-01,,100.0,22200.0,267000.0,22200.0,339000.0,,,False,False,True,False,False,False,False
E03795,2024-04-01,28200.0,5000.0,33200.0,399000.0,,557000.0,0.07224334600760463,0.07115384615384612,False,False,True,False,False,False,False
E03798,2025-04-01,0.0,400.0,121600.0,1459000.0,121600.0,1915000.0,-1.0,0.06983240223463683,False,False,False,True,False,True,False
E03798,2026-04-01,126200.0,400.0,126600.0,1519000.0,126600.0,1994000.0,inf,0.04125326370757176,False,False,False,False,False,True,False
E03804,2026-04-01,81600.0,3000.0,84600.0,1015000.0,,1280000.0,0.05290322580645168,0.053497942386831365,False,False,True,False,False,False,False
E03817,2025-04-01,,20100.0,133600.0,1604000.0,133600.0,2235000.0,,0.07040229885057481,False,False,True,False,False,False,False
E03818,2023-04-01,,3000.0,33400.0,400000.0,33400.0,562000.0,,0.012612612612612706,False,False,True,False,False,False,False
E03832,2022-04-01,82500.0,10400.0,92900.0,1115000.0,,1507000.0,,,False,False,True,False,False,False,False
E03849,2024-04-01,47300.0,200.0,47500.0,,47500.0,770000.0,0.04185022026431717,0.04054054054054057,False,False,True,False,False,False,False
E03865,2024-04-01,30200.0,3400.0,33600.0,404000.0,33600.0,6120000.0,0.07473309608540935,11.884210526315789,False,False,False,False,False,False,True
E03865,2025-04-01,32700.0,3700.0,36400.0,437000.0,36400.0,553000.0,0.08278145695364247,-0.909640522875817,False,False,False,False,False,False,True
E03868,2023-04-01,,500.0,67700.0,806000.0,67700.0,1073000.0,,0.038722168441432725,False,False,True,False,False,False,False
E03868,2024-04-01,67700.0,500.0,68200.0,,68200.0,1081000.0,,0.007455731593662529,False,False,True,False,False,False,False
E03872,2026-04-01,,6900.0,46900.0,481000.0,46900.0,703000.0,,0.04457652303120363,False,False,True,False,False,False,False
E03891,2023-04-01,47700.0,0.0,47700.0,,47700.0,716000.0,0.06950672645739919,0.06865671641791038,False,False,True,False,False,False,False
E03910,2024-04-01,24800.0,200.0,,300000.0,25000.0,399000.0,0.05531914893617018,0.05555555555555558,False,False,True,False,False,False,False
E03930,2025-04-01,81400.0,9500.0,90900.0,1091000.0,,1508000.0,0.03694267515923566,0.037138927097661645,False,False,True,False,False,False,False
E03945,2026-04-01,,7000.0,140700.0,1688000.0,140700.0,2303000.0,,0.05690683799908225,False,False,True,False,False,False,False
E03973,2024-04-01,120700.0,3800.0,124500.0,,124500.0,1955000.0,0.026360544217687076,0.026246719160105014,False,False,True,False,False,False,False
E03985,2022-04-01,,8700.0,75600.0,907000.0,75600.0,1170000.0,,,False,False,True,False,False,False,False
E04002,2026-04-01,0.0,2200.0,192400.0,2309000.0,192400.0,2979000.0,-1.0,0.025120440467997218,False,False,False,True,False,True,False
E04022,2025-04-01,149100.0,300.0,149400.0,,149400.0,2532000.0,0.05594900849858364,0.05587989991659725,False,False,True,False,False,False,False
E04047,2024-04-01,66200.0,11400.0,77600.0,931000.0,,1230000.0,0.003030303030302939,0.004081632653061273,False,False,True,False,False,False,False
E04051,2023-04-01,32600.0,3600.0,36200.0,435000.0,36200.0,558000.0,0.07947019867549665,-0.9102316602316602,False,False,False,False,False,False,True
E04056,2024-04-01,69500.0,12400.0,81900.0,,81900.0,1255000.0,0.06595092024539873,0.06627017841971106,False,False,True,False,False,False,False
E04085,2026-04-01,70000.0,7100.0,77100.0,,77100.0,1213000.0,0.04011887072808329,0.04030874785591765,False,False,True,False,False,False,False
E04122,2025-04-01,,13600.0,106900.0,1119000.0,106900.0,1739000.0,,0.07279457125231348,False,False,True,False,False,False,False
E04190,2023-04-01,55300.0,9500.0,64800.0,,64800.0,1091000.0,0.06963249516441006,0.06856023506366316,False,False,True,False,False,False,False
E04210,2024-04-01,108700.0,8900.0,,1412000.0,117600.0,1714000.0,0.08051689860834998,0.08138801261829642,False,False,True,False,False,False,False
E04220,2025-04-01,295400.0,28200.0,323600.0,,323600.0,5020000.0,0.07967836257309946,0.0795698924731183,False,False,True,False,False,False,False
E04228,2023-04-01,,10400.0,138800.0,1541000.0,138800.0,2351000.0,,0.08390963577685562,False,False,True,False,False,False,False
E04234,2023-04-01,72200.0,900.0,,877000.0,73100.0,1137000.0,,,False,False,True,False,False,False,False
E04238,2024-04-01,46900.0,800.0,,573000.0,47700.0,757000.0,0.08816705336426911,0.08764367816091956,False,False,True,False,False,False,False
E04258,2022-04-01,71500.0,900.0,,859000.0,72400.0,1117000.0,,,False,False,True,False,False,False,False
E04261,2024-04-01,,9000.0,205200.0,2462000.0,205200.0,3274000.0,,0.07910349373764003,False,False,True,False,False,False,False
E04277,2025-04-01,56500.0,6300.0,62800.0,753000.0,,955000.0,0.02914389799635697,0.030204962243797207,False,False,True,False,False,False,False
E04287,2023-04-01,73800.0,3000.0,,885000.0,76800.0,1248000.0,,,False,False,True,False,False,False,False
E04298,2024-04-01,41500.0,700.0,,506000.0,42200.0,705000.0,0.0613810741687979,0.06174698795180733,False,False,True,False,False,False,False
E04316,2024-04-01,,1200.0,28700.0,345000.0,28700.0,424000.0,,0.09844559585492219,False,False,True,False,False,False,False
E04334,2023-04-01,,700.0,22300.0,268000.0,22300.0,333000.0,,0.05714285714285716,False,False,True,False,False,False,False
E04343,2022-04-01,46700.0,1400.0,,577000.0,48100.0,753000.0,,,False,False,True,False,False,False,False
E04422,2023-04-01,,4400.0,247100.0,2965000.0,247100.0,3785000.0,,0.02741585233441901,False,False,True,False,False,False,False
E04430,2023-04-01,29600.0,2000.0,,380000.0,31600.0,512000.0,0.053380782918149405,0.053497942386831365,False,False,True,False,False,False,False
E04432,2024-04-01,135000.0,2300.0,137300.0,1648000.0,,2156000.0,0.08520900321543401,0.0850528434826372,False,False,True,False,False,False,False
E04433,2026-04-01,44800.0,4900.0,49700.0,,49700.0,834000.0,0.06666666666666665,0.06649616368286448,False,False,True,False,False,False,False
E04505,2025-04-01,114700.0,17400.0,132100.0,,132100.0,2015000.0,0.06302131603336414,0.06276371308016881,False,False,True,False,False,False,False
E04544,2024-04-01,143200.0,1700.0,144900.0,,144900.0,2390000.0,0.0506236243580338,0.05008787346221433,False,False,True,False,False,False,False
E04571,2026-04-01,,2500.0,32300.0,358000.0,32300.0,462000.0,,,False,False,True,False,False,False,False
E04575,2025-04-01,254400.0,3300.0,257700.0,3093000.0,257700.0,51732000.0,0.05823627287853572,11.698085419734904,False,False,False,False,False,False,True
E04575,2026-04-01,267700.0,3400.0,271100.0,3254000.0,271100.0,4535000.0,0.0522798742138364,-0.9123366581612928,False,False,False,False,False,False,True
E04611,2025-04-01,41100.0,4200.0,45300.0,544000.0,,720000.0,0.05655526992287907,0.05726872246696035,False,False,True,False,False,False,False
E04617,2025-04-01,,2900.0,38400.0,461000.0,38400.0,584000.0,,0.07550644567219145,False,False,True,False,False,False,False
E04651,2024-04-01,59200.0,200.0,59400.0,710000.0,,882000.0,0.10447761194029859,0.10387984981226528,False,False,True,False,False,False,False
E04652,2026-04-01,,3400.0,42500.0,510000.0,42500.0,661000.0,,0.0609951845906902,False,False,True,False,False,False,False
E04657,2024-04-01,108900.0,10200.0,119100.0,1429000.0,,1999000.0,0.09337349397590367,0.09354485776805244,False,False,True,False,False,False,False
E04689,2023-04-01,25800.0,2700.0,28500.0,342000.0,28500.0,476000.0,0.08403361344537807,-0.9096431283219438,False,False,False,False,False,False,True
E04696,2023-04-01,48900.0,4800.0,53700.0,,53700.0,885000.0,0.06768558951965065,0.06755126658624855,False,False,True,False,False,False,False
E04709,2024-04-01,37700.0,3500.0,41200.0,494000.0,41200.0,675000.0,0.06798866855524088,-0.9107142857142857,False,False,False,False,False,False,True
E04729,2024-04-01,110700.0,100.0,,1328000.0,110800.0,1689000.0,0.04532577903682711,0.045820433436532415,False,False,True,False,False,False,False
E04730,2023-04-01,53100.0,800.0,53900.0,,53900.0,781000.0,0.06412825651302612,0.06403269754768393,False,False,True,False,False,False,False
E04744,2026-04-01,39100.0,5200.0,44300.0,531000.0,,645000.0,0.0712328767123287,0.0714285714285714,False,False,True,False,False,False,False
E04757,2022-04-01,,0.0,26300.0,315000.0,26300.0,446000.0,,,False,False,True,False,False,False,False
E04759,2024-04-01,,3000.0,23700.0,284000.0,23700.0,353000.0,,0.09287925696594423,False,False,True,False,False,False,False
E04767,2022-04-01,22300.0,800.0,23100.0,277000.0,,380000.0,,,False,False,True,False,False,False,False
E04770,2025-04-01,19500.0,500.0,20000.0,,20000.0,330000.0,0.10169491525423724,0.09634551495016619,False,False,True,False,False,False,False
E04810,2025-04-01,70200.0,7200.0,77400.0,929000.0,,1230000.0,0.06363636363636371,0.06309420916162489,False,False,True,False,False,False,False
E04811,2025-04-01,37500.0,4600.0,,506000.0,42100.0,629000.0,0.11275964391691384,0.11327433628318584,False,False,True,False,False,False,False
E04816,2025-04-01,,600.0,69200.0,823000.0,69200.0,1156000.0,,0.05667276051188308,False,False,True,False,False,False,False
E04846,2025-04-01,,2700.0,118400.0,1421000.0,118400.0,2013000.0,,,False,False,True,False,False,False,False
E04888,2022-04-01,82500.0,8800.0,,990000.0,91300.0,1445000.0,,,False,False,True,False,False,False,False
E04900,2022-04-01,,11500.0,84300.0,874000.0,84300.0,1267000.0,,,False,False,True,False,False,False,False
E04908,2022-04-01,25800.0,4000.0,,358000.0,29800.0,424000.0,,,False,False,True,False,False,False,False
E04920,2025-04-01,39600.0,7100.0,,561000.0,46700.0,741000.0,0.08493150684931505,0.08491947291361646,False,False,True,False,False,False,False
E04939,2025-04-01,78200.0,2300.0,80500.0,966000.0,,1329000.0,0.0712328767123287,0.0717741935483871,False,False,True,False,False,False,False
E04948,2026-04-01,71800.0,100.0,71900.0,,71900.0,1086000.0,0.086232980332829,0.08600000000000008,False,False,True,False,False,False,False
E04951,2024-04-01,241000.0,7700.0,248700.0,2985000.0,,3917000.0,0.03433476394849788,0.03432796408766836,False,False,True,False,False,False,False
E04953,2023-04-01,30500.0,600.0,31100.0,,31100.0,442000.0,0.073943661971831,0.07281553398058249,False,False,True,False,False,False,False
E04988,2023-04-01,70600.0,2600.0,73200.0,,73200.0,1086000.0,,,False,False,True,False,False,False,False
E05014,2026-04-01,,4400.0,33300.0,399000.0,33300.0,511000.0,,0.07578947368421063,False,False,True,False,False,False,False
E05040,2024-04-01,54300.0,8500.0,62800.0,,62800.0,943000.0,0.04022988505747116,0.03969128996692395,False,False,True,False,False,False,False
E05082,2025-04-01,,5900.0,56900.0,611000.0,56900.0,823000.0,,0.07722513089005245,False,False,True,False,False,False,False
E05104,2023-04-01,116400.0,900.0,117300.0,1407000.0,117300.0,1732000.0,0.02015775635407535,-0.9149980369061641,False,False,False,False,False,False,True
E05124,2022-04-01,68400.0,9400.0,77800.0,,77800.0,1258000.0,,,False,False,True,False,False,False,False
E05128,2026-04-01,,4000.0,36600.0,391000.0,36600.0,597000.0,,0.05477031802120136,False,False,True,False,False,False,False
E05129,2026-04-01,65700.0,500.0,,794000.0,66200.0,963000.0,0.05288461538461542,0.05245901639344264,False,False,True,False,False,False,False
E05140,2022-04-01,,900.0,24600.0,295000.0,24600.0,359000.0,,,False,False,True,False,False,False,False
E05153,2025-04-01,75800.0,2700.0,,942000.0,78500.0,1230000.0,0.07977207977207978,0.07894736842105265,False,False,True,False,False,False,False
E05190,2023-04-01,35400.0,5400.0,40800.0,489000.0,,602000.0,0.0535714285714286,0.05429071803852881,False,False,True,False,False,False,False
E05198,2022-04-01,51400.0,2000.0,,641000.0,53400.0,763000.0,,,False,False,True,False,False,False,False
E05220,2026-04-01,212700.0,2600.0,,2584000.0,215300.0,3226000.0,0.07315842583249244,0.07283006318589957,False,False,True,False,False,False,False
E05222,2026-04-01,66900.0,9400.0,76300.0,916000.0,76300.0,13536000.0,0.058544303797468444,11.697936210131331,False,False,False,False,False,False,True
E05239,2025-04-01,180200.0,300.0,180500.0,,180500.0,2644000.0,0.07198096371207607,0.07261663286004061,False,False,True,False,False,False,False
E05256,2022-04-01,50900.0,4200.0,,662000.0,55100.0,846000.0,,,False,False,True,False,False,False,False
E05300,2025-04-01,156100.0,1700.0,,1873000.0,157800.0,2467000.0,0.04694835680751175,0.047113752122241115,False,False,True,False,False,False,False
E05304,2025-04-01,145100.0,100.0,145200.0,,145200.0,2438000.0,0.07800891530460619,0.0778072502210434,False,False,True,False,False,False,False
E05312,2024-04-01,45500.0,500.0,46000.0,,46000.0,777000.0,0.04357798165137616,0.04295302013422808,False,False,True,False,False,False,False
E05314,2023-04-01,125000.0,13600.0,138600.0,1500000.0,,2082000.0,0.04865771812080544,0.048338368580060465,False,False,True,False,False,False,False
E05342,2023-04-01,,8200.0,80400.0,965000.0,80400.0,1311000.0,,0.03882725832012679,False,False,True,False,False,False,False
E05352,2023-04-01,0.0,2900.0,33500.0,402000.0,33500.0,487000.0,-1.0,0.07982261640798227,False,False,False,True,False,True,False
E05352,2024-04-01,32600.0,3100.0,35700.0,428000.0,35700.0,519000.0,inf,0.06570841889117052,False,False,False,False,False,True,False
E05361,2024-04-01,,4200.0,39000.0,468000.0,39000.0,573000.0,,0.08522727272727271,False,False,True,False,False,False,False
E05362,2024-04-01,59500.0,10400.0,69900.0,,69900.0,996000.0,0.04938271604938271,0.04731861198738163,False,False,True,False,False,False,False
E05375,2022-04-01,64900.0,7200.0,72100.0,865000.0,,1177000.0,,,False,False,True,False,False,False,False
E05394,2023-04-01,53400.0,900.0,,652000.0,54300.0,843000.0,0.07878787878787885,0.07662835249042144,False,False,True,False,False,False,False
E05410,2025-04-01,47500.0,4800.0,52300.0,,52300.0,811000.0,0.07709750566893425,0.07559681697612741,False,False,True,False,False,False,False
E05435,2022-04-01,98500.0,2800.0,101300.0,,101300.0,1580000.0,,,False,False,True,False,False,False,False
E05441,2023-04-01,,16000.0,175500.0,1914000.0,175500.0,2914000.0,,0.06818181818181812,False,False,True,False,False,False,False
E05471,2025-04-01,125500.0,5400.0,130900.0,1571000.0,,2097000.0,0.06086221470836861,0.060698027314112224,False,False,True,False,False,False,False
E05486,2022-04-01,,7300.0,75500.0,818000.0,75500.0,1272000.0,,,False,False,True,False,False,False,False
E05504,2023-04-01,65300.0,11500.0,,921000.0,76800.0,1157000.0,0.06351791530944628,0.06439742410303584,False,False,True,False,False,False,False
E05509,2024-04-01,,3700.0,38000.0,412000.0,38000.0,628000.0,,0.07534246575342474,False,False,True,False,False,False,False
E05545,2024-04-01,,7700.0,97500.0,1170000.0,97500.0,1401000.0,,0.030147058823529305,False,False,True,False,False,False,False
E05551,2026-04-01,,22600.0,164200.0,1971000.0,164200.0,2787000.0,,0.09897476340694,False,False,True,False,False,False,False
E05568,2025-04-01,175300.0,2300.0,177600.0,,177600.0,2710000.0,,,False,False,True,False,False,False,False
E05578,2023-04-01,,4800.0,39700.0,476000.0,39700.0,578000.0,,0.0644567219152854,False,False,True,False,False,False,False
E05599,2025-04-01,214700.0,5900.0,,2647000.0,220600.0,3219000.0,0.06762804574838399,0.06801592568015935,False,False,True,False,False,False,False
E05627,2022-04-01,,6100.0,45800.0,550000.0,45800.0,662000.0,,,False,False,True,False,False,False,False
E05628,2026-04-01,29900.0,300.0,,362000.0,30200.0,472000.0,0.07168458781362008,0.07029478458049887,False,False,True,False,False,False,False
E05632,2025-04-01,201300.0,12800.0,,2569000.0,214100.0,3530000.0,0.08109559613319006,0.0811638591117918,False,False,True,False,False,False,False
E05678,2023-04-01,26200.0,2100.0,28300.0,340000.0,28300.0,457000.0,0.06504065040650397,-0.9114341085271318,False,False,False,False,False,False,True
E05687,2025-04-01,39400.0,1600.0,41000.0,,41000.0,691000.0,0.015463917525773141,0.014684287812041008,False,False,True,False,False,False,False
E05733,2026-04-01,29300.0,700.0,30000.0,360000.0,,462000.0,0.05017921146953408,0.05239179954441919,False,False,True,False,False,False,False
E05744,2024-04-01,68700.0,100.0,,826000.0,68800.0,1035000.0,0.056923076923076854,0.05720122574055164,False,False,True,False,False,False,False
E05756,2026-04-01,41700.0,4100.0,45800.0,550000.0,,662000.0,0.0859375,0.08524590163934431,False,False,True,False,False,False,False
E05783,2025-04-01,31300.0,3400.0,34700.0,376000.0,,528000.0,0.04682274247491636,0.0497017892644136,False,False,True,False,False,False,False
E05788,2022-04-01,,9600.0,69200.0,715000.0,69200.0,1016000.0,,,False,False,True,False,False,False,False
E05795,2024-04-01,27600.0,3700.0,31300.0,375000.0,,445000.0,0.07392996108949412,0.07748184019370452,False,False,True,False,False,False,False
E05801,2026-04-01,93100.0,2000.0,95100.0,,95100.0,1371000.0,0.043721973094170474,0.04337899543378998,False,False,True,False,False,False,False
E05841,2024-04-01,,2400.0,71400.0,857000.0,71400.0,1202000.0,,0.06090026478375998,False,False,True,False,False,False,False
E05875,2023-04-01,,14200.0,94600.0,1135000.0,94600.0,1391000.0,,,False,False,True,False,False,False,False
E05892,2026-04-01,20500.0,400.0,,251000.0,20900.0,331000.0,0.03015075376884413,0.02795031055900621,False,False,True,False,False,False,False
E05896,2024-04-01,60500.0,400.0,,731000.0,60900.0,890000.0,0.0670194003527338,0.06714628297362113,False,False,True,False,False,False,False
E05919,2025-04-01,46700.0,5900.0,52600.0,,52600.0,870000.0,0.05180180180180183,0.051995163240628806,False,False,True,False,False,False,False
E05921,2022-04-01,33800.0,2700.0,36500.0,438000.0,,532000.0,,,False,False,True,False,False,False,False
E05958,2025-04-01,215100.0,27700.0,242800.0,,242800.0,4103000.0,0.07496251874062976,0.07464641173389208,False,False,True,False,False,False,False
E05975,2023-04-01,160300.0,1800.0,162100.0,1945000.0,,2722000.0,0.04977079240340543,0.04974932510605479,False,False,True,False,False,False,False
E05988,2022-04-01,80200.0,2700.0,,962000.0,82900.0,1272000.0,,,False,False,True,False,False,False,False
E06001,2025-04-01,,6700.0,58600.0,623000.0,58600.0,877000.0,,,False,False,True,False,False,False,False
E06004,2024-04-01,,1800.0,108300.0,1300000.0,108300.0,1560000.0,,0.07586206896551717,False,False,True,False,False,False,False
E06015,2026-04-01,65000.0,1800.0,66800.0,,66800.0,1017000.0,0.03833865814696491,0.037755102040816224,False,False,True,False,False,False,False
E06022,2026-04-01,52100.0,5400.0,,625000.0,57500.0,969000.0,0.10381355932203395,0.10364464692482911,False,False,True,False,False,False,False
E06037,2024-04-01,86400.0,1000.0,,1048000.0,87400.0,1282000.0,0.0536585365853659,0.05254515599343179,False,False,True,False,False,False,False
E06055,2022-04-01,,2800.0,21100.0,253000.0,21100.0,311000.0,,,False,False,True,False,False,False,False
E06070,2024-04-01,152300.0,3700.0,,1872000.0,156000.0,2466000.0,0.08785714285714286,0.08778120864578742,False,False,True,False,False,False,False
E06101,2026-04-01,0.0,1600.0,49800.0,597000.0,49800.0,811000.0,-1.0,0.03575989782886335,False,False,False,True,False,True,False
E06121,2026-04-01,40200.0,800.0,41000.0,,41000.0,638000.0,0.0835579514824798,0.08503401360544216,False,False,True,False,False,False,False
E06154,2026-04-01,156900.0,24300.0,,2174000.0,181200.0,2970000.0,0.07318741450068389,0.0725893824485373,False,False,True,False,False,False,False
E06163,2024-04-01,34000.0,1600.0,35600.0,427000.0,,563000.0,0.10032362459546929,0.099609375,False,False,True,False,False,False,False
E06172,2023-04-01,37300.0,6100.0,43400.0,447000.0,,628000.0,,,False,False,True,False,False,False,False
E06201,2022-04-01,75000.0,2600.0,,,77600.0,1231000.0,,,False,False,True,False,False,False,False
E06209,2023-04-01,24500.0,3200.0,,333000.0,27700.0,433000.0,,,False,False,True,False,False,False,False
E06210,2025-04-01,,15600.0,139400.0,1673000.0,139400.0,2141000.0,,0.05416051206302308,False,False,True,False,False,False,False
E06256,2024-04-01,75900.0,1800.0,77700.0,911000.0,,1101000.0,0.0600558659217878,0.059672762271414825,False,False,True,False,False,False,False
E06316,2026-04-01,209900.0,100.0,,2519000.0,210000.0,3379000.0,0.08643892339544523,0.08649517684887464,False,False,True,False,False,False,False
E06321,2022-04-01,,100.0,34700.0,416000.0,34700.0,558000.0,,,False,False,True,False,False,False,False
E06344,2022-04-01,28000.0,2300.0,,336000.0,30300.0,433000.0,,,False,False,True,False,False,False,False
E06350,2024-04-01,185400.0,300.0,185700.0,2229000.0,185700.0,37344000.0,0.03633314700950252,11.435564435564435,False,False,False,False,False,False,True
E06350,2025-04-01,198100.0,300.0,198400.0,2381000.0,198400.0,3325000.0,0.06850053937432588,-0.91096293916024,False,False,False,False,False,False,True
E06392,2025-04-01,0.0,6700.0,46600.0,559000.0,46600.0,705000.0,-1.0,0.06495468277945626,False,False,False,True,False,True,False
E06392,2026-04-01,42400.0,7100.0,49500.0,594000.0,49500.0,749000.0,inf,0.06241134751773059,False,False,False,False,False,True,False
E06419,2024-04-01,,2600.0,80800.0,938000.0,80800.0,1238000.0,,0.03338898163606019,False,False,True,False,False,False,False
E06444,2023-04-01,91400.0,3000.0,94400.0,1096000.0,94400.0,17820000.0,0.08293838862559233,11.988338192419825,False,False,False,False,False,False,True
E06444,2024-04-01,98200.0,3300.0,101500.0,1179000.0,101500.0,1597000.0,0.07439824945295404,-0.9103815937149271,False,False,False,False,False,False,True
E06453,2025-04-01,79900.0,2500.0,,989000.0,82400.0,1309000.0,0.0960219478737998,0.09539748953974891,False,False,True,False,False,False,False
E06462,2026-04-01,38100.0,3800.0,41900.0,,41900.0,713000.0,0.07932011331444766,0.07703927492447127,False,False,True,False,False,False,False
E06507,2022-04-01,186400.0,1100.0,187500.0,,187500.0,2741000.0,,,False,False,True,False,False,False,False
E06520,2023-04-01,110100.0,13300.0,123400.0,1481000.0,,1990000.0,,,False,False,True,False,False,False,False
E06570,2025-04-01,48900.0,1700.0,50600.0,,50600.0,765000.0,0.0964125560538116,0.09756097560975618,False,False,True,False,False,False,False
E06613,2025-04-01,46800.0,200.0,47000.0,564000.0,,730000.0,0.07093821510297493,0.07038123167155419,False,False,True,False,False,False,False
E06624,2025-04-01,51500.0,200.0,51700.0,618000.0,,843000.0,0.053169734151329306,0.05243445692883886,False,False,True,False,False,False,False
E06644,2026-04-01,74700.0,9300.0,84000.0,1008000.0,,1246000.0,0.08575581395348841,0.08536585365853666,False,False,True,False,False,False,False
E06665,2026-04-01,54800.0,6500.0,61300.0,735000.0,,897000.0,,,False,False,True,False,False,False,False
E06669,2024-04-01,,9100.0,80800.0,970000.0,80800.0,1223000.0,,0.014937759336099532,False,False,True,False,False,False,False
E06674,2026-04-01,292800.0,44500.0,,4047000.0,337300.0,5122000.0,0.07135016465422606,0.07132399079690432,False,False,True,False,False,False,False
E06678,2024-04-01,,4700.0,73500.0,882000.0,73500.0,1091000.0,,0.025375939849624052,False,False,True,False,False,False,False
E06687,2024-04-01,,100.0,44900.0,539000.0,44900.0,733000.0,,,False,False,True,False,False,False,False
E06695,2023-04-01,37500.0,4800.0,42300.0,,42300.0,709000.0,0.0714285714285714,0.07099697885196377,False,False,True,False,False,False,False
E06698,2026-04-01,,500.0,68800.0,826000.0,68800.0,986000.0,,0.050053248136315176,False,False,True,False,False,False,False
E06702,2023-04-01,,7500.0,48900.0,497000.0,48900.0,699000.0,,0.04484304932735417,False,False,True,False,False,False,False
E06745,2023-04-01,40300.0,5900.0,46200.0,,46200.0,655000.0,0.08042895442359255,0.07907742998352552,False,False,True,False,False,False,False
E06747,2025-04-01,65600.0,9400.0,75000.0,,75000.0,1087000.0,0.10998307952622666,0.10918367346938784,False,False,True,False,False,False,False
E06750,2024-04-01,,10000.0,66600.0,799000.0,66600.0,1002000.0,,0.09388646288209612,False,False,True,False,False,False,False
E06753,2026-04-01,74600.0,6100.0,,969000.0,80700.0,1267000.0,0.08272859216255446,0.08290598290598283,False,False,True,False,False,False,False
E06754,2026-04-01,,10600.0,72800.0,874000.0,72800.0,1118000.0,,0.11243781094527372,False,False,True,False,False,False,False
E06755,2026-04-01,46900.0,6700.0,53600.0,563000.0,,764000.0,0.05869074492099324,0.05963938973647709,False,False,True,False,False,False,False
E06759,2026-04-01,69200.0,11800.0,81000.0,972000.0,,1292000.0,0.06461538461538452,0.06600660066006592,False,False,True,False,False,False,False
E06771,2024-04-01,,5600.0,54600.0,655000.0,54600.0,856000.0,,0.06866416978776524,False,False,True,False,False,False,False
E06771,2025-04-01,54000.0,6200.0,60200.0,722000.0,,944000.0,,0.10280373831775691,False,False,True,False,False,False,False
E06775,2024-04-01,170100.0,5000.0,175100.0,,175100.0,2800000.0,0.06913890634820863,0.06911034746086298,False,False,True,False,False,False,False
E06785,2025-04-01,,6200.0,63800.0,765000.0,63800.0,912000.0,,0.0716803760282021,False,False,True,False,False,False,False
E06837,2026-04-01,50000.0,7900.0,57900.0,694000.0,,937000.0,0.09409190371991238,0.09462616822429903,False,False,True,False,False,False,False
E06859,2026-04-01,89300.0,1200.0,90500.0,1086000.0,,1401000.0,0.0630952380952381,0.06378132118451019,False,False,True,False,False,False,False
E06862,2022-04-01,131700.0,1600.0,,1580000.0,133300.0,2037000.0,,,False,False,True,False,False,False,False
E06868,2026-04-01,163500.0,27800.0,191300.0,2296000.0,191300.0,32964000.0,0.0609993510707334,11.732329084588644,False,False,False,False,False,False,True
E06889,2026-04-01,,2900.0,84300.0,1011000.0,84300.0,1195000.0,,0.06411398040961713,False,False,True,False,False,False,False
E06916,2026-04-01,41300.0,100.0,41400.0,497000.0,,662000.0,0.07272727272727275,0.07119741100323629,False,False,True,False,False,False,False
E06921,2026-04-01,,3500.0,158500.0,1860000.0,158500.0,2679000.0,,0.07980652962515111,False,False,True,False,False,False,False
E06942,2025-04-01,18100.0,1300.0,,217000.0,19400.0,304000.0,0.07738095238095233,0.07801418439716312,False,False,True,False,False,False,False
E06960,2022-04-01,,10700.0,89200.0,1071000.0,89200.0,1504000.0,,,False,False,True,False,False,False,False
E06965,2026-04-01,151800.0,27200.0,,2148000.0,179000.0,2747000.0,0.029850746268656803,0.02961019490254868,False,False,True,False,False,False,False
E06968,2022-04-01,38700.0,2200.0,40900.0,491000.0,,685000.0,,,False,False,True,False,False,False,False
E06968,2024-04-01,44300.0,2600.0,46900.0,,46900.0,785000.0,0.08048780487804885,0.079779917469051,False,False,True,False,False,False,False
E06998,2022-04-01,,6000.0,44200.0,531000.0,44200.0,717000.0,,,False,False,True,False,False,False,False
E07008,2023-04-01,,1800.0,41300.0,474000.0,41300.0,692000.0,,0.06134969325153383,False,False,True,False,False,False,False
E07008,2026-04-01,,2300.0,50900.0,584000.0,50900.0,853000.0,,0.07295597484276728,False,False,True,False,False,False,False
E07011,2026-04-01,35100.0,3200.0,38300.0,,38300.0,634000.0,0.07012195121951215,0.06913996627318708,False,False,True,False,False,False,False
E07034,2023-04-01,149700.0,1500.0,151200.0,1815000.0,,2484000.0,0.10154525386313473,0.1020408163265305,False,False,True,False,False,False,False
E07064,2022-04-01,,5000.0,73300.0,880000.0,73300.0,1043000.0,,,False,False,True,False,False,False,False
E07066,2022-04-01,,5500.0,99700.0,1196000.0,99700.0,1596000.0,,,False,False,True,False,False,False,False
E07079,2026-04-01,,100.0,149100.0,1790000.0,149100.0,2414000.0,,,False,False,True,False,False,False,False
E07097,2023-04-01,72500.0,9600.0,82100.0,985000.0,82100.0,15756000.0,0.04017216642754673,11.484944532488115,False,False,False,False,False,False,True
E07097,2024-04-01,75900.0,10000.0,85900.0,1031000.0,85900.0,1374000.0,0.04689655172413798,-0.9127951256664129,False,False,False,False,False,False,True
